Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-08-20,18:00,Serie A,Matchweek 1,Sun,Home,L,0,1,Roma,1.5,0.4,57,19108,Papu Gómez,3-4-1-2,4-3-3,Piero Giacomelli,Match Report,,2017-2018,Atalanta
2017-08-27,20:45,Serie A,Matchweek 2,Sun,Away,L,1,3,Napoli,0.9,1.2,42,35102,Papu Gómez,3-4-3,4-3-3,Marco Di Bello,Match Report,,2017-2018,Atalanta
2017-09-10,15:00,Serie A,Matchweek 3,Sun,Home,W,2,1,Sassuolo,0.7,1.4,49,16120,Papu Gómez,3-4-1-2,3-1-4-2,Gianluca Manganiello,Match Report,,2017-2018,Atalanta
2017-09-14,19:00,Europa Lg,Group stage,Thu,Home,W,3,0,eng Everton,2.4,1.1,51,14890,Papu Gómez,3-5-2,4-2-3-1,Vladislav Bezborodov,Match Report,,2017-2018,Atalanta
2017-09-17,18:00,Serie A,Matchweek 4,Sun,Away,D,1,1,Chievo,1.5,1.2,65,10000,Andrea Masiello,3-4-3,4-3-1-2,Maurizio Mariani,Match Report,,2017-2018,Atalanta
2017-09-20,20:45,Serie A,Matchweek 5,Wed,Home,W,5,1,Crotone,2.8,0.4,61,16378,Papu Gómez,3-4-3,3-4-3,Marco Piccinini,Match Report,,2017-2018,Atalanta
2017-09-24,20:45,Serie A,Matchweek 6,Sun,Away,D,1,1,Fiorentina,3.0,0.4,61,21390,Papu Gómez,3-4-3,4-2-3-1,Luca Pairetto,Match Report,,2017-2018,Atalanta
2017-09-28,21:05,Europa Lg,Group stage,Thu,Away,D,1,1,fr Lyon,0.8,1.8,37,27715,Papu Gómez,3-5-2,4-2-3-1,Daniel Siebert,Match Report,,2017-2018,Atalanta
2017-10-01,20:45,Serie A,Matchweek 7,Sun,Home,D,2,2,Juventus,1.1,2.7,42,19962,Papu Gómez,3-4-3,4-2-3-1,Antonio Damato,Match Report,,2017-2018,Atalanta
2017-10-15,15:00,Serie A,Matchweek 8,Sun,Away,L,1,3,Sampdoria,2.5,1.3,52,19672,Andrea Masiello,3-4-1-2,4-3-1-2,Maurizio Mariani,Match Report,,2017-2018,Atalanta
2017-10-19,21:05,Europa Lg,Group stage,Thu,Home,W,3,1,cy Apollon Limassol,3.7,0.4,51,13803,Papu Gómez,3-4-1-2,4-3-3,Georgi Kabakov,Match Report,,2017-2018,Atalanta
2017-10-22,15:00,Serie A,Matchweek 9,Sun,Home,W,1,0,Bologna,1.9,0.3,63,18205,Andrea Masiello,3-5-2,4-3-3,Fabio Maresca,Match Report,,2017-2018,Atalanta
2017-10-25,18:30,Serie A,Matchweek 10,Wed,Home,W,3,0,Hellas Verona,2.1,1.3,65,16768,Papu Gómez,3-4-3,4-4-2,Livio Marinelli,Match Report,,2017-2018,Atalanta
2017-10-29,15:00,Serie A,Matchweek 11,Sun,Away,L,1,2,Udinese,1.1,1.5,63,9038,Papu Gómez,3-4-3,4-3-3,Gianluca Rocchi,Match Report,,2017-2018,Atalanta
2017-11-02,20:00,Europa Lg,Group stage,Thu,Away,D,1,1,cy Apollon Limassol,1.7,0.8,41,5658,Andrea Masiello,3-4-3,4-3-3,Andris Treimanis,Match Report,,2017-2018,Atalanta
2017-11-05,18:00,Serie A,Matchweek 12,Sun,Home,D,1,1,SPAL,0.9,0.8,57,17042,Papu Gómez,3-4-3,3-5-2,Daniele Chiffi,Match Report,,2017-2018,Atalanta
