Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-08-12,21:15,Coppa Italia,Third round,Sat,Home,D,1 (4),1 (2),Palermo,,,,1126,,,,Paolo Valeri,Match Report,Cagliari won on penalty kicks following extra time,2017-2018,Cagliari
2017-08-19,18:00,Serie A,Matchweek 1,Sat,Away,L,0,3,Juventus,1.4,1.1,38.0,39226,Diego Farias,4-3-1-2,4-2-3-1,Fabio Maresca,Match Report,,2017-2018,Cagliari
2017-08-27,20:45,Serie A,Matchweek 2,Sun,Away,L,1,2,Milan,0.7,1.4,51.0,49525,Marco Sau,4-3-1-2,4-3-3,Luca Pairetto,Match Report,,2017-2018,Cagliari
2017-09-10,15:00,Serie A,Matchweek 3,Sun,Home,W,1,0,Crotone,1.2,0.4,61.0,14076,Daniele Dessena,4-3-1-2,4-4-2,Daniele Doveri,Match Report,,2017-2018,Cagliari
2017-09-17,15:00,Serie A,Matchweek 4,Sun,Away,W,2,0,SPAL,0.6,0.6,50.0,10979,Marco Sau,4-3-1-2,3-5-2,Eugenio Abbattista,Match Report,,2017-2018,Cagliari
2017-09-20,20:45,Serie A,Matchweek 5,Wed,Home,L,0,1,Sassuolo,2.4,2.6,56.0,13898,João Pedro,4-3-1-2,3-1-4-2,Claudio Gavillucci,Match Report,,2017-2018,Cagliari
2017-09-24,15:00,Serie A,Matchweek 6,Sun,Home,L,0,2,Chievo,1.5,1.1,54.0,14287,Daniele Dessena,4-3-1-2,4-3-1-2,Gianluca Aureliano,Match Report,,2017-2018,Cagliari
2017-10-01,12:30,Serie A,Matchweek 7,Sun,Away,L,0,3,Napoli,0.2,2.7,28.0,42813,Marco Sau,4-3-1-2,4-3-3,Rosario Abisso,Match Report,,2017-2018,Cagliari
2017-10-15,15:00,Serie A,Matchweek 8,Sun,Home,L,2,3,Genoa,1.4,2.5,59.0,13981,João Pedro,4-3-1-2,3-4-3,Davide Massa,Match Report,,2017-2018,Cagliari
2017-10-22,20:45,Serie A,Matchweek 9,Sun,Away,L,0,3,Lazio,0.6,2.3,47.0,20000,Daniele Dessena,3-4-1-2,3-5-1-1,Luca Pairetto,Match Report,,2017-2018,Cagliari
2017-10-25,20:45,Serie A,Matchweek 10,Wed,Home,W,2,1,Benevento,2.0,1.3,41.0,13630,Marco Sau,3-5-2,3-4-3,Massimiliano Irrati,Match Report,,2017-2018,Cagliari
2017-10-29,20:45,Serie A,Matchweek 11,Sun,Away,L,1,2,Torino,0.6,2.8,46.0,18309,João Pedro,3-4-1-2,4-3-3,Giampaolo Calvarese,Match Report,,2017-2018,Cagliari
