Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-08-13,20:30,Coppa Italia,Third round,Sun,Home,W,3,1,Avellino,,,,7771,,,,Paolo Mazzoleni,Match Report,,2017-2018,Hellas Verona
2017-08-19,20:45,Serie A,Matchweek 1,Sat,Home,L,1,3,Napoli,1.3,2.1,40.0,15215,Rômulo,4-3-3,4-3-3,Michael Fabbri,Match Report,,2017-2018,Hellas Verona
2017-08-27,20:45,Serie A,Matchweek 2,Sun,Away,D,0,0,Crotone,0.2,0.8,64.0,9158,Daniel Bessa,4-3-3,4-4-2,Marco Guida,Match Report,,2017-2018,Hellas Verona
2017-09-10,15:00,Serie A,Matchweek 3,Sun,Home,L,0,5,Fiorentina,1.1,2.6,44.0,18181,Giampaolo Pazzini,4-3-3,4-2-3-1,Antonio Damato,Match Report,,2017-2018,Hellas Verona
2017-09-16,20:45,Serie A,Matchweek 4,Sat,Away,L,0,3,Roma,0.2,3.5,36.0,29045,Daniel Bessa,4-3-3,4-3-3,Luca Pairetto,Match Report,,2017-2018,Hellas Verona
2017-09-20,20:45,Serie A,Matchweek 5,Wed,Home,D,0,0,Sampdoria,0.8,1.5,37.0,14690,Giampaolo Pazzini,4-3-3,4-3-1-2,Gianluca Manganiello,Match Report,,2017-2018,Hellas Verona
2017-09-24,15:00,Serie A,Matchweek 6,Sun,Home,L,0,3,Lazio,0.6,2.0,43.0,16316,Giampaolo Pazzini,4-3-3,3-5-1-1,Massimiliano Irrati,Match Report,,2017-2018,Hellas Verona
2017-10-01,15:00,Serie A,Matchweek 7,Sun,Away,D,2,2,Torino,2.7,1.5,41.0,16834,Daniel Bessa,4-3-3,4-2-3-1,Claudio Gavillucci,Match Report,,2017-2018,Hellas Verona
2017-10-16,20:45,Serie A,Matchweek 8,Mon,Home,W,1,0,Benevento,1.0,0.3,54.0,16282,Giampaolo Pazzini,4-3-3,4-3-3,Marco Di Bello,Match Report,,2017-2018,Hellas Verona
2017-10-22,12:30,Serie A,Matchweek 9,Sun,Away,L,2,3,Chievo,1.3,2.5,41.0,15000,Giampaolo Pazzini,4-3-3,4-3-1-2,Rosario Abisso,Match Report,,2017-2018,Hellas Verona
2017-10-25,18:30,Serie A,Matchweek 10,Wed,Away,L,0,3,Atalanta,1.3,2.1,35.0,16768,Daniel Bessa,4-4-2,3-4-3,Livio Marinelli,Match Report,,2017-2018,Hellas Verona
2017-10-30,20:45,Serie A,Matchweek 11,Mon,Home,L,1,2,Inter,1.1,1.2,41.0,26948,Daniel Bessa,4-4-2,4-2-3-1,Claudio Gavillucci,Match Report,,2017-2018,Hellas Verona
