Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-08-11,20:45,DFB-Pokal,First round,Fri,Away,W,3,0,Karlsruher,,,63,17073,Bernd Leno,4-2-3-1,4-4-2,Robert Hartmann,Match Report,Required Extra Time,2017-2018,Leverkusen
2017-08-18,20:30,Bundesliga,Matchweek 1,Fri,Away,L,1,3,Bayern Munich,1.6,2.6,48,75000,Bernd Leno,4-2-3-1,4-3-3,Tobias Stieler,Match Report,,2017-2018,Leverkusen
2017-08-26,15:30,Bundesliga,Matchweek 2,Sat,Home,D,2,2,Hoffenheim,2.2,0.9,60,27106,Bernd Leno,3-4-3,4-3-3,Harm Osmers,Match Report,,2017-2018,Leverkusen
2017-09-09,15:30,Bundesliga,Matchweek 3,Sat,Away,L,1,3,Mainz 05,0.8,1.2,63,24876,Bernd Leno,3-4-3,3-4-3,Markus Schmidt,Match Report,,2017-2018,Leverkusen
2017-09-17,15:30,Bundesliga,Matchweek 4,Sun,Home,W,4,0,Freiburg,1.9,0.5,64,26232,Lars Bender,4-4-2,4-4-1-1,Sven Jablonski,Match Report,,2017-2018,Leverkusen
2017-09-20,20:30,Bundesliga,Matchweek 5,Wed,Away,L,1,2,Hertha BSC,0.5,0.3,63,32825,Lars Bender,4-4-2,4-2-3-1,Deniz Aytekin,Match Report,,2017-2018,Leverkusen
2017-09-24,18:00,Bundesliga,Matchweek 6,Sun,Home,W,3,0,Hamburger SV,2.4,0.6,52,27601,Bernd Leno,4-2-3-1,4-3-3,Robert Kampka,Match Report,,2017-2018,Leverkusen
2017-09-29,20:30,Bundesliga,Matchweek 7,Fri,Away,D,1,1,Schalke 04,1.0,0.8,57,61515,Bernd Leno,4-2-3-1,3-4-3,Guido Winkmann,Match Report,,2017-2018,Leverkusen
2017-10-15,15:30,Bundesliga,Matchweek 8,Sun,Home,D,2,2,Wolfsburg,2.3,1.0,54,29104,Lars Bender,4-2-3-1,4-3-3,Patrick Ittrich,Match Report,,2017-2018,Leverkusen
2017-10-21,15:30,Bundesliga,Matchweek 9,Sat,Away,W,5,1,Gladbach,1.7,2.3,42,53053,Lars Bender,4-2-3-1,4-4-2,Bastian Dankert,Match Report,,2017-2018,Leverkusen
2017-10-24,18:30,DFB-Pokal,Second round,Tue,Home,W,4,1,Union Berlin,,,51,24326,Bernd Leno,4-4-2,4-2-3-1,Frank Willenborg,Match Report,,2017-2018,Leverkusen
2017-10-28,15:30,Bundesliga,Matchweek 10,Sat,Home,W,2,1,Köln,1.7,0.9,68,30210,Bernd Leno,4-2-3-1,4-4-2,Manuel Gräfe,Match Report,,2017-2018,Leverkusen
2017-11-04,15:30,Bundesliga,Matchweek 11,Sat,Away,D,1,1,Augsburg,0.8,1.7,60,26133,Bernd Leno,4-2-3-1,4-2-3-1,Christian Dingert,Match Report,,2017-2018,Leverkusen
2017-11-18,15:30,Bundesliga,Matchweek 12,Sat,Home,D,2,2,RB Leipzig,1.4,2.1,50,29218,Lars Bender,3-4-3,4-2-2-2,Harm Osmers,Match Report,,2017-2018,Leverkusen
2017-11-25,15:30,Bundesliga,Matchweek 13,Sat,Away,W,1,0,Eint Frankfurt,1.2,0.8,50,50000,Lars Bender,3-4-3,3-1-4-2,Patrick Ittrich,Match Report,,2017-2018,Leverkusen
2017-12-02,15:30,Bundesliga,Matchweek 14,Sat,Home,D,1,1,Dortmund,2.0,1.1,28,30210,Lars Bender,3-4-3,3-4-3,Robert Hartmann,Match Report,,2017-2018,Leverkusen
2017-12-08,20:30,Bundesliga,Matchweek 15,Fri,Away,W,2,0,Stuttgart,1.9,0.4,41,54650,Lars Bender,3-4-3,3-4-3,Deniz Aytekin,Match Report,,2017-2018,Leverkusen
2017-12-13,20:30,Bundesliga,Matchweek 16,Wed,Home,W,1,0,Werder Bremen,2.4,0.3,48,26620,Bernd Leno,3-4-3,3-5-1-1,Tobias Stieler,Match Report,,2017-2018,Leverkusen
2017-12-17,15:30,Bundesliga,Matchweek 17,Sun,Away,D,4,4,Hannover 96,2.2,2.4,49,32800,Lars Bender,4-2-3-1,3-4-3,Sören Storks,Match Report,,2017-2018,Leverkusen
2017-12-20,18:30,DFB-Pokal,Round of 16,Wed,Away,W,1,0,Gladbach,,,51,49016,Bernd Leno,4-1-4-1,4-2-3-1,Manuel Gräfe,Match Report,,2017-2018,Leverkusen
2018-01-12,20:30,Bundesliga,Matchweek 18,Fri,Home,L,1,3,Bayern Munich,0.7,1.2,44,30210,Lars Bender,3-4-3,4-3-3,Daniel Siebert,Match Report,,2017-2018,Leverkusen
2018-01-20,15:30,Bundesliga,Matchweek 19,Sat,Away,W,4,1,Hoffenheim,2.3,0.8,55,28017,Lars Bender,4-2-3-1,3-1-4-2,Tobias Stieler,Match Report,,2017-2018,Leverkusen
2018-01-28,15:30,Bundesliga,Matchweek 20,Sun,Home,W,2,0,Mainz 05,1.8,0.1,69,25471,Lars Bender,4-2-3-1,3-1-4-2,Frank Willenborg,Match Report,,2017-2018,Leverkusen
2018-02-03,15:30,Bundesliga,Matchweek 21,Sat,Away,D,0,0,Freiburg,0.9,0.8,63,24000,Bernd Leno,4-2-3-1,4-2-2-2,Robert Kampka,Match Report,,2017-2018,Leverkusen
2018-02-06,20:45,DFB-Pokal,Quarter-finals,Tue,Home,W,4,2,Werder Bremen,,,56,25653,Lars Bender,4-2-3-1,4-4-2,Marco Fritz,Match Report,Required Extra Time,2017-2018,Leverkusen
2018-02-10,15:30,Bundesliga,Matchweek 22,Sat,Home,L,0,2,Hertha BSC,1.7,1.2,61,25601,Bernd Leno,4-2-3-1,4-2-3-1,Patrick Ittrich,Match Report,,2017-2018,Leverkusen
2018-02-17,15:30,Bundesliga,Matchweek 23,Sat,Away,W,2,1,Hamburger SV,2.8,1.5,50,45691,Bernd Leno,4-2-3-1,3-4-1-2,Felix Brych,Match Report,,2017-2018,Leverkusen
2018-02-25,15:30,Bundesliga,Matchweek 24,Sun,Home,L,0,2,Schalke 04,0.5,2.5,54,30210,Bernd Leno,4-3-3,3-4-1-2,Daniel Siebert,Match Report,,2017-2018,Leverkusen
2018-03-03,15:30,Bundesliga,Matchweek 25,Sat,Away,W,2,1,Wolfsburg,2.1,0.3,52,24354,Lars Bender,4-2-3-1,4-2-3-1,Felix Zwayer,Match Report,,2017-2018,Leverkusen
2018-03-10,18:30,Bundesliga,Matchweek 26,Sat,Home,W,2,0,Gladbach,2.8,0.7,54,28809,Lars Bender,4-2-3-1,4-2-3-1,Robert Hartmann,Match Report,,2017-2018,Leverkusen
2018-03-18,15:30,Bundesliga,Matchweek 27,Sun,Away,L,0,2,Köln,0.8,1.4,50,50000,Bernd Leno,4-2-3-1,3-4-3,Harm Osmers,Match Report,,2017-2018,Leverkusen
2018-03-31,15:30,Bundesliga,Matchweek 28,Sat,Home,D,0,0,Augsburg,1.0,0.4,65,25831,Bernd Leno,4-2-3-1,3-4-1-2,Frank Willenborg,Match Report,,2017-2018,Leverkusen
2018-04-09,20:30,Bundesliga,Matchweek 29,Mon,Away,W,4,1,RB Leipzig,1.9,1.3,53,35617,Lars Bender,3-4-3,4-2-2-2,Deniz Aytekin,Match Report,,2017-2018,Leverkusen
2018-04-14,15:30,Bundesliga,Matchweek 30,Sat,Home,W,4,1,Eint Frankfurt,2.3,0.9,53,30210,Lars Bender,3-4-1-2,3-4-3,Felix Brych,Match Report,,2017-2018,Leverkusen
2018-04-17,20:45,DFB-Pokal,Semi-finals,Tue,Home,L,2,6,Bayern Munich,,,43,30210,Sven Bender,4-2-3-1,4-1-4-1,Daniel Siebert,Match Report,,2017-2018,Leverkusen
2018-04-21,18:30,Bundesliga,Matchweek 31,Sat,Away,L,0,4,Dortmund,0.5,3.5,56,81360,Kevin Volland,4-2-3-1,4-3-3,Markus Schmidt,Match Report,,2017-2018,Leverkusen
2018-04-28,18:30,Bundesliga,Matchweek 32,Sat,Home,L,0,1,Stuttgart,2.6,0.5,65,30210,Lars Bender,3-4-3,4-2-2-2,Tobias Welz,Match Report,,2017-2018,Leverkusen
2018-05-05,15:30,Bundesliga,Matchweek 33,Sat,Away,D,0,0,Werder Bremen,0.9,0.2,60,41000,Bernd Leno,4-2-3-1,4-3-3,Robert Hartmann,Match Report,,2017-2018,Leverkusen
2018-05-12,15:30,Bundesliga,Matchweek 34,Sat,Home,W,3,2,Hannover 96,4.0,1.7,54,30210,Lars Bender,4-2-3-1,3-4-1-2,Guido Winkmann,Match Report,,2017-2018,Leverkusen
