Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-07-29,17:00,Coppa Italia,First round,Sun,Home,W,1,0,SS Matelica,,814,,,,Stefano Lorenzin,Match Report,,2018-2019,Monza
2018-08-05,20:30,Coppa Italia,Second round,Sun,Away,L,0,1,Padova,,1567,,,,Eugenio Abbattista,Match Report,,2018-2019,Monza
