Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-08-12,15:30,DFB-Pokal,First round,Sat,Away,W,3,1,LSK Hansa,,,73,3800,Stefan Bell,4-2-3-1,4-2-3-1,Sven Jablonski,Match Report,,2017-2018,Mainz 05
2017-08-19,15:30,Bundesliga,Matchweek 1,Sat,Home,L,0,1,Hannover 96,0.7,0.7,61,28279,Stefan Bell,4-2-3-1,4-4-2,Felix Brych,Match Report,,2017-2018,Mainz 05
2017-08-26,15:30,Bundesliga,Matchweek 2,Sat,Away,L,0,1,Stuttgart,0.9,1.9,48,53100,Stefan Bell,4-2-3-1,3-4-3,Benjamin Brand,Match Report,,2017-2018,Mainz 05
2017-09-09,15:30,Bundesliga,Matchweek 3,Sat,Home,W,3,1,Leverkusen,1.2,0.8,37,24876,Stefan Bell,3-4-3,3-4-3,Markus Schmidt,Match Report,,2017-2018,Mainz 05
2017-09-16,15:30,Bundesliga,Matchweek 4,Sat,Away,L,0,4,Bayern Munich,0.8,3.8,26,75000,Stefan Bell,3-4-3,4-2-3-1,Sascha Stegemann,Match Report,,2017-2018,Mainz 05
2017-09-20,20:30,Bundesliga,Matchweek 5,Wed,Home,L,2,3,Hoffenheim,1.9,1.4,44,23477,Stefan Bell,3-4-3,3-1-4-2,Manuel Gräfe,Match Report,,2017-2018,Mainz 05
2017-09-23,15:30,Bundesliga,Matchweek 6,Sat,Home,W,1,0,Hertha BSC,1.1,0.6,43,23517,Stefan Bell,3-4-3,4-2-3-1,Tobias Stieler,Match Report,,2017-2018,Mainz 05
2017-09-30,15:30,Bundesliga,Matchweek 7,Sat,Away,D,1,1,Wolfsburg,1.1,0.9,47,24352,Stefan Bell,4-3-3,4-2-3-1,Robert Hartmann,Match Report,,2017-2018,Mainz 05
2017-10-14,15:30,Bundesliga,Matchweek 8,Sat,Home,W,3,2,Hamburger SV,1.2,2.2,46,30371,Stefan Bell,4-2-3-1,4-2-3-1,Felix Brych,Match Report,,2017-2018,Mainz 05
2017-10-20,20:30,Bundesliga,Matchweek 9,Fri,Away,L,0,2,Schalke 04,0.6,1.8,41,59476,Stefan Bell,3-4-3,3-1-4-2,Bibiana Steinhaus,Match Report,,2017-2018,Mainz 05
2017-10-24,20:45,DFB-Pokal,Second round,Tue,Home,W,3,2,Holstein Kiel,,,53,10441,Stefan Bell,4-2-3-1,4-1-4-1,Daniel Schlager,Match Report,Required Extra Time,2017-2018,Mainz 05
2017-10-27,20:30,Bundesliga,Matchweek 10,Fri,Home,D,1,1,Eint Frankfurt,0.4,0.4,52,33794,Stefan Bell,4-3-3,3-1-4-2,Sascha Stegemann,Match Report,,2017-2018,Mainz 05
2017-11-04,15:30,Bundesliga,Matchweek 11,Sat,Away,D,1,1,Gladbach,1.0,0.8,38,52659,Stefan Bell,4-3-3,4-4-2,Sven Jablonski,Match Report,,2017-2018,Mainz 05
2017-11-18,15:30,Bundesliga,Matchweek 12,Sat,Home,W,1,0,Köln,1.4,0.5,49,30473,Stefan Bell,4-3-3,4-4-2,Felix Brych,Match Report,,2017-2018,Mainz 05
2017-11-25,15:30,Bundesliga,Matchweek 13,Sat,Away,L,1,2,Freiburg,1.0,1.8,54,24000,Stefan Bell,4-3-3,3-1-4-2,Daniel Siebert,Match Report,,2017-2018,Mainz 05
2017-12-02,15:30,Bundesliga,Matchweek 14,Sat,Home,L,1,3,Augsburg,0.8,2.2,58,25037,Stefan Bell,4-3-3,4-2-3-1,Frank Willenborg,Match Report,,2017-2018,Mainz 05
2017-12-09,15:30,Bundesliga,Matchweek 15,Sat,Away,D,2,2,RB Leipzig,1.3,1.4,38,32817,Daniel Brosinski,3-1-4-2,4-2-2-2,Patrick Ittrich,Match Report,,2017-2018,Mainz 05
2017-12-12,20:30,Bundesliga,Matchweek 16,Tue,Home,L,0,2,Dortmund,0.7,2.0,41,32976,Daniel Brosinski,3-1-4-2,4-3-3,Benjamin Brand,Match Report,,2017-2018,Mainz 05
2017-12-16,15:30,Bundesliga,Matchweek 17,Sat,Away,D,2,2,Werder Bremen,1.1,1.6,62,39000,Daniel Brosinski,4-2-3-1,4-1-4-1,Benjamin Cortus,Match Report,,2017-2018,Mainz 05
2017-12-19,18:30,DFB-Pokal,Round of 16,Tue,Home,W,3,1,Stuttgart,,,41,22193,Daniel Brosinski,3-1-4-2,3-4-3,Tobias Stieler,Match Report,,2017-2018,Mainz 05
2018-01-13,15:30,Bundesliga,Matchweek 18,Sat,Away,L,2,3,Hannover 96,0.6,2.4,52,34500,Stefan Bell,3-1-4-2,3-4-1-2,Bastian Dankert,Match Report,,2017-2018,Mainz 05
2018-01-20,15:30,Bundesliga,Matchweek 19,Sat,Home,W,3,2,Stuttgart,2.8,1.1,41,25736,Daniel Brosinski,3-1-4-2,4-2-3-1,Harm Osmers,Match Report,,2017-2018,Mainz 05
2018-01-28,15:30,Bundesliga,Matchweek 20,Sun,Away,L,0,2,Leverkusen,0.1,1.8,31,25471,Daniel Brosinski,3-1-4-2,4-2-3-1,Frank Willenborg,Match Report,,2017-2018,Mainz 05
2018-02-03,15:30,Bundesliga,Matchweek 21,Sat,Home,L,0,2,Bayern Munich,1.3,1.4,36,34000,Stefan Bell,4-2-3-1,4-3-3,Sören Storks,Match Report,,2017-2018,Mainz 05
2018-02-07,18:30,DFB-Pokal,Quarter-finals,Wed,Away,L,0,3,Eint Frankfurt,,,41,48200,Stefan Bell,4-2-3-1,3-4-1-2,Deniz Aytekin,Match Report,,2017-2018,Mainz 05
2018-02-10,15:30,Bundesliga,Matchweek 22,Sat,Away,L,2,4,Hoffenheim,1.3,2.2,36,24105,Daniel Brosinski,3-1-4-2,3-1-4-2,Benjamin Cortus,Match Report,,2017-2018,Mainz 05
2018-02-16,20:30,Bundesliga,Matchweek 23,Fri,Away,W,2,0,Hertha BSC,1.4,0.5,34,30908,Stefan Bell,3-1-4-2,4-2-3-1,Martin Petersen,Match Report,,2017-2018,Mainz 05
2018-02-23,20:30,Bundesliga,Matchweek 24,Fri,Home,D,1,1,Wolfsburg,0.8,1.4,41,25173,Stefan Bell,3-1-4-2,4-2-3-1,Bastian Dankert,Match Report,,2017-2018,Mainz 05
2018-03-03,15:30,Bundesliga,Matchweek 25,Sat,Away,D,0,0,Hamburger SV,0.5,2.1,34,46739,Stefan Bell,3-1-4-2,4-2-3-1,Markus Schmidt,Match Report,,2017-2018,Mainz 05
2018-03-09,20:30,Bundesliga,Matchweek 26,Fri,Home,L,0,1,Schalke 04,0.7,0.2,53,30655,Stefan Bell,3-4-1-2,3-4-1-2,Felix Brych,Match Report,,2017-2018,Mainz 05
2018-03-17,15:30,Bundesliga,Matchweek 27,Sat,Away,L,0,3,Eint Frankfurt,0.6,2.6,48,49500,Daniel Brosinski,3-4-1-2,3-1-4-2,Daniel Siebert,Match Report,,2017-2018,Mainz 05
2018-04-01,18:00,Bundesliga,Matchweek 28,Sun,Home,D,0,0,Gladbach,0.8,0.8,45,30173,Stefan Bell,4-3-3,3-1-4-2,Manuel Gräfe,Match Report,,2017-2018,Mainz 05
2018-04-07,15:30,Bundesliga,Matchweek 29,Sat,Away,D,1,1,Köln,1.1,1.3,48,50000,Daniel Brosinski,4-3-3,4-4-2,Benjamin Cortus,Match Report,,2017-2018,Mainz 05
2018-04-16,20:30,Bundesliga,Matchweek 30,Mon,Home,W,2,0,Freiburg,1.8,0.6,49,26407,Daniel Brosinski,4-3-3,3-4-3,Guido Winkmann,Match Report,,2017-2018,Mainz 05
2018-04-22,15:30,Bundesliga,Matchweek 31,Sun,Away,L,0,2,Augsburg,0.4,2.2,57,29110,Pablo de Blasis,4-3-3,4-2-3-1,Frank Willenborg,Match Report,,2017-2018,Mainz 05
2018-04-29,15:30,Bundesliga,Matchweek 32,Sun,Home,W,3,0,RB Leipzig,2.5,1.0,39,30083,Stefan Bell,4-3-3,4-1-2-1-2,Bastian Dankert,Match Report,,2017-2018,Mainz 05
2018-05-05,15:30,Bundesliga,Matchweek 33,Sat,Away,W,2,1,Dortmund,0.9,0.7,34,81360,Stefan Bell,4-3-3,4-3-3,Daniel Siebert,Match Report,,2017-2018,Mainz 05
2018-05-12,15:30,Bundesliga,Matchweek 34,Sat,Home,L,1,2,Werder Bremen,0.6,1.0,45,34000,Stefan Bell,4-3-3,4-3-3,Martin Petersen,Match Report,,2017-2018,Mainz 05
