Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-07-27,21:00,Europa Lg,Third qualifying round,Thu,Away,W,1,0,ro CS U Craiova,,,,14438,Riccardo Montolivo,4-3-3,4-1-4-1,Halis Özkahya,Match Report,Leg 1 of 2,2017-2018,Milan
2017-08-03,20:45,Europa Lg,Third qualifying round,Thu,Home,W,2,0,ro CS U Craiova,,,,65763,Cristián Zapata,4-3-3,4-3-3,Nikola Popov,Match Report,Leg 2 of 2; Milan won,2017-2018,Milan
2017-08-17,20:45,Europa Lg,Play-off round,Thu,Home,W,6,0,mk FK Shkëndija,,,66.0,40613,Leonardo Bonucci,4-3-3,4-2-3-1,Harald Lechner,Match Report,Leg 1 of 2,2017-2018,Milan
2017-08-20,20:45,Serie A,Matchweek 1,Sun,Away,W,3,0,Crotone,1.8,0.4,79.0,13478,Leonardo Bonucci,4-3-3,4-4-2,Maurizio Mariani,Match Report,,2017-2018,Milan
2017-08-24,20:45,Europa Lg,Play-off round,Thu,Away,W,1,0,mk FK Shkëndija,,,64.0,25600,Leonardo Bonucci,3-5-2,3-4-3,István Kovács,Match Report,Leg 2 of 2; Milan won,2017-2018,Milan
2017-08-27,20:45,Serie A,Matchweek 2,Sun,Home,W,2,1,Cagliari,1.4,0.7,49.0,49525,Riccardo Montolivo,4-3-3,4-3-1-2,Luca Pairetto,Match Report,,2017-2018,Milan
2017-09-10,16:00,Serie A,Matchweek 3,Sun,Away,L,1,4,Lazio,1.0,2.0,60.0,30000,Leonardo Bonucci,4-3-3,3-4-3,Gianluca Rocchi,Match Report,,2017-2018,Milan
2017-09-14,19:00,Europa Lg,Group stage,Thu,Away,W,5,1,at Austria Wien,1.6,0.5,59.0,31409,Leonardo Bonucci,3-5-2,4-2-3-1,Serdar Gözübüyük,Match Report,,2017-2018,Milan
2017-09-17,15:00,Serie A,Matchweek 4,Sun,Home,W,2,1,Udinese,2.7,0.3,58.0,49473,Leonardo Bonucci,3-1-4-2,4-1-4-1,Marco Guida,Match Report,,2017-2018,Milan
2017-09-20,20:45,Serie A,Matchweek 5,Wed,Home,W,2,0,SPAL,2.2,0.3,58.0,45343,Leonardo Bonucci,3-1-4-2,3-5-2,Rosario Abisso,Match Report,,2017-2018,Milan
2017-09-24,12:30,Serie A,Matchweek 6,Sun,Away,L,0,2,Sampdoria,0.3,1.6,54.0,21896,Leonardo Bonucci,3-5-2,4-3-1-2,Paolo Valeri,Match Report,,2017-2018,Milan
2017-09-28,21:05,Europa Lg,Group stage,Thu,Home,W,3,2,hr Rijeka,2.0,1.9,53.0,23917,Leonardo Bonucci,3-5-2,4-4-2,Orel Grinfeeld,Match Report,,2017-2018,Milan
2017-10-01,18:00,Serie A,Matchweek 7,Sun,Home,L,0,2,Roma,0.8,1.2,46.0,61698,Leonardo Bonucci,3-5-2,4-3-3,Luca Banti,Match Report,,2017-2018,Milan
2017-10-15,20:45,Serie A,Matchweek 8,Sun,Away,L,2,3,Inter,1.1,2.0,59.0,78328,Leonardo Bonucci,3-5-2,4-2-3-1,Paolo Tagliavento,Match Report,,2017-2018,Milan
2017-10-19,21:05,Europa Lg,Group stage,Thu,Home,D,0,0,gr AEK Athens,1.9,0.4,59.0,20812,Leonardo Bonucci,3-5-2,3-4-1-2,Andreas Ekberg,Match Report,,2017-2018,Milan
2017-10-22,15:00,Serie A,Matchweek 9,Sun,Home,D,0,0,Genoa,0.8,0.4,52.0,47219,Leonardo Bonucci,3-4-3,3-5-2,Piero Giacomelli,Match Report,,2017-2018,Milan
2017-10-25,20:45,Serie A,Matchweek 10,Wed,Away,W,4,1,Chievo,1.4,0.5,58.0,7300,Lucas Biglia,4-3-3,4-3-1-2,Marco Di Bello,Match Report,,2017-2018,Milan
2017-10-28,18:00,Serie A,Matchweek 11,Sat,Home,L,0,2,Juventus,1.0,0.4,54.0,78328,Lucas Biglia,3-4-3,4-2-3-1,Paolo Valeri,Match Report,,2017-2018,Milan
2017-11-02,20:00,Europa Lg,Group stage,Thu,Away,D,0,0,gr AEK Athens,0.4,0.6,55.0,40538,Leonardo Bonucci,3-4-1-2,3-4-1-2,Jorge de Sousa,Match Report,,2017-2018,Milan
2017-11-05,20:45,Serie A,Matchweek 12,Sun,Away,W,2,0,Sassuolo,1.3,0.3,55.0,12683,Leonardo Bonucci,3-4-3,4-3-3,Antonio Damato,Match Report,,2017-2018,Milan
2017-11-18,20:45,Serie A,Matchweek 13,Sat,Away,L,1,2,Napoli,0.6,1.5,55.0,36557,Leonardo Bonucci,3-4-3,4-3-3,Daniele Doveri,Match Report,,2017-2018,Milan
2017-11-23,21:05,Europa Lg,Group stage,Thu,Home,W,5,1,at Austria Wien,3.6,0.6,57.0,17932,Leonardo Bonucci,3-5-2,4-2-3-1,Andris Treimanis,Match Report,,2017-2018,Milan
2017-11-26,15:00,Serie A,Matchweek 14,Sun,Home,D,0,0,Torino,1.2,0.9,54.0,53923,Leonardo Bonucci,3-5-2,4-3-3,Massimiliano Irrati,Match Report,,2017-2018,Milan
2017-12-03,12:30,Serie A,Matchweek 15,Sun,Away,D,2,2,Benevento,1.9,1.2,52.0,15710,Leonardo Bonucci,3-4-3,4-1-4-1,Maurizio Mariani,Match Report,,2017-2018,Milan
2017-12-07,19:00,Europa Lg,Group stage,Thu,Away,L,0,2,hr Rijeka,0.8,0.6,66.0,8021,Cristián Zapata,3-5-2,4-2-3-1,István Vad,Match Report,,2017-2018,Milan
2017-12-10,20:45,Serie A,Matchweek 16,Sun,Home,W,2,1,Bologna,0.9,1.1,58.0,39504,Leonardo Bonucci,4-3-3,4-3-3,Marco Guida,Match Report,,2017-2018,Milan
2017-12-13,20:45,Coppa Italia,Round of 16,Wed,Home,W,3,0,Hellas Verona,,,61.0,9263,,,,Claudio Gavillucci,Match Report,,2017-2018,Milan
2017-12-17,12:30,Serie A,Matchweek 17,Sun,Away,L,0,3,Hellas Verona,2.1,1.2,67.0,19439,Leonardo Bonucci,4-3-3,4-4-1-1,Daniele Orsato,Match Report,,2017-2018,Milan
2017-12-23,18:00,Serie A,Matchweek 18,Sat,Home,L,0,2,Atalanta,1.2,1.6,53.0,45746,Leonardo Bonucci,4-3-3,3-4-1-2,Michael Fabbri,Match Report,,2017-2018,Milan
2017-12-27,20:45,Coppa Italia,Quarter-finals,Wed,Home,W,1,0,Inter,,,52.0,48721,,,,Marco Guida,Match Report,Required Extra Time,2017-2018,Milan
2017-12-30,12:30,Serie A,Matchweek 19,Sat,Away,D,1,1,Fiorentina,0.9,1.9,44.0,30213,Leonardo Bonucci,4-3-3,4-4-1-1,Luca Banti,Match Report,,2017-2018,Milan
2018-01-06,15:00,Serie A,Matchweek 20,Sat,Home,W,1,0,Crotone,1.9,0.7,65.0,42533,Leonardo Bonucci,4-3-3,4-3-3,Fabio Maresca,Match Report,,2017-2018,Milan
2018-01-21,18:00,Serie A,Matchweek 21,Sun,Away,W,2,1,Cagliari,1.9,0.7,52.0,15235,Leonardo Bonucci,4-3-3,3-5-1-1,Marco Guida,Match Report,,2017-2018,Milan
2018-01-28,18:00,Serie A,Matchweek 22,Sun,Home,W,2,1,Lazio,1.2,0.7,49.0,50822,Leonardo Bonucci,4-3-3,3-5-1-1,Massimiliano Irrati,Match Report,,2017-2018,Milan
2018-01-31,20:45,Coppa Italia,Semi-finals,Wed,Home,D,0,0,Lazio,,,51.0,17724,,,,Marco Guida,Match Report,Leg 1 of 2,2017-2018,Milan
2018-02-04,15:00,Serie A,Matchweek 23,Sun,Away,D,1,1,Udinese,0.8,1.3,52.0,23758,Leonardo Bonucci,4-3-3,3-4-3,Gianluca Manganiello,Match Report,,2017-2018,Milan
2018-02-10,15:00,Serie A,Matchweek 24,Sat,Away,W,4,0,SPAL,2.2,0.6,61.0,13000,Leonardo Bonucci,4-3-3,3-5-1-1,Maurizio Mariani,Match Report,,2017-2018,Milan
2018-02-15,20:00,Europa Lg,Round of 32,Thu,Away,W,3,0,bg Ludogorets,1.7,0.4,47.0,7887,Leonardo Bonucci,4-3-3,4-2-3-1,Milorad Mažić,Match Report,Leg 1 of 2,2017-2018,Milan
2018-02-18,20:45,Serie A,Matchweek 25,Sun,Home,W,1,0,Sampdoria,1.9,0.7,53.0,46594,Leonardo Bonucci,4-3-3,4-3-1-2,Daniele Doveri,Match Report,,2017-2018,Milan
2018-02-22,21:05,Europa Lg,Round of 32,Thu,Home,W,1,0,bg Ludogorets,1.7,0.6,46.0,17453,Ignazio Abate,4-3-3,4-2-3-1,Alberto Undiano,Match Report,Leg 2 of 2; Milan won,2017-2018,Milan
2018-02-25,20:45,Serie A,Matchweek 26,Sun,Away,W,2,0,Roma,1.6,0.7,46.0,42537,Leonardo Bonucci,4-3-3,4-3-3,Paolo Mazzoleni,Match Report,,2017-2018,Milan
2018-02-28,20:45,Coppa Italia,Semi-finals,Wed,Away,D,0 (5),0 (4),Lazio,,,53.0,40000,,,,Gianluca Rocchi,Match Report,Leg 2 of 2; Milan won; Milan won on penalty kicks following extra time,2017-2018,Milan
2018-03-08,19:00,Europa Lg,Round of 16,Thu,Home,L,0,2,eng Arsenal,1.3,1.4,51.0,72821,Leonardo Bonucci,4-3-3,4-2-3-1,Clément Turpin,Match Report,Leg 1 of 2,2017-2018,Milan
2018-03-11,18:00,Serie A,Matchweek 28,Sun,Away,W,1,0,Genoa,0.7,0.8,63.0,20004,Leonardo Bonucci,4-3-3,3-5-2,Michael Fabbri,Match Report,,2017-2018,Milan
2018-03-15,20:05,Europa Lg,Round of 16,Thu,Away,L,1,3,eng Arsenal,1.1,2.6,43.0,58973,Leonardo Bonucci,4-4-2,4-2-3-1,Jonas Eriksson,Match Report,Leg 2 of 2; Arsenal won,2017-2018,Milan
2018-03-18,15:00,Serie A,Matchweek 29,Sun,Home,W,3,2,Chievo,2.9,1.0,70.0,49701,Leonardo Bonucci,4-3-3,4-4-2,Maurizio Mariani,Match Report,,2017-2018,Milan
2018-03-31,20:45,Serie A,Matchweek 30,Sat,Away,L,1,3,Juventus,0.9,0.6,48.0,41156,Leonardo Bonucci,4-3-3,3-5-2,Paolo Mazzoleni,Match Report,,2017-2018,Milan
2018-04-04,18:30,Serie A,Matchweek 27,Wed,Home,D,0,0,Inter,0.8,2.0,45.0,77512,Leonardo Bonucci,4-3-3,4-2-3-1,Marco Di Bello,Match Report,,2017-2018,Milan
2018-04-08,20:45,Serie A,Matchweek 31,Sun,Home,D,1,1,Sassuolo,2.5,0.3,76.0,43140,Leonardo Bonucci,4-3-3,3-5-2,Luca Pairetto,Match Report,,2017-2018,Milan
2018-04-15,15:00,Serie A,Matchweek 32,Sun,Home,D,0,0,Napoli,0.8,1.2,44.0,65786,Cristián Zapata,4-3-3,4-3-3,Luca Banti,Match Report,,2017-2018,Milan
2018-04-18,20:45,Serie A,Matchweek 33,Wed,Away,D,1,1,Torino,0.4,1.7,53.0,24264,Leonardo Bonucci,4-3-3,3-4-1-2,Fabio Maresca,Match Report,,2017-2018,Milan
2018-04-21,20:45,Serie A,Matchweek 34,Sat,Home,L,0,1,Benevento,1.1,0.5,63.0,47655,Leonardo Bonucci,4-4-2,4-3-3,Maurizio Mariani,Match Report,,2017-2018,Milan
2018-04-29,15:00,Serie A,Matchweek 35,Sun,Away,W,2,1,Bologna,1.4,1.1,54.0,24263,Leonardo Bonucci,4-3-3,4-3-3,Piero Giacomelli,Match Report,,2017-2018,Milan
2018-05-05,18:00,Serie A,Matchweek 36,Sat,Home,W,4,1,Hellas Verona,1.3,0.3,61.0,49644,Leonardo Bonucci,4-3-3,4-3-3,Fabrizio Pasqua,Match Report,,2017-2018,Milan
2018-05-09,21:00,Coppa Italia,Final,Wed,Neutral,L,0,4,Juventus,,,51.0,66400,,,,Antonio Damato,Match Report,,2017-2018,Milan
2018-05-13,18:00,Serie A,Matchweek 37,Sun,Away,D,1,1,Atalanta,0.2,1.8,51.0,19883,Leonardo Bonucci,4-3-3,3-4-1-2,Marco Guida,Match Report,,2017-2018,Milan
2018-05-20,18:00,Serie A,Matchweek 38,Sun,Home,W,5,1,Fiorentina,2.0,0.8,56.0,56968,Leonardo Bonucci,4-3-3,4-2-3-1,Michael Fabbri,Match Report,,2017-2018,Milan
