Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-08-16,20:30,Coppa Italia,Third round,Fri,Home,W,4,1,Imolese Calcio,,,,5500.0,,,,Luca Pairetto,Match Report,,2019-2020,Genoa
2019-08-25,20:45,Serie A,Matchweek 1,Sun,Away,D,3,3,Roma,1.3,2.5,47.0,38779.0,Domenico Criscito,3-1-4-2,4-2-3-1,Giampaolo Calvarese,Match Report,,2019-2020,Genoa
2019-09-01,20:45,Serie A,Matchweek 2,Sun,Home,W,2,1,Fiorentina,2.1,1.9,49.0,20000.0,Domenico Criscito,3-4-1-2,4-3-3,Piero Giacomelli,Match Report,,2019-2020,Genoa
2019-09-15,12:30,Serie A,Matchweek 3,Sun,Home,L,1,2,Atalanta,1.4,2.5,52.0,23395.0,Domenico Criscito,3-5-2,3-4-3,Michael Fabbri,Match Report,,2019-2020,Genoa
2019-09-20,20:45,Serie A,Matchweek 4,Fri,Away,L,1,3,Cagliari,1.1,1.2,57.0,14574.0,Domenico Criscito,3-4-1-2,4-3-1-2,Gianluca Manganiello,Match Report,,2019-2020,Genoa
2019-09-25,21:00,Serie A,Matchweek 5,Wed,Home,D,0,0,Bologna,0.3,1.7,42.0,20497.0,Domenico Criscito,3-1-4-2,4-1-4-1,Davide Massa,Match Report,,2019-2020,Genoa
2019-09-29,15:00,Serie A,Matchweek 6,Sun,Away,L,0,4,Lazio,0.9,1.4,45.0,26000.0,Domenico Criscito,3-1-4-2,3-5-1-1,Luca Pairetto,Match Report,,2019-2020,Genoa
2019-10-05,20:45,Serie A,Matchweek 7,Sat,Home,L,1,2,Milan,1.6,1.6,51.0,22486.0,Domenico Criscito,3-4-1-2,4-3-3,Maurizio Mariani,Match Report,,2019-2020,Genoa
2019-10-20,18:00,Serie A,Matchweek 8,Sun,Away,L,1,5,Parma,1.5,2.2,62.0,15299.0,Goran Pandev,3-1-4-2,4-3-3,Paolo Valeri,Match Report,,2019-2020,Genoa
2019-10-26,20:45,Serie A,Matchweek 9,Sat,Home,W,3,1,Brescia,1.1,1.2,62.0,20949.0,Ivan Radovanović,3-4-1-2,4-3-1-2,Rosario Abisso,Match Report,,2019-2020,Genoa
2019-10-30,21:00,Serie A,Matchweek 10,Wed,Away,L,1,2,Juventus,0.4,2.7,46.0,38732.0,Goran Pandev,4-2-3-1,4-3-1-2,Antonio Giua,Match Report,,2019-2020,Genoa
2019-11-03,15:00,Serie A,Matchweek 11,Sun,Home,L,1,3,Udinese,1.2,1.4,62.0,20030.0,Goran Pandev,4-2-3-1,3-5-2,Fabrizio Pasqua,Match Report,,2019-2020,Genoa
2019-11-09,20:45,Serie A,Matchweek 12,Sat,Away,D,0,0,Napoli,1.2,1.3,57.0,22947.0,Goran Pandev,4-3-3,4-4-2,Giampaolo Calvarese,Match Report,,2019-2020,Genoa
