Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2024-01-13,19:00,Ligue 2,Matchweek 20,Sat,Away,L,0,2,Bastia,52.0,10328,Pierrick Capelle,4-2-3-1,4-2-3-1,Benjamin Lepaysant,Match Report,,2023-2024,Angers
2024-01-23,20:45,Ligue 2,Matchweek 21,Tue,Home,W,3,2,Quevilly-Rouen,58.0,8500,Pierrick Capelle,4-2-3-1,4-4-2,Aurélien Petit,Match Report,,2023-2024,Angers
2024-01-29,20:45,Ligue 2,Matchweek 22,Mon,Away,L,0,1,Bordeaux,51.0,17148,Pierrick Capelle,4-2-3-1,4-3-3,Ruddy Buquet,Match Report,,2023-2024,Angers
2024-02-03,19:00,Ligue 2,Matchweek 23,Sat,Home,W,2,1,Rodez Aveyron,48.0,8500,Pierrick Capelle,4-2-3-1,3-4-1-2,Karim Abed,Match Report,,2023-2024,Angers
2024-02-10,15:00,Ligue 2,Matchweek 24,Sat,Away,L,0,1,Auxerre,50.0,16732,Pierrick Capelle,4-2-3-1,4-2-3-1,Mathieu Vernice,Match Report,,2023-2024,Angers
2024-02-17,15:00,Ligue 2,Matchweek 25,Sat,Home,L,0,3,Saint-Étienne,46.0,15462,Pierrick Capelle,4-2-3-1,4-1-4-1,Nicolas Rainville,Match Report,,2023-2024,Angers
2024-02-26,20:45,Ligue 2,Matchweek 26,Mon,Away,L,0,2,Caen,58.0,16965,Pierrick Capelle,4-2-3-1,4-2-3-1,Aurélien Petit,Match Report,,2023-2024,Angers
2024-03-04,20:45,Ligue 2,Matchweek 27,Mon,Home,W,3,1,Ajaccio,50.0,9636,Pierrick Capelle,4-2-3-1,4-3-3,Mikael Lesage,Match Report,,2023-2024,Angers
2024-03-09,19:00,Ligue 2,Matchweek 28,Sat,Away,D,0,0,Valenciennes,55.0,5633,Pierrick Capelle,4-2-3-1,4-2-3-1,Antoine Valnet,Match Report,,2023-2024,Angers
2024-03-16,19:00,Ligue 2,Matchweek 29,Sat,Home,L,1,3,Amiens,51.0,9685,Pierrick Capelle,4-2-3-1,4-2-3-1,Azzedine Souifi,Match Report,,2023-2024,Angers
2024-03-30,19:00,Ligue 2,Matchweek 30,Sat,Away,W,4,2,US Concarneau,54.0,1442,Pierrick Capelle,4-2-3-1,4-2-3-1,Pierre Legat,Match Report,,2023-2024,Angers
2024-04-06,19:00,Ligue 2,Matchweek 31,Sat,Home,D,1,1,Stade Laval,63.0,16785,Pierrick Capelle,4-2-3-1,3-4-3,Aurélien Petit,Match Report,,2023-2024,Angers
2024-04-15,20:45,Ligue 2,Matchweek 32,Mon,Away,D,0,0,Grenoble,50.0,5132,Pierrick Capelle,4-2-3-1,4-3-3,Ahmed Taleb,Match Report,,2023-2024,Angers
2024-04-20,19:00,Ligue 2,Matchweek 33,Sat,Home,W,2,1,Troyes,50.0,9468,Pierrick Capelle,4-2-3-1,4-1-4-1,Abdelatif Kherradji,Match Report,,2023-2024,Angers
2024-04-23,20:45,Ligue 2,Matchweek 34,Tue,Away,W,2,1,Guingamp,49.0,9259,Himad Abdelli,4-2-3-1,4-2-3-1,Olivier Thual,Match Report,,2023-2024,Angers
2024-04-27,19:00,Ligue 2,Matchweek 35,Sat,Away,L,1,3,Paris FC,45.0,10252,Pierrick Capelle,4-2-3-1,4-3-1-2,Ruddy Buquet,Match Report,,2023-2024,Angers
2024-05-03,20:00,Ligue 2,Matchweek 36,Fri,Home,W,2,1,Pau FC,46.0,10728,Pierrick Capelle,4-2-3-1,4-1-4-1,Eric Wattellier,Match Report,,2023-2024,Angers
2024-05-10,20:45,Ligue 2,Matchweek 37,Fri,Away,W,2,1,Annecy,47.0,13063,Pierrick Capelle,4-2-3-1,4-2-3-1,Romain Lissorgue,Match Report,,2023-2024,Angers
2024-05-17,20:45,Ligue 2,Matchweek 38,Fri,Home,D,0,0,Dunkerque,55.0,16951,Pierrick Capelle,4-2-3-1,4-2-3-1,Florent Batta,Match Report,,2023-2024,Angers
