Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-02-15,19:00,Europa Lg,Round of 32,Thu,Home,D,2,2,at RB Salzburg,1.5,1.0,61.0,19790,Xabi Prieto,4-4-2,4-4-2,Bobby Madden,Match Report,Leg 1 of 2,2017-2018,Real Sociedad
2018-02-18,12:00,La Liga,Matchweek 24,Sun,Home,W,3,0,Levante,1.8,0.6,67.0,18189,Xabi Prieto,4-3-3,4-3-3,Santiago Jaime,Match Report,,2017-2018,Real Sociedad
2018-02-22,21:05,Europa Lg,Round of 32,Thu,Away,L,1,2,at RB Salzburg,0.6,2.0,50.0,13912,Imanol Agirretxe,4-2-3-1,4-4-2,Sergey Karasev,Match Report,Leg 2 of 2; RB Salzburg won,2017-2018,Real Sociedad
2018-02-25,18:30,La Liga,Matchweek 25,Sun,Away,L,1,2,Valencia,1.1,1.6,65.0,37195,Asier Illarramendi,4-3-3,4-4-2,Pablo González,Match Report,,2017-2018,Real Sociedad
2018-03-01,19:30,La Liga,Matchweek 26,Thu,Away,D,0,0,Betis,0.6,0.5,51.0,40288,Asier Illarramendi,4-3-3,3-4-1-2,José González,Match Report,,2017-2018,Real Sociedad
2018-03-04,18:30,La Liga,Matchweek 27,Sun,Home,W,2,1,Alavés,1.9,0.5,60.0,21445,Asier Illarramendi,4-3-3,4-4-2,Juan Martínez,Match Report,,2017-2018,Real Sociedad
2018-03-11,12:00,La Liga,Matchweek 28,Sun,Away,L,1,2,Espanyol,0.8,2.2,52.0,20314,Asier Illarramendi,4-3-3,4-4-2,Antonio Matéu Lahoz,Match Report,,2017-2018,Real Sociedad
2018-03-17,18:30,La Liga,Matchweek 29,Sat,Home,L,1,2,Getafe,0.4,0.8,66.0,17509,Asier Illarramendi,4-3-3,4-4-2,Javier Estrada,Match Report,,2017-2018,Real Sociedad
2018-04-01,18:30,La Liga,Matchweek 30,Sun,Away,D,0,0,Eibar,0.6,0.9,49.0,6233,Asier Illarramendi,4-2-3-1,4-4-2,José Sánchez,Match Report,,2017-2018,Real Sociedad
2018-04-08,18:30,La Liga,Matchweek 31,Sun,Home,W,5,0,Girona,3.3,0.7,50.0,18027,Rubén Pardo,4-2-3-1,3-4-3,José Munuera,Match Report,,2017-2018,Real Sociedad
2018-04-14,17:30,La Liga,Matchweek 32,Sat,Away,W,1,0,Las Palmas,2.9,0.8,51.0,10531,Asier Illarramendi,4-2-3-1,4-2-3-1,Alfonso Álvarez,Match Report,,2017-2018,Real Sociedad
2018-04-19,19:30,La Liga,Matchweek 33,Thu,Home,W,3,0,Atlético Madrid,0.9,0.6,57.0,21404,Asier Illarramendi,4-3-3,4-4-2,Alberola Rojas,Match Report,,2017-2018,Real Sociedad
2018-04-22,16:15,La Liga,Matchweek 34,Sun,Away,L,0,2,Málaga,1.2,0.9,66.0,14102,Imanol Agirretxe,4-2-3-1,4-4-1-1,Javier Estrada,Match Report,,2017-2018,Real Sociedad
2018-04-28,16:15,La Liga,Matchweek 35,Sat,Home,W,3,1,Athletic Club,1.3,1.2,52.0,23972,Asier Illarramendi,4-2-3-1,4-2-3-1,José Sánchez,Match Report,,2017-2018,Real Sociedad
2018-05-04,21:00,La Liga,Matchweek 36,Fri,Away,L,0,1,Sevilla,0.8,1.8,59.0,34733,Asier Illarramendi,4-2-3-1,4-2-3-1,Santiago Jaime,Match Report,,2017-2018,Real Sociedad
2018-05-12,16:15,La Liga,Matchweek 37,Sat,Home,W,3,2,Leganés,2.7,1.3,60.0,19981,Asier Illarramendi,4-4-2,4-2-3-1,David Medié,Match Report,,2017-2018,Real Sociedad
2018-05-20,20:45,La Liga,Matchweek 38,Sun,Away,L,0,1,Barcelona,0.6,1.1,39.0,84168,Asier Illarramendi,4-2-3-1,4-3-3,José Munuera,Match Report,,2017-2018,Real Sociedad
