Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-08-21,20:15,La Liga,Matchweek 1,Mon,Away,L,0,1,Levante,0.5,1.4,58.0,19500,Antonio Rukavina,4-4-2,4-3-3,Alfonso Álvarez,Match Report,,2017-2018,Villarreal
2017-08-25,20:15,La Liga,Matchweek 2,Fri,Away,L,0,3,Real Sociedad,0.2,2.0,40.0,19931,Jaume Costa,4-4-2,4-3-3,Javier Estrada,Match Report,,2017-2018,Villarreal
2017-09-10,20:45,La Liga,Matchweek 3,Sun,Home,W,3,1,Betis,1.5,0.9,49.0,18638,Jaume Costa,4-4-2,4-3-3,David Medié,Match Report,,2017-2018,Villarreal
2017-09-14,19:00,Europa Lg,Group stage,Thu,Home,W,3,1,kz FC Astana,1.5,1.0,56.0,18144,Mario Gaspar,4-4-2,4-4-1-1,Srđan Jovanović,Match Report,,2017-2018,Villarreal
2017-09-17,12:00,La Liga,Matchweek 4,Sun,Away,W,3,0,Alavés,2.1,0.7,52.0,18124,Jaume Costa,4-4-2,4-4-2,Santiago Jaime,Match Report,,2017-2018,Villarreal
2017-09-21,20:00,La Liga,Matchweek 5,Thu,Home,D,0,0,Espanyol,1.5,1.0,54.0,17094,Mario Gaspar,4-4-2,4-4-1-1,José Munuera,Match Report,,2017-2018,Villarreal
2017-09-24,16:15,La Liga,Matchweek 6,Sun,Away,L,0,4,Getafe,1.1,2.3,59.0,10874,Mario Gaspar,4-4-2,4-4-2,Ignacio Iglesias,Match Report,,2017-2018,Villarreal
2017-09-28,22:05,Europa Lg,Group stage,Thu,Away,D,0,0,il Maccabi Tel Aviv,1.0,0.6,61.0,11865,Mario Gaspar,4-3-1-2,4-5-1,Craig Pawson,Match Report,,2017-2018,Villarreal
2017-10-01,18:30,La Liga,Matchweek 7,Sun,Home,W,3,0,Eibar,2.5,0.4,59.0,17090,Mario Gaspar,4-1-2-1-2◆,4-4-2,Mario Melero,Match Report,,2017-2018,Villarreal
2017-10-15,16:15,La Liga,Matchweek 8,Sun,Away,W,2,1,Girona,1.4,2.4,47.0,9935,Mario Gaspar,4-1-2-1-2◆,3-4-3,Carlos del Cerro,Match Report,,2017-2018,Villarreal
