Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2023-08-14,21:00,Coppa Italia,First round,Mon,Away,D,2 (3),2 (4),Spezia,,,44,626.0,Joel Pohjanpalo,4-3-1-2,4-3-3,Niccolò Baroni,Match Report,Spezia won on penalty kicks following extra time,2023-2024,Venezia
2023-08-20,20:30,Serie B,Matchweek 1,Sun,Home,W,3,0,Como,2.5,0.4,46,4894.0,Joel Pohjanpalo,4-3-2-1,4-3-3,Ivan Pezzuto,Match Report,,2023-2024,Venezia
2023-08-26,18:00,Serie B,Matchweek 2,Sat,Home,D,1,1,Cosenza,2.0,0.1,62,4962.0,Joel Pohjanpalo,4-3-2-1,4-2-3-1,Kevin Bonacina,Match Report,,2023-2024,Venezia
2023-08-30,20:30,Serie B,Matchweek 3,Wed,Away,W,2,1,Sampdoria,1.1,1.6,54,21438.0,Joel Pohjanpalo,4-3-2-1,4-3-3,Daniele Minelli,Match Report,,2023-2024,Venezia
2023-09-03,20:45,Serie B,Matchweek 4,Sun,Away,D,0,0,Cittadella,0.7,0.8,57,5283.0,Joel Pohjanpalo,4-4-2,4-3-1-2,Marco Monaldi,Match Report,,2023-2024,Venezia
2023-09-15,20:30,Serie B,Matchweek 5,Fri,Home,W,1,0,Spezia,1.0,1.6,40,5334.0,Joel Pohjanpalo,4-3-3,4-3-3,Francesco Fourneau,Match Report,,2023-2024,Venezia
2023-09-23,14:00,Serie B,Matchweek 6,Sat,Away,D,0,0,Brescia,0.5,0.8,56,,Joel Pohjanpalo,4-3-3,3-4-1-2,Luca Zufferli,Match Report,,2023-2024,Venezia
2023-09-26,20:30,Serie B,Matchweek 7,Tue,Home,L,1,3,Palermo,1.2,2.2,57,6748.0,Joel Pohjanpalo,4-2-3-1,4-3-3,Niccolò Baroni,Match Report,,2023-2024,Venezia
2023-09-30,14:00,Serie B,Matchweek 8,Sat,Away,W,3,1,Modena,0.3,0.8,58,9151.0,Joel Pohjanpalo,4-4-2,4-3-1-2,Paride Tremolada,Match Report,,2023-2024,Venezia
2023-10-07,16:15,Serie B,Matchweek 9,Sat,Home,W,3,2,Parma,1.6,1.6,50,9360.0,Joel Pohjanpalo,4-4-2,4-2-3-1,Daniele Minelli,Match Report,,2023-2024,Venezia
2023-10-22,18:30,Serie B,Matchweek 10,Sun,Away,L,0,1,Reggiana,1.3,0.6,54,8791.0,Marco Modolo,4-4-2,3-4-3,Daniele Rutella,Match Report,,2023-2024,Venezia
2023-10-29,16:15,Serie B,Matchweek 11,Sun,Home,W,2,1,Pisa,1.4,1.2,45,6990.0,Marco Modolo,4-4-2,4-2-3-1,Davide Ghersini,Match Report,,2023-2024,Venezia
2023-11-04,14:00,Serie B,Matchweek 12,Sat,Away,W,1,0,Ternana,0.5,0.9,58,3838.0,Marco Modolo,3-4-3,3-5-2,Maurizio Mariani,Match Report,,2023-2024,Venezia
2023-11-10,20:30,Serie B,Matchweek 13,Fri,Home,W,2,1,Catanzaro,2.4,0.4,29,7765.0,Marco Modolo,4-4-2,4-4-2,Alberto Santoro,Match Report,,2023-2024,Venezia
2023-11-25,14:00,Serie B,Matchweek 14,Sat,Away,W,3,0,Bari,1.4,0.7,54,16458.0,Francesco Zampano,4-3-3,3-4-1-2,Giuseppe Collu,Match Report,,2023-2024,Venezia
2023-12-02,14:00,Serie B,Matchweek 15,Sat,Home,W,3,1,Ascoli,2.4,1.1,59,5660.0,Marco Modolo,4-3-3,3-4-1-2,Giovanni Ayroldi,Match Report,,2023-2024,Venezia
2023-12-09,14:00,Serie B,Matchweek 16,Sat,Away,L,0,1,Cremonese,1.0,1.0,54,8286.0,Marco Modolo,4-3-3,3-5-2,Antonio Giua,Match Report,,2023-2024,Venezia
2023-12-16,14:00,Serie B,Matchweek 17,Sat,Home,L,2,3,Südtirol,1.5,2.1,62,4988.0,Marco Modolo,4-3-3,4-4-2,Paride Tremolada,Match Report,,2023-2024,Venezia
2023-12-23,14:00,Serie B,Matchweek 18,Sat,Home,D,2,2,Calcio Lecco 1912,1.3,1.2,61,5142.0,Francesco Zampano,4-3-1-2,4-3-3,Francesco Cosso,Match Report,,2023-2024,Venezia
2023-12-26,15:00,Serie B,Matchweek 19,Tue,Away,D,2,2,FeralpiSalò,1.5,1.1,68,,Joel Pohjanpalo,4-2-3-1,3-5-2,Alberto Santoro,Match Report,,2023-2024,Venezia
2024-01-14,16:15,Serie B,Matchweek 20,Sun,Home,W,5,3,Sampdoria,3.0,0.6,55,9030.0,Joel Pohjanpalo,4-3-3,4-3-2-1,Federico Dionisi,Match Report,,2023-2024,Venezia
2024-01-20,16:15,Serie B,Matchweek 21,Sat,Away,L,2,4,Cosenza,2.0,1.8,57,2256.0,Joel Pohjanpalo,4-4-2,4-2-3-1,Manuel Volpi,Match Report,,2023-2024,Venezia
