Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2023-02-14,19:45,League One,Matchweek 32,Tue,Away,D,0,0,Bristol Rovers,66.0,8542,Sam Morsy,4-2-3-1,4-3-3,Paul Howard,Match Report,,2022-2023,Ipswich Town
2023-02-18,15:00,League One,Matchweek 33,Sat,Home,W,4,0,FG Rovers,61.0,24804,Sam Morsy,4-2-3-1,4-2-3-1,Carl Brook,Match Report,,2022-2023,Ipswich Town
2023-02-25,15:00,League One,Matchweek 34,Sat,Away,W,1,0,MK Dons,50.0,14046,Sam Morsy,4-2-3-1,4-2-3-1,Rebecca Welch,Match Report,,2022-2023,Ipswich Town
2023-03-04,15:00,League One,Matchweek 35,Sat,Home,W,4,0,Burton Albion,58.0,25003,Sam Morsy,4-2-3-1,3-4-3,Carl Boyeson,Match Report,,2022-2023,Ipswich Town
2023-03-07,19:45,League One,Matchweek 29,Tue,Home,W,3,0,Acc'ton Stanley,57.0,22413,Sam Morsy,4-2-3-1,3-3-3-1,Lee Swabey,Match Report,,2022-2023,Ipswich Town
2023-03-11,15:00,League One,Matchweek 36,Sat,Away,W,2,0,Bolton,44.0,20532,Sam Morsy,4-2-3-1,3-4-1-2,Neil Hair,Match Report,,2022-2023,Ipswich Town
2023-03-18,15:00,League One,Matchweek 37,Sat,Home,W,2,0,Shrewsbury,65.0,26432,Sam Morsy,4-2-3-1,4-3-3,Oliver Yates,Match Report,,2022-2023,Ipswich Town
2023-04-01,15:00,League One,Matchweek 39,Sat,Away,W,2,0,Derby County,45.0,29691,Sam Morsy,4-2-3-1,4-4-1-1,Anthony Backhouse,Match Report,,2022-2023,Ipswich Town
2023-04-07,15:00,League One,Matchweek 40,Fri,Home,W,4,0,Wycombe,62.0,28511,Sam Morsy,4-2-3-1,3-4-3,David Rock,Match Report,,2022-2023,Ipswich Town
2023-04-10,15:00,League One,Matchweek 41,Mon,Away,D,1,1,Cheltenham,65.0,5445,Sam Morsy,4-2-3-1,3-4-1-2,Seb Stockbridge,Match Report,,2022-2023,Ipswich Town
2023-04-15,15:00,League One,Matchweek 42,Sat,Home,W,6,0,Charlton Ath,60.0,29011,Sam Morsy,4-2-3-1,4-3-3,Samuel Barrott,Match Report,,2022-2023,Ipswich Town
2023-04-18,19:45,League One,Matchweek 43,Tue,Home,W,2,1,Port Vale,70.0,27696,Sam Morsy,4-2-3-1,4-4-2,Rob Lewis,Match Report,,2022-2023,Ipswich Town
2023-04-22,15:00,League One,Matchweek 44,Sat,Away,W,3,0,P'borough Utd,46.0,12785,Sam Morsy,4-2-3-1,3-4-3,Gavin Ward,Match Report,,2022-2023,Ipswich Town
2023-04-25,19:45,League One,Matchweek 38,Tue,Away,W,3,0,Barnsley,47.0,17018,Sam Morsy,4-2-3-1,3-5-2,Ben Toner,Match Report,,2022-2023,Ipswich Town
2023-04-29,15:00,League One,Matchweek 45,Sat,Home,W,6,0,Exeter City,52.0,29334,Sam Morsy,4-2-3-1,4-4-2,Scott Oldham,Match Report,,2022-2023,Ipswich Town
2023-05-07,12:00,League One,Matchweek 46,Sun,Away,D,2,2,Fleetwood Town,55.0,4979,Christian Walton,4-2-3-1,4-2-3-1,Ross Joyce,Match Report,,2022-2023,Ipswich Town
