Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-08-16,20:45,Champions Lg,Play-off round,Wed,Home,W,2,0,fr Nice,,,54,49324,Marek Hamšík,4-3-3,3-5-2,Szymon Marciniak,Match Report,Leg 1 of 2,2017-2018,Napoli
2017-08-19,20:45,Serie A,Matchweek 1,Sat,Away,W,3,1,Hellas Verona,2.1,1.3,60,15215,Marek Hamšík,4-3-3,4-3-3,Michael Fabbri,Match Report,,2017-2018,Napoli
2017-08-22,20:45,Champions Lg,Play-off round,Tue,Away,W,2,0,fr Nice,,,53,32103,Marek Hamšík,4-3-3,4-2-3-1,Damir Skomina,Match Report,Leg 2 of 2; Napoli won,2017-2018,Napoli
2017-08-27,20:45,Serie A,Matchweek 2,Sun,Home,W,3,1,Atalanta,1.2,0.9,58,35102,Marek Hamšík,4-3-3,3-4-3,Marco Di Bello,Match Report,,2017-2018,Napoli
2017-09-10,20:45,Serie A,Matchweek 3,Sun,Away,W,3,0,Bologna,1.5,0.3,63,22398,Marek Hamšík,4-3-3,4-2-3-1,Piero Giacomelli,Match Report,,2017-2018,Napoli
2017-09-13,21:45,Champions Lg,Group stage,Wed,Away,L,1,2,ua Shakhtar,1.9,1.4,58,32679,Marek Hamšík,4-3-3,4-2-3-1,Felix Zwayer,Match Report,,2017-2018,Napoli
2017-09-17,15:00,Serie A,Matchweek 4,Sun,Home,W,6,0,Benevento,4.8,0.2,71,49137,Marek Hamšík,4-3-3,4-4-2,Massimiliano Irrati,Match Report,,2017-2018,Napoli
2017-09-20,20:45,Serie A,Matchweek 5,Wed,Away,W,4,1,Lazio,2.5,0.2,63,28000,Marek Hamšík,4-3-3,3-4-3,Antonio Damato,Match Report,,2017-2018,Napoli
2017-09-23,18:00,Serie A,Matchweek 6,Sat,Away,W,3,2,SPAL,1.7,0.3,59,12650,Marek Hamšík,4-3-3,3-5-2,Maurizio Mariani,Match Report,,2017-2018,Napoli
2017-09-26,20:45,Champions Lg,Group stage,Tue,Home,W,3,1,nl Feyenoord,0.9,1.6,56,22577,Marek Hamšík,4-3-3,4-2-3-1,William Collum,Match Report,,2017-2018,Napoli
2017-10-01,12:30,Serie A,Matchweek 7,Sun,Home,W,3,0,Cagliari,2.7,0.2,72,42813,Marek Hamšík,4-3-3,4-3-1-2,Rosario Abisso,Match Report,,2017-2018,Napoli
2017-10-14,20:45,Serie A,Matchweek 8,Sat,Away,W,1,0,Roma,1.2,0.4,55,37914,Marek Hamšík,4-3-3,4-2-3-1,Gianluca Rocchi,Match Report,,2017-2018,Napoli
2017-10-17,19:45,Champions Lg,Group stage,Tue,Away,L,1,2,eng Manchester City,2.2,2.7,47,48520,Marek Hamšík,4-3-3,4-3-3,Antonio Matéu Lahoz,Match Report,,2017-2018,Napoli
2017-10-21,20:45,Serie A,Matchweek 9,Sat,Home,D,0,0,Inter,1.2,0.4,62,49762,Marek Hamšík,4-3-3,4-2-3-1,Luca Banti,Match Report,,2017-2018,Napoli
2017-10-25,20:45,Serie A,Matchweek 10,Wed,Away,W,3,2,Genoa,1.1,1.2,69,23367,Marek Hamšík,4-3-3,3-4-3,Paolo Mazzoleni,Match Report,,2017-2018,Napoli
2017-10-29,15:00,Serie A,Matchweek 11,Sun,Home,W,3,1,Sassuolo,2.7,0.8,72,53609,Marek Hamšík,4-3-3,4-3-3,Luca Pairetto,Match Report,,2017-2018,Napoli
2017-11-01,20:45,Champions Lg,Group stage,Wed,Home,L,2,4,eng Manchester City,2.1,1.4,49,44483,Marek Hamšík,4-3-3,4-3-3,Felix Brych,Match Report,,2017-2018,Napoli
2017-11-05,15:00,Serie A,Matchweek 12,Sun,Away,D,0,0,Chievo,0.7,0.5,73,7300,Marek Hamšík,4-3-3,4-4-2,Davide Massa,Match Report,,2017-2018,Napoli
2017-11-18,20:45,Serie A,Matchweek 13,Sat,Home,W,2,1,Milan,1.5,0.6,45,36557,Marek Hamšík,4-3-3,3-4-3,Daniele Doveri,Match Report,,2017-2018,Napoli
2017-11-21,20:45,Champions Lg,Group stage,Tue,Home,W,3,0,ua Shakhtar,1.9,0.5,56,10573,Marek Hamšík,4-3-3,4-2-3-1,Damir Skomina,Match Report,,2017-2018,Napoli
