Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-08-10,20:45,DFB-Pokal,First round,Sat,Away,W,6,1,SV Atlas,,,79.0,41500.0,Niklas Moisander,4-3-3,5-4-1,Patrick Ittrich,Match Report,,2019-2020,Werder Bremen
2019-08-17,15:30,Bundesliga,Matchweek 1,Sat,Home,L,1,3,Düsseldorf,1.9,1.0,67.0,42100.0,Niklas Moisander,4-3-3,4-2-3-1,Felix Zwayer,Match Report,,2019-2020,Werder Bremen
2019-08-24,15:30,Bundesliga,Matchweek 2,Sat,Away,L,2,3,Hoffenheim,1.2,0.9,46.0,27333.0,Niklas Moisander,3-4-3,3-4-3,Sascha Stegemann,Match Report,,2019-2020,Werder Bremen
2019-09-01,15:30,Bundesliga,Matchweek 3,Sun,Home,W,3,2,Augsburg,2.3,1.4,66.0,40041.0,Niklas Moisander,4-1-2-1-2◆,4-4-2,Sören Storks,Match Report,,2019-2020,Werder Bremen
2019-09-14,15:30,Bundesliga,Matchweek 4,Sat,Away,W,2,1,Union Berlin,2.2,1.7,53.0,22012.0,Davy Klaassen,4-1-3-2,4-4-2,Tobias Welz,Match Report,,2019-2020,Werder Bremen
2019-09-21,18:30,Bundesliga,Matchweek 5,Sat,Home,L,0,3,RB Leipzig,0.7,1.5,47.0,40550.0,Davy Klaassen,3-5-2,3-1-4-2,Tobias Stieler,Match Report,,2019-2020,Werder Bremen
2019-09-28,18:30,Bundesliga,Matchweek 6,Sat,Away,D,2,2,Dortmund,0.8,1.5,35.0,81365.0,Davy Klaassen,4-2-3-1,4-2-3-1,Deniz Aytekin,Match Report,,2019-2020,Werder Bremen
2019-10-06,18:00,Bundesliga,Matchweek 7,Sun,Away,D,2,2,Eint Frankfurt,1.8,2.9,37.0,51500.0,Davy Klaassen,4-3-3,3-1-4-2,Guido Winkmann,Match Report,,2019-2020,Werder Bremen
2019-10-19,15:30,Bundesliga,Matchweek 8,Sat,Home,D,1,1,Hertha BSC,0.9,0.5,54.0,41447.0,Davy Klaassen,4-3-3,4-2-3-1,Felix Brych,Match Report,,2019-2020,Werder Bremen
2019-10-26,18:30,Bundesliga,Matchweek 9,Sat,Away,D,2,2,Leverkusen,0.9,2.9,38.0,30210.0,Davy Klaassen,4-1-2-1-2◆,3-4-1-2,Martin Petersen,Match Report,,2019-2020,Werder Bremen
2019-10-30,18:30,DFB-Pokal,Second round,Wed,Home,W,4,1,Heidenheim,,,71.0,38663.0,Davy Klaassen,4-3-1-2,4-2-3-1,Daniel Schlager,Match Report,,2019-2020,Werder Bremen
2019-11-02,15:30,Bundesliga,Matchweek 10,Sat,Home,D,2,2,Freiburg,1.5,1.2,46.0,41000.0,Davy Klaassen,4-3-3,4-4-2,Christian Dingert,Match Report,,2019-2020,Werder Bremen
2019-11-10,13:30,Bundesliga,Matchweek 11,Sun,Away,L,1,3,Gladbach,1.7,1.9,47.0,54022.0,Davy Klaassen,4-4-2,4-3-3,Tobias Stieler,Match Report,,2019-2020,Werder Bremen
2019-11-23,15:30,Bundesliga,Matchweek 12,Sat,Home,L,1,2,Schalke 04,2.0,0.7,50.0,42100.0,Davy Klaassen,4-1-2-1-2◆,4-2-3-1,Benjamin Cortus,Match Report,,2019-2020,Werder Bremen
