Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-08-17,19:00,La Liga,Matchweek 1,Sat,Home,D,1,1,Real Sociedad,2.3,1.8,37.0,41846.0,Rodrigo,4-4-2,4-3-3,Jesús Gil,Match Report,,2019-2020,Valencia
2019-08-24,21:00,La Liga,Matchweek 2,Sat,Away,L,0,1,Celta Vigo,1.0,1.9,46.0,20034.0,Daniel Parejo,4-4-2,4-4-2,Alejandro Hernández,Match Report,,2019-2020,Valencia
2019-09-01,17:00,La Liga,Matchweek 3,Sun,Home,W,2,0,Mallorca,2.3,1.2,50.0,40441.0,Daniel Parejo,4-4-2,4-4-1-1,Alberola Rojas,Match Report,,2019-2020,Valencia
2019-09-14,21:00,La Liga,Matchweek 4,Sat,Away,L,2,5,Barcelona,1.5,2.4,36.0,81617.0,Daniel Parejo,4-4-2,4-3-3,José Sánchez,Match Report,,2019-2020,Valencia
2019-09-17,20:00,Champions Lg,Group stage,Tue,Away,W,1,0,eng Chelsea,1.0,2.8,41.0,39469.0,Daniel Parejo,4-4-2,3-4-3,Cüneyt Çakιr,Match Report,,2019-2020,Valencia
2019-09-22,16:00,La Liga,Matchweek 5,Sun,Home,D,1,1,Leganés,1.5,1.2,62.0,39014.0,Daniel Parejo,4-4-2,3-1-4-2,Javier Estrada,Match Report,,2019-2020,Valencia
2019-09-25,20:00,La Liga,Matchweek 6,Wed,Home,D,3,3,Getafe,1.2,2.0,62.0,37814.0,Daniel Parejo,4-4-2,4-4-2,José Luis Munuera,Match Report,,2019-2020,Valencia
2019-09-28,13:00,La Liga,Matchweek 7,Sat,Away,W,1,0,Athletic Club,1.8,1.4,49.0,42420.0,Daniel Parejo,4-4-2,4-2-3-1,Mario Melero,Match Report,,2019-2020,Valencia
2019-10-02,21:00,Champions Lg,Group stage,Wed,Home,L,0,3,nl Ajax,2.0,1.7,54.0,44659.0,Daniel Parejo,4-4-2,4-2-3-1,Daniele Orsato,Match Report,,2019-2020,Valencia
2019-10-05,18:30,La Liga,Matchweek 8,Sat,Home,W,2,1,Alavés,1.3,1.7,56.0,38943.0,Daniel Parejo,4-4-2,4-4-2,Eduardo Prieto,Match Report,,2019-2020,Valencia
2019-10-19,16:00,La Liga,Matchweek 9,Sat,Away,D,1,1,Atlético Madrid,0.7,1.6,56.0,61603.0,Daniel Parejo,4-1-4-1,4-4-2,Adrián Cordero,Match Report,,2019-2020,Valencia
2019-10-23,21:00,Champions Lg,Group stage,Wed,Away,D,1,1,fr Lille,0.6,1.9,45.0,47488.0,Daniel Parejo,4-4-2,3-4-3,Deniz Aytekin,Match Report,,2019-2020,Valencia
2019-10-27,21:00,La Liga,Matchweek 10,Sun,Away,L,1,3,Osasuna,0.9,2.8,35.0,14976.0,Daniel Parejo,4-4-2,4-4-1-1,Santiago Jaime,Match Report,,2019-2020,Valencia
2019-10-30,19:00,La Liga,Matchweek 11,Wed,Home,D,1,1,Sevilla,0.8,0.6,46.0,37881.0,Daniel Parejo,4-4-2,4-3-3,Carlos del Cerro,Match Report,,2019-2020,Valencia
