Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-08-05,20:00,Ligue 1,Matchweek 1,Sat,Away,L,0,4,Lyon,0.5,1.8,38.0,1979,Kader Mangane,4-1-4-1,4-2-3-1,Ruddy Buquet,Match Report,,2017-2018,Strasbourg
2017-08-13,15:00,Ligue 1,Matchweek 2,Sun,Home,W,3,0,Lille,3.1,0.9,47.0,25591,Kader Mangane,4-2-3-1,5-4-1,Johan Hamel,Match Report,,2017-2018,Strasbourg
2017-08-19,20:00,Ligue 1,Matchweek 3,Sat,Away,D,1,1,Montpellier,0.6,1.8,45.0,12585,Kader Mangane,4-2-3-1,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,2017-2018,Strasbourg
2017-08-27,15:00,Ligue 1,Matchweek 4,Sun,Away,L,0,2,Guingamp,0.8,1.8,53.0,13061,Kader Mangane,4-2-3-1,4-4-2,Mikael Lesage,Match Report,,2017-2018,Strasbourg
2017-09-09,20:00,Ligue 1,Matchweek 5,Sat,Home,L,0,1,Amiens,0.5,0.4,58.0,23424,Kader Mangane,4-2-3-1,4-4-1-1,Jérôme Brisard,Match Report,,2017-2018,Strasbourg
2017-09-16,17:00,Ligue 1,Matchweek 6,Sat,Away,L,0,3,Monaco,0.9,2.5,41.0,8310,Kader Mangane,4-2-3-1,4-4-2,Johan Hamel,Match Report,,2017-2018,Strasbourg
2017-09-24,17:00,Ligue 1,Matchweek 7,Sun,Home,L,1,2,Nantes,1.5,0.5,68.0,23408,Kader Mangane,4-1-2-1-2◆,4-4-2,Sébastien Desiage,Match Report,,2017-2018,Strasbourg
2017-09-30,20:00,Ligue 1,Matchweek 8,Sat,Away,D,1,1,Dijon,0.8,1.6,46.0,11577,Kader Mangane,4-1-2-1-2◆,4-3-3,Olivier Thual,Match Report,,2017-2018,Strasbourg
2017-10-15,21:00,Ligue 1,Matchweek 9,Sun,Home,D,3,3,Marseille,2.0,3.1,53.0,26015,Bakary Koné,4-3-1-2,4-2-3-1,Antony Gautier,Match Report,,2017-2018,Strasbourg
2017-10-22,15:00,Ligue 1,Matchweek 10,Sun,Away,W,2,1,Nice,1.1,1.9,37.0,23595,Bakary Koné,4-2-3-1,4-2-3-1,Nicolas Rainville,Match Report,,2017-2018,Strasbourg
2017-10-25,21:05,Coupe de la Ligue,Third round,Wed,Home,D,1 (5),1 (4),Saint-Étienne,,,,18317,Jérémy Grimm,4-4-2◆,4-3-3,Mikael Lesage,Match Report,Strasbourg won on penalty kicks following extra time,2017-2018,Strasbourg
2017-10-28,20:00,Ligue 1,Matchweek 11,Sat,Home,D,2,2,Angers,2.0,0.7,54.0,25011,Bakary Koné,4-1-2-1-2◆,3-5-1-1,Amaury Delerue,Match Report,,2017-2018,Strasbourg
2017-11-04,20:00,Ligue 1,Matchweek 12,Sat,Away,L,0,3,Troyes,0.7,2.5,51.0,10260,Bakary Koné,4-1-2-1-2◆,4-2-3-1,Thomas Léonard,Match Report,,2017-2018,Strasbourg
2017-11-18,20:00,Ligue 1,Matchweek 13,Sat,Home,W,2,1,Rennes,1.3,0.9,51.0,22707,Bakary Koné,4-1-2-1-2◆,4-2-3-1,Tony Chapron,Match Report,,2017-2018,Strasbourg
2017-11-24,20:45,Ligue 1,Matchweek 14,Fri,Away,D,2,2,Saint-Étienne,1.6,1.7,41.0,21282,Bakary Koné,4-1-2-1-2◆,4-2-3-1,Benoît Bastien,Match Report,,2017-2018,Strasbourg
2017-11-28,19:00,Ligue 1,Matchweek 15,Tue,Home,D,0,0,Caen,0.5,1.8,58.0,22175,Kader Mangane,4-1-2-1-2◆,4-4-2,Stéphane Jochem,Match Report,,2017-2018,Strasbourg
2017-12-02,17:00,Ligue 1,Matchweek 16,Sat,Home,W,2,1,Paris S-G,0.3,3.1,27.0,25327,Kader Mangane,4-3-3,4-3-3,Ruddy Buquet,Match Report,,2017-2018,Strasbourg
2017-12-08,20:45,Ligue 1,Matchweek 17,Fri,Away,W,3,0,Bordeaux,1.9,0.8,38.0,24515,Kader Mangane,4-2-3-1,4-2-3-1,Jérôme Brisard,Match Report,,2017-2018,Strasbourg
2017-12-13,21:05,Coupe de la Ligue,Round of 16,Wed,Home,L,2,4,Paris S-G,,,,25349,Jérémy Grimm,4-1-4-1,4-2-3-1,Mikael Lesage,Match Report,,2017-2018,Strasbourg
2017-12-16,20:00,Ligue 1,Matchweek 18,Sat,Home,W,2,1,Toulouse,1.7,1.2,48.0,23315,Kader Mangane,4-1-2-1-2◆,4-3-3,Jérôme Miguelgorry,Match Report,,2017-2018,Strasbourg
2017-12-20,20:50,Ligue 1,Matchweek 19,Wed,Away,L,0,3,Metz,1.9,2.2,51.0,16874,Kader Mangane,4-1-4-1,4-5-1,Clément Turpin,Match Report,,2017-2018,Strasbourg
2018-01-07,14:15,Coupe de France,Round of 64,Sun,Home,W,3,2,Dijon,,,,12269,Kader Mangane,,,Benoît Millot,Match Report,Required Extra Time,2017-2018,Strasbourg
2018-01-12,20:45,Ligue 1,Matchweek 20,Fri,Home,L,0,2,Guingamp,0.8,1.7,53.0,22578,Kader Mangane,4-1-2-1-2◆,4-2-3-1,Sébastien Moreira,Match Report,,2017-2018,Strasbourg
2018-01-16,19:00,Ligue 1,Matchweek 21,Tue,Away,L,0,2,Marseille,0.2,3.0,38.0,38099,Bakary Koné,4-1-4-1,4-2-3-1,Ruddy Buquet,Match Report,,2017-2018,Strasbourg
2018-01-20,20:00,Ligue 1,Matchweek 22,Sat,Home,W,3,2,Dijon,2.4,1.2,55.0,21067,Kader Mangane,4-1-3-2,4-3-3,Antony Gautier,Match Report,,2017-2018,Strasbourg
