Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-08-19,18:15,La Liga,Matchweek 1,Sat,Home,L,2,3,Real Sociedad,1.8,2.1,53.0,16961,Hugo Mallo,4-3-3,4-3-3,Antonio Matéu Lahoz,Match Report,,2017-2018,Celta Vigo
2017-08-25,22:00,La Liga,Matchweek 2,Fri,Away,L,1,2,Betis,0.3,1.6,54.0,45761,Hugo Mallo,4-3-3,4-1-4-1,Ricardo de Burgos,Match Report,,2017-2018,Celta Vigo
2017-09-10,18:30,La Liga,Matchweek 3,Sun,Home,W,1,0,Alavés,2.7,0.5,66.0,17384,Hugo Mallo,4-3-3,4-1-4-1,Mario Melero,Match Report,,2017-2018,Celta Vigo
2017-09-18,21:00,La Liga,Matchweek 4,Mon,Away,L,1,2,Espanyol,1.1,0.8,64.0,15026,Hugo Mallo,4-3-3,4-4-1-1,Alberola Rojas,Match Report,,2017-2018,Celta Vigo
2017-09-21,21:00,La Liga,Matchweek 5,Thu,Home,D,1,1,Getafe,0.6,0.8,65.0,14700,Hugo Mallo,4-3-3,4-2-3-1,Daniel Trujillo,Match Report,,2017-2018,Celta Vigo
2017-09-24,18:30,La Liga,Matchweek 6,Sun,Away,W,4,0,Eibar,1.2,1.1,50.0,5345,Hugo Mallo,4-2-3-1,4-4-2,David Fernández,Match Report,,2017-2018,Celta Vigo
2017-09-29,21:00,La Liga,Matchweek 7,Fri,Home,D,3,3,Girona,2.3,1.4,64.0,16126,Hugo Mallo,4-3-3,3-4-3,Pablo González,Match Report,,2017-2018,Celta Vigo
2017-10-16,20:00,La Liga,Matchweek 8,Mon,Away,W,5,2,Las Palmas,1.8,2.1,41.0,15799,Iago Aspas,4-3-3,4-3-3,David Medié,Match Report,,2017-2018,Celta Vigo
2017-10-22,16:15,La Liga,Matchweek 9,Sun,Home,L,0,1,Atlético Madrid,1.1,0.9,67.0,12978,Hugo Mallo,4-3-3,4-4-2,José Munuera,Match Report,,2017-2018,Celta Vigo
2017-10-25,21:30,Copa del Rey,Round of 32,Wed,Away,W,2,1,Eibar,,,,3432,,,,Alberto Undiano,Match Report,Leg 1 of 2,2017-2018,Celta Vigo
2017-10-29,20:45,La Liga,Matchweek 10,Sun,Away,L,1,2,Málaga,1.2,1.9,64.0,19541,Hugo Mallo,4-3-3,4-2-3-1,Santiago Jaime,Match Report,,2017-2018,Celta Vigo
2017-11-05,16:15,La Liga,Matchweek 11,Sun,Home,W,3,1,Athletic Club,1.0,0.9,49.0,19779,Hugo Mallo,4-3-3,4-2-3-1,Jesús Gil,Match Report,,2017-2018,Celta Vigo
2017-11-18,18:30,La Liga,Matchweek 12,Sat,Away,L,1,2,Sevilla,1.8,1.3,48.0,35030,Hugo Mallo,4-4-2,4-2-3-1,Carlos del Cerro,Match Report,,2017-2018,Celta Vigo
2017-11-24,21:00,La Liga,Matchweek 13,Fri,Home,W,1,0,Leganés,1.8,0.8,58.0,10611,Hugo Mallo,4-4-2,4-4-2,Alejandro Hernández,Match Report,,2017-2018,Celta Vigo
2017-11-28,21:30,Copa del Rey,Round of 32,Tue,Home,W,1,0,Eibar,,,,8286,,,,Javier Estrada,Match Report,Leg 2 of 2; Celta Vigo won,2017-2018,Celta Vigo
2017-12-02,13:00,La Liga,Matchweek 14,Sat,Away,D,2,2,Barcelona,2.0,3.7,35.0,63208,Hugo Mallo,4-4-2,4-1-2-1-2,Mario Melero,Match Report,,2017-2018,Celta Vigo
