Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-08-16,21:00,La Liga,Matchweek 1,Fri,Away,L,0,1,Athletic Club,0.9,0.5,71.0,47693.0,Gerard Piqué,4-3-3,4-2-3-1,Carlos del Cerro,Match Report,,2019-2020,Barcelona
2019-08-25,21:00,La Liga,Matchweek 2,Sun,Home,W,5,2,Betis,2.6,0.2,70.0,79159.0,Sergio Busquets,4-3-3,4-4-2,José González,Match Report,,2019-2020,Barcelona
2019-08-31,17:00,La Liga,Matchweek 3,Sat,Away,D,2,2,Osasuna,0.4,1.8,73.0,16742.0,Sergio Busquets,4-3-3,4-4-2,Juan Martínez,Match Report,,2019-2020,Barcelona
2019-09-14,21:00,La Liga,Matchweek 4,Sat,Home,W,5,2,Valencia,2.4,1.5,64.0,81617.0,Sergio Busquets,4-3-3,4-4-2,José Sánchez,Match Report,,2019-2020,Barcelona
2019-09-17,21:00,Champions Lg,Group stage,Tue,Away,D,0,0,de Dortmund,0.4,3.4,59.0,66099.0,Sergio Busquets,4-3-3,4-2-3-1,Ovidiu Hațegan,Match Report,,2019-2020,Barcelona
2019-09-21,21:00,La Liga,Matchweek 5,Sat,Away,L,0,2,Granada,0.5,1.9,73.0,18880.0,Gerard Piqué,4-3-3,4-2-3-1,Guillermo Cuadra,Match Report,,2019-2020,Barcelona
2019-09-24,21:00,La Liga,Matchweek 6,Tue,Home,W,2,1,Villarreal,0.5,0.6,57.0,70316.0,Lionel Messi,4-3-3,4-2-3-1,Ricardo de Burgos,Match Report,,2019-2020,Barcelona
2019-09-28,16:00,La Liga,Matchweek 7,Sat,Away,W,2,0,Getafe,1.3,1.0,61.0,15135.0,Sergio Busquets,4-3-3,4-4-2,Jesús Gil,Match Report,,2019-2020,Barcelona
2019-10-02,21:00,Champions Lg,Group stage,Wed,Home,W,2,1,it Inter,1.5,1.1,65.0,86141.0,Lionel Messi,4-3-3,3-1-4-2,Damir Skomina,Match Report,,2019-2020,Barcelona
2019-10-06,21:00,La Liga,Matchweek 8,Sun,Home,W,4,0,Sevilla,2.1,2.5,56.0,81331.0,Lionel Messi,4-3-3,4-3-3,Antonio Matéu Lahoz,Match Report,,2019-2020,Barcelona
2019-10-19,13:00,La Liga,Matchweek 9,Sat,Away,W,3,0,Eibar,1.5,0.3,56.0,7295.0,Lionel Messi,4-3-3,4-4-2,Mario Melero,Match Report,,2019-2020,Barcelona
2019-10-23,21:00,Champions Lg,Group stage,Wed,Away,W,2,1,cz Slavia Prague,2.5,1.5,51.0,19170.0,Lionel Messi,4-3-3,4-3-1-2,Bobby Madden,Match Report,,2019-2020,Barcelona
2019-10-29,21:15,La Liga,Matchweek 11,Tue,Home,W,5,1,Valladolid,2.7,1.1,61.0,59896.0,Lionel Messi,4-3-3,3-4-1-2,Alberola Rojas,Match Report,,2019-2020,Barcelona
2019-11-02,16:00,La Liga,Matchweek 12,Sat,Away,L,1,3,Levante,2.3,1.0,64.0,23341.0,Lionel Messi,4-3-3,4-4-2,Alejandro Hernández,Match Report,,2019-2020,Barcelona
2019-11-05,18:55,Champions Lg,Group stage,Tue,Home,D,0,0,cz Slavia Prague,2.3,0.3,62.0,67023.0,Lionel Messi,4-2-3-1,4-1-4-1,Michael Oliver,Match Report,,2019-2020,Barcelona
2019-11-09,21:00,La Liga,Matchweek 13,Sat,Home,W,4,1,Celta Vigo,1.4,0.4,60.0,71209.0,Lionel Messi,4-3-3,5-3-2,Guillermo Cuadra,Match Report,,2019-2020,Barcelona
2019-11-23,13:00,La Liga,Matchweek 14,Sat,Away,W,2,1,Leganés,1.7,0.4,76.0,12110.0,Lionel Messi,4-2-3-1,5-4-1,Santiago Jaime,Match Report,,2019-2020,Barcelona
2019-11-27,21:00,Champions Lg,Group stage,Wed,Home,W,3,1,de Dortmund,2.4,1.6,46.0,90071.0,Lionel Messi,4-3-3,4-4-2,Clément Turpin,Match Report,,2019-2020,Barcelona
2019-12-01,21:00,La Liga,Matchweek 15,Sun,Away,W,1,0,Atlético Madrid,0.9,1.4,65.0,64226.0,Lionel Messi,4-3-3,4-4-2,Antonio Matéu Lahoz,Match Report,,2019-2020,Barcelona
2019-12-07,21:00,La Liga,Matchweek 16,Sat,Home,W,5,2,Mallorca,3.7,1.3,66.0,71072.0,Lionel Messi,4-3-3,4-4-1-1,José Luis Munuera,Match Report,,2019-2020,Barcelona
2019-12-10,21:00,Champions Lg,Group stage,Tue,Away,W,2,1,it Inter,1.5,1.7,62.0,71818.0,Ivan Rakitić,3-1-4-2,3-5-2,Björn Kuipers,Match Report,,2019-2020,Barcelona
2019-12-14,16:00,La Liga,Matchweek 17,Sat,Away,D,2,2,Real Sociedad,1.2,2.7,47.0,36639.0,Lionel Messi,4-3-3,4-1-4-1,Alberola Rojas,Match Report,,2019-2020,Barcelona
2019-12-18,20:00,La Liga,Matchweek 10,Wed,Home,D,0,0,Real Madrid,0.9,0.8,52.0,93426.0,Lionel Messi,4-3-3,4-1-2-1-2,Alejandro Hernández,Match Report,,2019-2020,Barcelona
2019-12-21,16:00,La Liga,Matchweek 18,Sat,Home,W,4,1,Alavés,1.3,0.4,69.0,63054.0,Lionel Messi,4-3-3,4-4-1-1,Mario Melero,Match Report,,2019-2020,Barcelona
2020-01-04,21:00,La Liga,Matchweek 19,Sat,Away,D,2,2,Espanyol,2.2,0.7,69.0,33562.0,Lionel Messi,4-3-3,4-4-2,Carlos del Cerro,Match Report,,2019-2020,Barcelona
2020-01-09,20:00,Supercopa de España,Semi-finals,Thu,Home,L,2,3,Atlético Madrid,,,,58410.0,Lionel Messi,4-3-3,4-4-2,José González,Match Report,,2019-2020,Barcelona
2020-01-19,21:00,La Liga,Matchweek 20,Sun,Home,W,1,0,Granada,1.2,0.2,81.0,65444.0,Lionel Messi,3-1-4-2,4-2-3-1,Valentín Pizarro,Match Report,,2019-2020,Barcelona
2020-01-22,19:00,Copa del Rey,Round of 32,Wed,Away,W,2,1,Ibiza,,,78.0,6500.0,Sergi Roberto,3-1-4-2,4-3-3,Pablo González,Match Report,,2019-2020,Barcelona
2020-01-25,16:00,La Liga,Matchweek 21,Sat,Away,L,0,2,Valencia,1.1,1.2,73.0,45882.0,Lionel Messi,3-1-4-2,4-4-2,Jesús Gil,Match Report,,2019-2020,Barcelona
2020-01-30,19:00,Copa del Rey,Round of 16,Thu,Home,W,5,0,Leganés,,,74.0,43216.0,Lionel Messi,4-3-3,3-4-3,Guillermo Cuadra,Match Report,,2019-2020,Barcelona
2020-02-02,21:00,La Liga,Matchweek 22,Sun,Home,W,2,1,Levante,3.4,1.4,67.0,60295.0,Lionel Messi,4-3-3,4-4-2,Adrián Cordero,Match Report,,2019-2020,Barcelona
2020-02-06,21:00,Copa del Rey,Quarter-finals,Thu,Away,L,0,1,Athletic Club,,,68.0,49154.0,Lionel Messi,4-3-3,3-4-3,Juan Martínez,Match Report,,2019-2020,Barcelona
2020-02-09,21:00,La Liga,Matchweek 23,Sun,Away,W,3,2,Betis,1.7,1.0,70.0,54526.0,Lionel Messi,4-1-2-1-2◆,4-1-4-1,José Sánchez,Match Report,,2019-2020,Barcelona
2020-02-15,16:00,La Liga,Matchweek 24,Sat,Home,W,2,1,Getafe,1.8,1.3,75.0,89409.0,Lionel Messi,4-3-3,4-4-2,Guillermo Cuadra,Match Report,,2019-2020,Barcelona
2020-02-22,16:00,La Liga,Matchweek 25,Sat,Home,W,5,0,Eibar,4.3,0.5,69.0,66970.0,Lionel Messi,4-3-3,4-2-3-1,César Soto,Match Report,,2019-2020,Barcelona
2020-02-25,21:00,Champions Lg,Round of 16,Tue,Away,D,1,1,it Napoli,1.6,0.7,66.0,44388.0,Lionel Messi,4-3-3,4-1-4-1,Felix Brych,Match Report,Leg 1 of 2,2019-2020,Barcelona
