Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2019-08-25,18:00,Serie A,Matchweek 1,Sun,Away,L,0,1,Udinese,0.7,0.8,59,24584.0,Alessio Romagnoli,4-3-1-2,3-5-2,Fabrizio Pasqua,Match Report,,2019-2020,Milan
2019-08-31,18:00,Serie A,Matchweek 2,Sat,Home,W,1,0,Brescia,1.5,0.7,62,56691.0,Alessio Romagnoli,4-3-2-1,4-3-1-2,Rosario Abisso,Match Report,,2019-2020,Milan
2019-09-15,20:45,Serie A,Matchweek 3,Sun,Away,W,1,0,Hellas Verona,1.4,0.5,69,24363.0,Alessio Romagnoli,4-3-2-1,3-4-1-2,Gianluca Manganiello,Match Report,,2019-2020,Milan
2019-09-21,20:45,Serie A,Matchweek 4,Sat,Home,L,0,2,Inter,1.0,2.1,52,70440.0,Alessio Romagnoli,4-3-1-2,3-1-4-2,Daniele Doveri,Match Report,,2019-2020,Milan
2019-09-26,21:00,Serie A,Matchweek 5,Thu,Away,L,1,2,Torino,2.8,1.2,55,23997.0,Alessio Romagnoli,4-3-1-2,3-4-1-2,Marco Guida,Match Report,,2019-2020,Milan
2019-09-29,20:45,Serie A,Matchweek 6,Sun,Home,L,1,3,Fiorentina,0.6,2.5,55,48367.0,Alessio Romagnoli,4-3-1-2,3-5-2,Piero Giacomelli,Match Report,,2019-2020,Milan
2019-10-05,20:45,Serie A,Matchweek 7,Sat,Away,W,2,1,Genoa,1.6,1.6,49,22486.0,Alessio Romagnoli,4-3-3,3-4-1-2,Maurizio Mariani,Match Report,,2019-2020,Milan
2019-10-20,20:45,Serie A,Matchweek 8,Sun,Home,D,2,2,Lecce,1.8,1.4,64,48703.0,Alessio Romagnoli,4-3-3,4-3-1-2,Fabrizio Pasqua,Match Report,,2019-2020,Milan
2019-10-27,18:00,Serie A,Matchweek 9,Sun,Away,L,1,2,Roma,0.6,1.1,58,44333.0,Alessio Romagnoli,4-3-3,4-1-4-1,Daniele Orsato,Match Report,,2019-2020,Milan
2019-10-31,21:00,Serie A,Matchweek 10,Thu,Home,W,1,0,SPAL,2.0,0.5,56,46475.0,Alessio Romagnoli,4-3-3,3-5-2,Marco Piccinini,Match Report,,2019-2020,Milan
2019-11-03,20:45,Serie A,Matchweek 11,Sun,Home,L,1,2,Lazio,0.8,1.0,47,41000.0,Alessio Romagnoli,4-3-3,3-5-1-1,Giampaolo Calvarese,Match Report,,2019-2020,Milan
2019-11-10,20:45,Serie A,Matchweek 12,Sun,Away,L,0,1,Juventus,0.8,1.0,46,40478.0,Alessio Romagnoli,4-3-3,4-3-1-2,Fabio Maresca,Match Report,,2019-2020,Milan
2019-11-23,18:00,Serie A,Matchweek 13,Sat,Home,D,1,1,Napoli,0.9,1.2,48,61658.0,Alessio Romagnoli,4-3-3,4-4-2,Daniele Orsato,Match Report,,2019-2020,Milan
