Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-08-19,20:15,La Liga,Matchweek 1,Sat,Home,D,2,2,Atlético Madrid,2.2,0.7,52.0,11511,Álex Granell,3-4-3,4-4-2,Juan Martínez,Match Report,,2017-2018,Girona
2017-08-26,20:15,La Liga,Matchweek 2,Sat,Home,W,1,0,Málaga,1.4,0.4,45.0,9966,Álex Granell,3-4-3,4-2-3-1,Santiago Jaime,Match Report,,2017-2018,Girona
2017-09-10,16:15,La Liga,Matchweek 3,Sun,Away,L,0,2,Athletic Club,0.4,1.6,51.0,39952,Álex Granell,3-4-3,4-2-3-1,Daniel Trujillo,Match Report,,2017-2018,Girona
2017-09-17,16:15,La Liga,Matchweek 4,Sun,Home,L,0,1,Sevilla,1.7,1.2,45.0,11032,Álex Granell,3-4-3,4-3-3,Ricardo de Burgos,Match Report,,2017-2018,Girona
2017-09-20,20:00,La Liga,Matchweek 5,Wed,Away,D,0,0,Leganés,1.2,0.6,42.0,9781,Álex Granell,3-4-1-2,4-1-3-2,Mario Melero,Match Report,,2017-2018,Girona
2017-09-23,20:45,La Liga,Matchweek 6,Sat,Home,L,0,3,Barcelona,0.7,1.0,40.0,13305,Aday,3-5-1-1,4-4-2,José Sánchez,Match Report,,2017-2018,Girona
2017-09-29,21:00,La Liga,Matchweek 7,Fri,Away,D,3,3,Celta Vigo,1.4,2.3,36.0,16126,Cristhian Stuani,3-4-3,4-3-3,Pablo González,Match Report,,2017-2018,Girona
2017-10-15,16:15,La Liga,Matchweek 8,Sun,Home,L,1,2,Villarreal,2.4,1.4,53.0,9935,Álex Granell,3-4-3,4-1-2-1-2,Carlos del Cerro,Match Report,,2017-2018,Girona
2017-10-23,21:00,La Liga,Matchweek 9,Mon,Away,W,2,1,La Coruña,1.8,2.4,39.0,17463,Aday,3-4-3,4-2-3-1,Jesús Gil,Match Report,,2017-2018,Girona
2017-10-26,20:30,Copa del Rey,Round of 32,Thu,Home,L,0,2,Levante,,,,6446,,,,José Sánchez,Match Report,Leg 1 of 2,2017-2018,Girona
