Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-08-05,20:00,Coppa Italia,Second round,Sun,Home,L,0,1,Südtirol,,,,1184,,,,Riccardo Ros,Match Report,,2018-2019,Venezia
2018-08-25,18:00,Serie B,Matchweek 1,Sat,Home,W,1,0,Spezia,0.9,0.7,43.0,2181,Maurizio Domizzi,3-5-2,4-3-3,Luigi Pillitteri,Match Report,,2018-2019,Venezia
2018-09-01,18:00,Serie B,Matchweek 2,Sat,Away,L,0,1,Padova,0.8,1.6,54.0,8696,Maurizio Domizzi,3-5-2,3-4-3,Davide Ghersini,Match Report,,2018-2019,Venezia
2018-09-14,21:00,Serie B,Matchweek 3,Fri,Home,L,2,3,Benevento,2.6,0.7,50.0,3529,Maurizio Domizzi,3-5-2,4-3-3,Gianluca Aureliano,Match Report,,2018-2019,Venezia
2018-09-22,15:00,Serie B,Matchweek 4,Sat,Away,L,1,2,Lecce,1.1,1.4,43.0,9326,Maurizio Domizzi,3-5-2,4-3-1-2,Niccolò Baroni,Match Report,,2018-2019,Venezia
2018-09-29,18:00,Serie B,Matchweek 6,Sat,Home,D,1,1,Livorno,0.5,1.2,54.0,2919,Maurizio Domizzi,3-5-2,4-4-2,Fabio Piscopo,Match Report,,2018-2019,Venezia
2018-10-06,18:00,Serie B,Matchweek 7,Sat,Away,L,0,1,Perugia,0.6,0.8,51.0,6883,Maurizio Domizzi,3-5-2,4-3-3,Antonio Di Martino,Match Report,,2018-2019,Venezia
2018-10-21,15:00,Serie B,Matchweek 8,Sun,Home,D,1,1,Hellas Verona,1.1,1.4,45.0,5630,Maurizio Domizzi,4-3-3,4-3-3,Eugenio Abbattista,Match Report,,2018-2019,Venezia
2018-10-26,21:00,Serie B,Matchweek 9,Fri,Away,D,1,1,Palermo,0.2,1.5,45.0,6067,Maurizio Domizzi,4-3-3,4-3-1-2,Ivan Pezzuto,Match Report,,2018-2019,Venezia
2018-10-30,21:00,Serie B,Matchweek 10,Tue,Away,W,1,0,Cremonese,0.7,0.5,51.0,6268,Maurizio Domizzi,4-3-3,4-3-3,Lorenzo Maggioni,Match Report,,2018-2019,Venezia
2018-11-04,15:00,Serie B,Matchweek 11,Sun,Home,W,1,0,Salernitana,1.3,0.3,46.0,3701,Maurizio Domizzi,4-2-3-1,3-1-4-2,Daniele Minelli,Match Report,,2018-2019,Venezia
2018-11-11,15:00,Serie B,Matchweek 12,Sun,Away,L,2,3,Cittadella,0.8,2.5,34.0,4784,Maurizio Domizzi,4-3-3,4-3-1-2,Marco Piccinini,Match Report,,2018-2019,Venezia
2018-11-24,15:00,Serie B,Matchweek 13,Sat,Home,W,2,1,Brescia,1.4,1.6,32.0,3543,Maurizio Domizzi,4-3-1-2,4-3-1-2,Luigi Pillitteri,Match Report,,2018-2019,Venezia
2018-12-03,21:00,Serie B,Matchweek 14,Mon,Away,D,1,1,Foggia,1.5,1.8,39.0,9583,Maurizio Domizzi,4-3-1-2,4-3-1-2,Manuel Volpi,Match Report,,2018-2019,Venezia
2018-12-08,15:00,Serie B,Matchweek 15,Sat,Home,W,1,0,Ascoli,1.7,0.5,46.0,3339,Maurizio Domizzi,4-3-3,4-3-1-2,Antonio Di Martino,Match Report,,2018-2019,Venezia
2018-12-16,15:00,Serie B,Matchweek 16,Sun,Away,D,1,1,Crotone,0.6,1.5,40.0,5146,Francesco Cernuto,3-5-2,3-5-2,Aleandro Di Paolo,Match Report,,2018-2019,Venezia
