Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-08-13,18:00,Coppa Italia,Third round,Sun,Home,W,2,1,Cesena,,,,8113,,,,Gianluca Manganiello,Match Report,Required Extra Time,2017-2018,Genoa
2017-08-20,20:45,Serie A,Matchweek 1,Sun,Away,D,0,0,Sassuolo,0.9,0.5,53.0,8134,Mattia Perin,3-4-3,4-3-3,Antonio Damato,Match Report,,2017-2018,Genoa
2017-08-26,18:00,Serie A,Matchweek 2,Sat,Home,L,2,4,Juventus,1.2,2.1,43.0,26296,Mattia Perin,3-4-3,4-2-3-1,Luca Banti,Match Report,,2017-2018,Genoa
2017-09-10,15:00,Serie A,Matchweek 3,Sun,Away,L,0,1,Udinese,0.6,1.0,59.0,2370,Mattia Perin,3-4-3,4-4-2,Fabio Maresca,Match Report,,2017-2018,Genoa
2017-09-17,20:45,Serie A,Matchweek 4,Sun,Home,L,2,3,Lazio,0.5,2.9,46.0,19065,Mattia Perin,3-4-3,3-4-3,Daniele Orsato,Match Report,,2017-2018,Genoa
2017-09-20,20:45,Serie A,Matchweek 5,Wed,Home,D,1,1,Chievo,0.8,1.7,52.0,18376,Mattia Perin,3-4-1-2,4-3-1-2,Paolo Mazzoleni,Match Report,,2017-2018,Genoa
2017-09-24,15:00,Serie A,Matchweek 6,Sun,Away,L,0,1,Inter,0.7,0.7,37.0,50037,Mattia Perin,3-4-3,4-2-3-1,Marco Guida,Match Report,,2017-2018,Genoa
2017-09-30,20:45,Serie A,Matchweek 7,Sat,Home,L,0,1,Bologna,1.5,1.0,53.0,19154,Mattia Perin,3-4-3,4-3-3,Gianluca Rocchi,Match Report,,2017-2018,Genoa
2017-10-15,15:00,Serie A,Matchweek 8,Sun,Away,W,3,2,Cagliari,2.5,1.4,41.0,13981,Mattia Perin,3-4-3,4-3-1-2,Davide Massa,Match Report,,2017-2018,Genoa
2017-10-22,15:00,Serie A,Matchweek 9,Sun,Away,D,0,0,Milan,0.4,0.8,48.0,47219,Mattia Perin,3-5-2,3-4-3,Piero Giacomelli,Match Report,,2017-2018,Genoa
2017-10-25,20:45,Serie A,Matchweek 10,Wed,Home,L,2,3,Napoli,1.2,1.1,31.0,23367,Mattia Perin,3-4-3,4-3-3,Paolo Mazzoleni,Match Report,,2017-2018,Genoa
2017-10-29,15:00,Serie A,Matchweek 11,Sun,Away,L,0,1,SPAL,1.4,0.3,66.0,12100,Mattia Perin,3-5-2,3-5-2,Daniele Orsato,Match Report,,2017-2018,Genoa
