Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2018-08-12,21:00,Supercopa de España,Supercopa de España,Sun,Neutral,W,2,1,Sevilla,,,69,40000,Lionel Messi,4-3-3,3-4-3,Carlos del Cerro,Match Report,,2018-2019,Barcelona
2018-08-18,22:15,La Liga,Matchweek 1,Sat,Home,W,3,0,Alavés,3.2,0.3,79,52356,Lionel Messi,4-4-2,4-5-1,José Sánchez,Match Report,,2018-2019,Barcelona
2018-08-25,22:15,La Liga,Matchweek 2,Sat,Away,W,1,0,Valladolid,1.0,0.4,64,22651,Lionel Messi,4-3-3,4-3-1-2,Ricardo de Burgos,Match Report,,2018-2019,Barcelona
2018-09-02,18:30,La Liga,Matchweek 3,Sun,Home,W,8,2,Huesca,5.3,1.7,68,72892,Lionel Messi,4-3-3,4-4-2,Mario Melero,Match Report,,2018-2019,Barcelona
2018-09-15,16:15,La Liga,Matchweek 4,Sat,Away,W,2,1,Real Sociedad,1.4,1.4,69,26756,Lionel Messi,4-3-3,4-1-2-1-2,Carlos del Cerro,Match Report,,2018-2019,Barcelona
2018-09-18,18:55,Champions Lg,Group stage,Tue,Home,W,4,0,nl PSV Eindhoven,1.5,0.7,75,73462,Lionel Messi,4-3-3,4-2-3-1,Tasos Sidiropoulos,Match Report,,2018-2019,Barcelona
2018-09-23,20:45,La Liga,Matchweek 5,Sun,Home,D,2,2,Girona,1.4,1.5,67,76055,Lionel Messi,4-3-3,5-3-2,Jesús Gil,Match Report,,2018-2019,Barcelona
2018-09-26,20:00,La Liga,Matchweek 6,Wed,Away,L,1,2,Leganés,0.4,1.1,77,12231,Lionel Messi,4-3-3,5-4-1,Alberto Undiano,Match Report,,2018-2019,Barcelona
2018-09-29,16:15,La Liga,Matchweek 7,Sat,Home,D,1,1,Athletic Club,3.2,0.9,70,78015,Gerard Piqué,4-3-3,4-2-3-1,Santiago Jaime,Match Report,,2018-2019,Barcelona
2018-10-03,20:00,Champions Lg,Group stage,Wed,Away,W,4,2,eng Tottenham,1.4,0.5,61,82137,Lionel Messi,4-3-3,4-2-3-1,Tobias Stieler,Match Report,,2018-2019,Barcelona
2018-10-07,20:45,La Liga,Matchweek 8,Sun,Away,D,1,1,Valencia,0.4,1.5,75,46249,Lionel Messi,4-3-3,4-4-2,José González,Match Report,,2018-2019,Barcelona
2018-10-20,20:45,La Liga,Matchweek 9,Sat,Home,W,4,2,Sevilla,2.5,2.2,53,88712,Lionel Messi,4-3-3,3-5-2,Juan Martínez,Match Report,,2018-2019,Barcelona
2018-10-24,21:00,Champions Lg,Group stage,Wed,Home,W,2,0,it Inter,2.2,1.0,67,86290,Sergio Busquets,4-3-3,4-2-3-1,Ovidiu Hațegan,Match Report,,2018-2019,Barcelona
