Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-08-20,18:00,Serie A,Matchweek 1,Sun,Away,W,1,0,Atalanta,0.4,1.5,43,19108,Daniele De Rossi,4-3-3,3-4-1-2,Piero Giacomelli,Match Report,,2017-2018,Roma
2017-08-26,20:45,Serie A,Matchweek 2,Sat,Home,L,1,3,Inter,1.4,2.4,49,49388,Daniele De Rossi,4-3-3,4-2-3-1,Massimiliano Irrati,Match Report,,2017-2018,Roma
2017-09-12,20:45,Champions Lg,Group stage,Tue,Home,D,0,0,es Atlético Madrid,0.5,2.4,52,36064,Daniele De Rossi,4-3-3,4-4-2,Milorad Mažić,Match Report,,2017-2018,Roma
2017-09-16,20:45,Serie A,Matchweek 4,Sat,Home,W,3,0,Hellas Verona,3.5,0.2,64,29045,Daniele De Rossi,4-3-3,4-3-3,Luca Pairetto,Match Report,,2017-2018,Roma
2017-09-20,18:00,Serie A,Matchweek 5,Wed,Away,W,4,0,Benevento,2.0,0.8,63,14839,Kevin Strootman,4-3-3,4-4-2,Michael Fabbri,Match Report,,2017-2018,Roma
2017-09-23,15:00,Serie A,Matchweek 6,Sat,Home,W,3,1,Udinese,2.9,1.4,60,32457,Daniele De Rossi,4-3-3,4-4-2,Davide Massa,Match Report,,2017-2018,Roma
2017-09-27,20:00,Champions Lg,Group stage,Wed,Away,W,2,1,az Qarabağ,1.9,0.9,58,67200,Radja Nainggolan,4-3-3,4-2-3-1,Artur Soares Dias,Match Report,,2017-2018,Roma
2017-10-01,18:00,Serie A,Matchweek 7,Sun,Away,W,2,0,Milan,1.2,0.8,54,61698,Daniele De Rossi,4-3-3,3-5-2,Luca Banti,Match Report,,2017-2018,Roma
2017-10-14,20:45,Serie A,Matchweek 8,Sat,Home,L,0,1,Napoli,0.4,1.2,45,37914,Daniele De Rossi,4-2-3-1,4-3-3,Gianluca Rocchi,Match Report,,2017-2018,Roma
2017-10-18,19:45,Champions Lg,Group stage,Wed,Away,D,3,3,eng Chelsea,1.6,1.6,60,41105,Radja Nainggolan,4-3-3,3-5-2,Damir Skomina,Match Report,,2017-2018,Roma
2017-10-22,15:00,Serie A,Matchweek 9,Sun,Away,W,1,0,Torino,0.6,0.5,61,19646,Daniele De Rossi,4-3-3,4-2-3-1,Antonio Damato,Match Report,,2017-2018,Roma
2017-10-25,20:45,Serie A,Matchweek 10,Wed,Home,W,1,0,Crotone,2.4,0.4,72,31605,Radja Nainggolan,4-3-3,4-4-2,Gianluca Manganiello,Match Report,,2017-2018,Roma
2017-10-28,20:45,Serie A,Matchweek 11,Sat,Home,W,1,0,Bologna,0.7,0.5,51,35202,Daniele De Rossi,4-3-3,4-3-3,Michael Fabbri,Match Report,,2017-2018,Roma
2017-10-31,20:45,Champions Lg,Group stage,Tue,Home,W,3,0,eng Chelsea,1.5,1.3,49,55036,Daniele De Rossi,4-3-3,3-4-3,Jonas Eriksson,Match Report,,2017-2018,Roma
2017-11-05,15:00,Serie A,Matchweek 12,Sun,Away,W,4,2,Fiorentina,1.8,1.3,52,25026,Alessandro Florenzi,4-3-3,4-3-3,Marco Di Bello,Match Report,,2017-2018,Roma
2017-11-18,18:00,Serie A,Matchweek 13,Sat,Home,W,2,1,Lazio,1.6,1.2,54,55775,Daniele De Rossi,4-3-3,3-5-1-1,Gianluca Rocchi,Match Report,,2017-2018,Roma
2017-11-22,20:45,Champions Lg,Group stage,Wed,Away,L,0,2,es Atlético Madrid,0.5,1.4,50,56253,Radja Nainggolan,4-3-3,4-4-2,Björn Kuipers,Match Report,,2017-2018,Roma
2017-11-26,15:00,Serie A,Matchweek 14,Sun,Away,D,1,1,Genoa,1.2,1.2,67,20949,Daniele De Rossi,4-3-3,3-5-2,Piero Giacomelli,Match Report,,2017-2018,Roma
2017-12-01,18:30,Serie A,Matchweek 15,Fri,Home,W,3,1,SPAL,4.3,1.1,77,35609,Alessandro Florenzi,4-3-3,3-5-2,Rosario Abisso,Match Report,,2017-2018,Roma
2017-12-05,20:45,Champions Lg,Group stage,Tue,Home,W,1,0,az Qarabağ,1.9,0.4,63,34258,Daniele De Rossi,4-3-3,4-1-4-1,Tobias Stieler,Match Report,,2017-2018,Roma
2017-12-10,12:30,Serie A,Matchweek 16,Sun,Away,D,0,0,Chievo,2.5,0.7,66,10000,Radja Nainggolan,4-3-3,4-3-1-2,Fabio Maresca,Match Report,,2017-2018,Roma
2017-12-16,20:45,Serie A,Matchweek 17,Sat,Home,W,1,0,Cagliari,2.6,0.1,60,33133,Daniele De Rossi,4-3-3,3-5-1-1,Antonio Damato,Match Report,,2017-2018,Roma
2017-12-20,17:30,Coppa Italia,Round of 16,Wed,Home,L,1,2,Torino,,,67,27206,,,,Giampaolo Calvarese,Match Report,,2017-2018,Roma
2017-12-23,20:45,Serie A,Matchweek 18,Sat,Away,L,0,1,Juventus,2.1,2.0,57,41100,Daniele De Rossi,4-3-3,4-3-3,Paolo Tagliavento,Match Report,,2017-2018,Roma
2017-12-30,15:00,Serie A,Matchweek 19,Sat,Home,D,1,1,Sassuolo,1.4,0.7,65,37157,Daniele De Rossi,4-3-3,4-3-3,Daniele Orsato,Match Report,,2017-2018,Roma
2018-01-06,18:00,Serie A,Matchweek 20,Sat,Home,L,1,2,Atalanta,0.9,0.7,67,32863,Kostas Manolas,4-3-3,3-4-3,Marco Guida,Match Report,,2017-2018,Roma
2018-01-21,20:45,Serie A,Matchweek 21,Sun,Away,D,1,1,Inter,0.6,1.4,48,57066,Radja Nainggolan,4-3-3,4-3-3,Davide Massa,Match Report,,2017-2018,Roma
2018-01-24,20:45,Serie A,Matchweek 3,Wed,Away,D,1,1,Sampdoria,2.8,1.6,55,19302,Radja Nainggolan,4-3-3,4-3-1-2,Daniele Orsato,Match Report,,2017-2018,Roma
2018-01-28,20:45,Serie A,Matchweek 22,Sun,Home,L,0,1,Sampdoria,2.5,1.6,65,29468,Alessandro Florenzi,4-3-3,4-3-1-2,Luca Banti,Match Report,,2017-2018,Roma
2018-02-04,12:30,Serie A,Matchweek 23,Sun,Away,W,1,0,Hellas Verona,1.8,0.4,60,17495,Alessandro Florenzi,4-2-3-1,4-4-2,Michael Fabbri,Match Report,,2017-2018,Roma
