Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Season,Team_Scraping
2017-08-04,20:45,Ligue 1,Matchweek 1,Fri,Away,L,2,3,Monaco,0.3,2.0,30.0,13572.0,Christopher Jullien,4-3-3,4-4-2,Clément Turpin,Match Report,,2017-2018,Toulouse
2017-08-12,20:00,Ligue 1,Matchweek 2,Sat,Home,W,1,0,Montpellier,1.5,0.7,49.0,11876.0,Christopher Jullien,4-2-3-1,4-2-3-1,Ruddy Buquet,Match Report,,2017-2018,Toulouse
2017-08-20,21:00,Ligue 1,Matchweek 3,Sun,Away,L,2,6,Paris S-G,0.5,2.6,28.0,47221.0,Christopher Jullien,4-4-2,4-3-3,Amaury Delerue,Match Report,,2017-2018,Toulouse
2017-08-26,20:00,Ligue 1,Matchweek 4,Sat,Home,W,3,2,Rennes,2.2,1.3,45.0,10651.0,Christopher Jullien,4-4-1-1,4-4-1-1,Franck Schneider,Match Report,,2017-2018,Toulouse
2017-09-09,20:00,Ligue 1,Matchweek 5,Sat,Away,D,0,0,Troyes,0.3,0.6,53.0,1060.0,Christopher Jullien,4-1-4-1,4-1-4-1,Hakim Ben El Hadj Salem,Match Report,,2017-2018,Toulouse
2017-09-15,20:45,Ligue 1,Matchweek 6,Fri,Home,L,0,1,Bordeaux,1.2,0.8,45.0,13616.0,Christopher Jullien,4-4-2,4-3-3,Clément Turpin,Match Report,,2017-2018,Toulouse
2017-09-24,21:00,Ligue 1,Matchweek 7,Sun,Away,L,0,2,Marseille,0.7,2.7,37.0,39501.0,Christopher Jullien,4-4-1-1,4-2-3-1,Benoît Millot,Match Report,,2017-2018,Toulouse
2017-09-30,20:00,Ligue 1,Matchweek 8,Sat,Away,D,1,1,Guingamp,0.7,1.0,56.0,13196.0,Steeve Yago,4-4-2,4-2-3-1,Ruddy Buquet,Match Report,,2017-2018,Toulouse
2017-10-14,20:00,Ligue 1,Matchweek 9,Sat,Home,W,1,0,Amiens,1.2,0.3,56.0,15308.0,Issa Diop,4-4-1-1,4-2-3-1,François Letexier,Match Report,,2017-2018,Toulouse
2017-10-21,20:00,Ligue 1,Matchweek 10,Sat,Away,W,1,0,Angers,0.2,1.5,50.0,11001.0,Issa Diop,4-2-3-1,4-1-4-1,Johan Hamel,Match Report,,2017-2018,Toulouse
2017-10-25,21:05,Coupe de la Ligue,Third round,Wed,Home,W,4,2,Clermont Foot,,,,10222.0,Issa Diop,4-4-2,4-2-3-1,Sébastien Desiage,Match Report,,2017-2018,Toulouse
2017-10-29,17:00,Ligue 1,Matchweek 11,Sun,Home,D,0,0,Saint-Étienne,0.7,1.0,51.0,15062.0,Issa Diop,4-2-3-1,4-3-3,Jérôme Brisard,Match Report,,2017-2018,Toulouse
2017-11-04,20:00,Ligue 1,Matchweek 12,Sat,Away,L,1,2,Nantes,0.8,0.7,59.0,21390.0,Issa Diop,4-4-2,4-4-1-1,Antony Gautier,Match Report,,2017-2018,Toulouse
