Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Juan Foyth,ar ARG,DF,20,17,14,1259.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.7,0.7,0.9,1.6,11.0,35.0,5.0,0.07,0.0,0.07,0.07,0.07,0.06,0.08,0.14,0.06,0.14,Matches,2018-2019,Tottenham
Paulo Gazzaniga,ar ARG,GK,26,11,11,1050.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Tottenham
Victor Wanyama,ke KEN,MF,27,22,10,989.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.1,1.1,16.0,37.0,7.0,0.09,0.0,0.09,0.09,0.09,0.11,0.01,0.12,0.11,0.12,Matches,2018-2019,Tottenham
Mousa Dembélé,be BEL,MF,31,13,9,735.0,8.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,12.0,26.0,9.0,0.0,0.12,0.12,0.0,0.12,0.01,0.01,0.02,0.01,0.02,Matches,2018-2019,Tottenham
Kyle Walker-Peters,eng ENG,DF,21,10,8,706.0,7.8,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.5,0.8,16.0,15.0,21.0,0.0,0.38,0.38,0.0,0.38,0.07,0.1,0.17,0.07,0.17,Matches,2018-2019,Tottenham
Oliver Skipp,eng ENG,MF,17,12,4,408.0,4.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,8.0,3.0,0.0,0.44,0.44,0.0,0.44,0.03,0.01,0.04,0.03,0.04,Matches,2018-2019,Tottenham
Michel Vorm,nl NED,GK,34,4,3,280.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Tottenham
Georges-Kévin N'Koudou,cm CMR,FW,23,3,1,123.0,1.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,0.0,0.73,0.73,0.0,0.73,0.0,9.73,9.73,0.0,9.73,Matches,2018-2019,Tottenham
Vincent Janssen,nl NED,FW,24,3,0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.86,0.86,0.86,Matches,2018-2019,Tottenham
George Marsh,eng ENG,"DF,MF",19,1,0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,2018-2019,Tottenham
Timothy Eyoma,eng ENG,DF,18,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,2018-2019,Tottenham
Kazaiah Sterling,eng ENG,FW,19,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,2018-2019,Tottenham
Luke Amos,eng ENG,MF,21,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Tottenham
Alfie Whiteman,eng ENG,GK,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Tottenham
