Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Khalid Boutaïb,ma MAR,FW,34,20,18,1556.0,17.3,5.0,0.0,5.0,5.0,0.0,0.0,3.0,1.0,0.29,0.0,0.29,0.29,0.29,Matches,2021-2022,Le Havre
Himad Abdelli,dz ALG,MF,21,24,15,1515.0,16.8,3.0,1.0,4.0,2.0,1.0,1.0,3.0,0.0,0.18,0.06,0.24,0.12,0.18,Matches,2021-2022,Le Havre
Ismaël Boura,km COM,"DF,MF",20,17,17,1406.0,15.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.06,0.0,0.06,0.06,0.06,Matches,2021-2022,Le Havre
Jamal Thiaré,sn SEN,FW,28,19,15,1297.0,14.4,4.0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,0.28,0.35,0.62,0.28,0.62,Matches,2021-2022,Le Havre
Matthis Abline,fr FRA,FW,18,16,14,1219.0,13.5,6.0,2.0,8.0,5.0,1.0,1.0,2.0,0.0,0.44,0.15,0.59,0.37,0.52,Matches,2021-2022,Le Havre
Nolan Mbemba,cg CGO,"DF,MF",26,22,14,1188.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Le Havre
Pape Ibnou Bâ,mr MTN,FW,28,27,11,1187.0,13.2,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.3,0.0,0.3,0.3,0.3,Matches,2021-2022,Le Havre
Jean-Pascal Fontaine,fr FRA,MF,32,19,11,1050.0,11.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,2021-2022,Le Havre
Abdelwahed Wahib,ma MAR,"DF,MF",21,17,12,1048.0,11.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,2021-2022,Le Havre
Souleymane Touré,fr FRA,DF,18,17,12,1045.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Le Havre
Abdoullah Ba,fr FRA,"MF,FW",18,19,7,682.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Le Havre
Mathieu Gorgelin,fr FRA,GK,30,6,5,531.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Le Havre
Aristide Wam,cm CMR,"MF,DF",19,6,5,470.0,5.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19,0.19,0.0,0.19,Matches,2021-2022,Le Havre
Umut Meraş,tr TUR,DF,25,4,4,338.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Le Havre
Sael Kumbedi,fr FRA,DF,16,3,2,185.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Le Havre
Elies Mahmoud,fr FRA,FW,20,6,0,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Le Havre
Aymen Ben Mohamed,tn TUN,"DF,MF",26,7,0,105.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Le Havre
Ylan Gomes,fr FRA,FW,19,8,0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Le Havre
Josué Casimir,fr FRA,"FW,MF",19,3,0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Le Havre
Amadou Samoura,fr FRA,FW,17,2,1,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Le Havre
Woyo Coulibaly,fr FRA,DF,22,2,0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Le Havre
Benjamin Capron-Litique,fr FRA,DF,20,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Le Havre
Yassine Kechta,ma MAR,MF,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Le Havre
Memel Lasme,fr FRA,DF,20,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Le Havre
Mohamed Koné,,,19,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Le Havre
Azamat Uriev,fr FRA,GK,17,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Le Havre
