Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Roman Bürki,ch SUI,GK,26,47,47,4259.0,47.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Dortmund
Sokratis Papastathopoulos,gr GRE,DF,29,43,41,3573.0,39.7,3.0,0.0,3.0,3.0,0.0,0.0,10.0,1.0,1.4,1.4,0.3,1.7,32.0,164.0,11.0,0.08,0.0,0.08,0.08,0.08,0.04,0.01,0.05,0.04,0.05,Matches,2017-2018,Dortmund
Christian Pulisic,us USA,"FW,MF",18,42,35,3027.0,33.6,5.0,6.0,11.0,5.0,0.0,0.0,1.0,0.0,6.2,6.2,6.9,13.1,191.0,80.0,328.0,0.15,0.18,0.33,0.15,0.33,0.19,0.22,0.41,0.19,0.41,Matches,2017-2018,Dortmund
Łukasz Piszczek,pl POL,DF,32,31,31,2798.0,31.1,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,1.1,1.1,3.6,4.8,48.0,153.0,125.0,0.0,0.13,0.13,0.0,0.13,0.04,0.13,0.17,0.04,0.17,Matches,2017-2018,Dortmund
Ömer Toprak,tr TUR,DF,28,36,30,2718.0,30.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.6,1.6,0.9,2.4,23.0,131.0,2.0,0.0,0.03,0.03,0.0,0.03,0.05,0.03,0.08,0.05,0.08,Matches,2017-2018,Dortmund
Julian Weigl,de GER,MF,21,33,26,2530.0,28.1,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.3,0.3,0.5,0.8,23.0,163.0,10.0,0.04,0.0,0.04,0.04,0.04,0.01,0.02,0.03,0.01,0.03,Matches,2017-2018,Dortmund
Mario Götze,de GER,MF,25,32,26,2197.0,24.4,2.0,6.0,8.0,2.0,0.0,0.0,1.0,0.0,2.7,2.7,7.5,10.1,62.0,186.0,204.0,0.08,0.25,0.33,0.08,0.33,0.11,0.31,0.42,0.11,0.42,Matches,2017-2018,Dortmund
Pierre-Emerick Aubameyang,ga GAB,FW,28,24,24,2166.0,24.1,21.0,3.0,24.0,17.0,4.0,5.0,1.0,1.0,20.9,17.8,2.6,20.4,40.0,34.0,152.0,0.87,0.12,1.0,0.71,0.83,0.96,0.12,1.09,0.82,0.94,Matches,2017-2018,Dortmund
Marcel Schmelzer,de GER,DF,29,27,24,2138.0,23.8,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.9,0.9,1.1,2.0,56.0,143.0,87.0,0.04,0.04,0.08,0.04,0.08,0.04,0.05,0.09,0.04,0.09,Matches,2017-2018,Dortmund
Mahmoud Dahoud,de GER,MF,21,34,19,1841.0,20.5,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,2.4,2.4,4.4,6.8,43.0,107.0,54.0,0.0,0.24,0.24,0.0,0.24,0.13,0.25,0.38,0.13,0.38,Matches,2017-2018,Dortmund
Gonzalo Castro,de GER,MF,30,28,22,1840.0,20.4,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,1.2,1.2,3.7,4.9,27.0,138.0,62.0,0.05,0.15,0.2,0.05,0.2,0.07,0.21,0.28,0.07,0.28,Matches,2017-2018,Dortmund
Nuri Şahin,tr TUR,MF,28,25,21,1811.0,20.1,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,2.2,2.2,3.6,5.8,24.0,169.0,31.0,0.1,0.1,0.2,0.1,0.2,0.13,0.21,0.34,0.13,0.34,Matches,2017-2018,Dortmund
Shinji Kagawa,jp JPN,"MF,FW",28,27,19,1778.0,19.8,6.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,5.1,5.1,4.9,10.0,43.0,145.0,97.0,0.3,0.3,0.61,0.3,0.61,0.3,0.28,0.57,0.3,0.57,Matches,2017-2018,Dortmund
André Schürrle,de GER,DF,26,26,16,1711.0,19.0,3.0,6.0,9.0,3.0,0.0,1.0,2.0,0.0,6.4,5.6,4.2,9.8,69.0,74.0,186.0,0.16,0.32,0.47,0.16,0.47,0.36,0.24,0.6,0.31,0.55,Matches,2017-2018,Dortmund
Jeremy Toljan,de GER,DF,22,23,19,1705.0,18.9,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.3,0.3,1.5,1.8,52.0,83.0,89.0,0.05,0.11,0.16,0.05,0.16,0.02,0.08,0.1,0.02,0.1,Matches,2017-2018,Dortmund
Maximilian Philipp,de GER,"FW,MF",23,28,19,1653.0,18.4,9.0,2.0,11.0,9.0,0.0,0.0,0.0,0.0,4.5,4.4,2.1,6.5,18.0,37.0,144.0,0.49,0.11,0.6,0.49,0.6,0.28,0.13,0.41,0.27,0.4,Matches,2017-2018,Dortmund
Andriy Yarmolenko,ua UKR,"FW,MF",27,26,19,1596.0,17.7,6.0,4.0,10.0,5.0,1.0,1.0,0.0,0.0,5.2,5.2,4.3,9.5,54.0,63.0,160.0,0.34,0.23,0.56,0.28,0.51,0.33,0.27,0.6,0.33,0.6,Matches,2017-2018,Dortmund
Marc Bartra,es ESP,"DF,MF",26,20,17,1490.0,16.6,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,1.6,2.7,21.0,74.0,20.0,0.24,0.06,0.3,0.24,0.3,0.08,0.13,0.21,0.08,0.21,Matches,2017-2018,Dortmund
Michy Batshuayi,be BEL,FW,23,14,13,1170.0,13.0,9.0,1.0,10.0,9.0,0.0,0.0,3.0,0.0,8.3,8.3,0.8,9.1,8.0,25.0,71.0,0.69,0.08,0.77,0.69,0.77,0.64,0.06,0.7,0.64,0.7,Matches,2017-2018,Dortmund
Marco Reus,de GER,"FW,MF",28,15,14,1157.0,12.9,7.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,6.0,5.2,2.7,7.9,26.0,53.0,125.0,0.54,0.0,0.54,0.54,0.54,0.46,0.21,0.68,0.4,0.61,Matches,2017-2018,Dortmund
Dan-Axel Zagadou,fr FRA,DF,18,16,10,1001.0,11.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.7,0.7,0.1,0.8,8.0,43.0,46.0,0.09,0.0,0.09,0.09,0.09,0.07,0.01,0.09,0.07,0.09,Matches,2017-2018,Dortmund
Raphaël Guerreiro,pt POR,"MF,DF",23,15,10,910.0,10.1,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.6,1.6,1.5,3.0,12.0,46.0,78.0,0.2,0.1,0.3,0.2,0.3,0.17,0.16,0.33,0.17,0.33,Matches,2017-2018,Dortmund
Manuel Akanji,ch SUI,DF,22,11,10,904.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.3,15.0,47.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,2017-2018,Dortmund
Jadon Sancho,eng ENG,FW,17,12,7,690.0,7.7,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,1.9,1.9,2.9,4.7,40.0,31.0,94.0,0.13,0.52,0.65,0.13,0.65,0.24,0.38,0.62,0.24,0.62,Matches,2017-2018,Dortmund
Neven Subotić,rs SRB,DF,28,5,4,361.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Dortmund
Alexander Isak,se SWE,FW,17,12,2,279.0,3.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.3,1.3,0.2,1.5,4.0,4.0,14.0,0.32,0.32,0.65,0.32,0.65,0.62,0.12,0.73,0.62,0.73,Matches,2017-2018,Dortmund
Ousmane Dembélé,fr FRA,FW,20,1,1,120.0,1.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.75,0.75,0.0,0.75,,,,,,Matches,2017-2018,Dortmund
Roman Weidenfeller,de GER,GK,36,2,1,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Dortmund
Jan-Niklas Beste,de GER,"DF,FW",18,1,1,90.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.0,1.0,0.0,1.0,,,,,,Matches,2017-2018,Dortmund
Sebastian Rode,de GER,MF,26,1,0,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,2017-2018,Dortmund
Felix Passlack,de GER,DF,19,3,0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Dortmund
Sergio Gómez,es ESP,MF,16,2,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62,0.0,0.62,Matches,2017-2018,Dortmund
Jacob Bruun Larsen,dk DEN,DF,18,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Dortmund
Erik Durm,de GER,"DF,FW",25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2017-2018,Dortmund
Dominik Reimann,de GER,GK,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2017-2018,Dortmund
