Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Héctor Herrera,mx MEX,MF,30,21,11,981.0,10.9,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,1.4,1.9,9.0,69.0,13.0,0.0,0.18,0.18,0.0,0.18,0.05,0.13,0.18,0.05,0.18,Matches,2020-2021,Atletico Madrid
Geoffrey Kondogbia,cf CTA,"DF,MF",27,27,6,791.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.4,0.6,14.0,37.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.09,0.02,0.09,Matches,2020-2021,Atletico Madrid
Lucas Torreira,uy URU,MF,24,26,5,742.0,8.2,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.1,0.1,0.5,0.6,7.0,33.0,6.0,0.12,0.12,0.24,0.12,0.24,0.02,0.08,0.1,0.02,0.1,Matches,2020-2021,Atletico Madrid
Šime Vrsaljko,hr CRO,"DF,MF",28,10,6,534.0,5.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0,39.0,0.17,0.0,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Atletico Madrid
Vitolo,es ESP,"MF,DF",30,15,5,462.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.2,0.7,10.0,18.0,34.0,0.0,0.0,0.0,0.0,0.0,0.12,0.06,0.18,0.12,0.18,Matches,2020-2021,Atletico Madrid
Diego Costa,es ESP,FW,31,7,2,208.0,2.3,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.4,0.6,0.5,1.1,3.0,6.0,21.0,0.87,0.0,0.87,0.43,0.43,0.6,0.21,0.82,0.26,0.48,Matches,2020-2021,Atletico Madrid
Thomas Partey,gh GHA,MF,27,3,2,200.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,4.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,2020-2021,Atletico Madrid
Ricard Sánchez,es ESP,DF,20,3,2,167.0,1.9,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.54,0.54,1.08,0.54,1.08,0.11,0.0,0.11,0.11,0.11,Matches,2020-2021,Atletico Madrid
Moussa Dembélé,fr FRA,"FW,MF",24,7,0,147.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,1.2,4.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.69,0.02,0.71,0.69,0.71,Matches,2020-2021,Atletico Madrid
San Román,es ESP,GK,23,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,2020-2021,Atletico Madrid
