Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Joselu,es ESP,FW,29.0,36,31,2782.0,30.9,11.0,2.0,13.0,10.0,1.0,1.0,6.0,0.0,11.7,11.0,2.0,13.0,13.0,79.0,117.0,0.36,0.06,0.42,0.32,0.39,0.38,0.06,0.44,0.36,0.42,Matches,2019-2020,Alaves
Víctor Laguardia,es ESP,DF,29.0,31,31,2654.0,29.5,1.0,2.0,3.0,1.0,0.0,0.0,9.0,1.0,1.3,1.3,0.9,2.2,6.0,56.0,4.0,0.03,0.07,0.1,0.03,0.1,0.04,0.03,0.08,0.04,0.08,Matches,2019-2020,Alaves
Rubén Duarte,es ESP,DF,23.0,31,30,2663.0,29.6,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,1.1,1.1,1.4,2.5,29.0,107.0,49.0,0.0,0.03,0.03,0.0,0.03,0.04,0.05,0.08,0.04,0.08,Matches,2019-2020,Alaves
Lucas Pérez,es ESP,FW,30.0,34,29,2496.0,27.7,11.0,5.0,16.0,6.0,5.0,5.0,4.0,0.0,10.8,6.8,6.8,13.6,47.0,73.0,177.0,0.4,0.18,0.58,0.22,0.4,0.39,0.24,0.63,0.25,0.49,Matches,2019-2020,Alaves
Fernando Pacheco,es ESP,GK,27.0,27,27,2358.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Alaves
Aleix Vidal,es ESP,MF,29.0,29,26,2165.0,24.1,2.0,4.0,6.0,2.0,0.0,0.0,6.0,0.0,2.8,2.8,4.7,7.5,59.0,84.0,119.0,0.08,0.17,0.25,0.08,0.25,0.12,0.19,0.31,0.12,0.31,Matches,2019-2020,Alaves
Rodrigo Ely,br BRA,DF,25.0,25,24,2121.0,23.6,2.0,0.0,2.0,2.0,0.0,0.0,9.0,1.0,1.0,1.0,0.2,1.2,2.0,40.0,2.0,0.08,0.0,0.08,0.08,0.08,0.04,0.01,0.05,0.04,0.05,Matches,2019-2020,Alaves
Martin Agirregabiria,es ESP,DF,23.0,31,23,2099.0,23.3,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,0.8,0.8,0.7,1.5,26.0,56.0,49.0,0.04,0.04,0.09,0.04,0.09,0.03,0.03,0.07,0.03,0.07,Matches,2019-2020,Alaves
Manu García,es ESP,MF,33.0,30,22,1967.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0,2.0,0.2,2.2,7.0,62.0,25.0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.1,0.09,0.1,Matches,2019-2020,Alaves
Ximo Navarro,es ESP,DF,29.0,23,22,1903.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.4,0.4,0.2,0.5,18.0,45.0,18.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,2019-2020,Alaves
Luis Rioja,es ESP,MF,25.0,28,19,1634.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,2.2,2.7,51.0,42.0,98.0,0.0,0.0,0.0,0.0,0.0,0.02,0.12,0.15,0.02,0.15,Matches,2019-2020,Alaves
Tomás Pina Isla,es ESP,MF,31.0,20,17,1344.0,14.9,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,0.8,1.8,4.0,51.0,2.0,0.07,0.0,0.07,0.07,0.07,0.06,0.05,0.12,0.06,0.12,Matches,2019-2020,Alaves
Víctor Camarasa,es ESP,MF,25.0,17,15,1293.0,14.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,2.2,2.5,9.0,55.0,34.0,0.0,0.07,0.07,0.0,0.07,0.02,0.15,0.17,0.02,0.17,Matches,2019-2020,Alaves
Wakaso,gh GHA,MF,29.0,16,15,1283.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.4,0.4,0.4,0.8,14.0,48.0,16.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches,2019-2020,Alaves
Oliver Burke,sct SCO,"MF,FW",22.0,31,14,1429.0,15.9,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,2.9,2.9,1.6,4.5,49.0,16.0,92.0,0.06,0.13,0.19,0.06,0.19,0.18,0.1,0.28,0.18,0.28,Matches,2019-2020,Alaves
Lisandro Magallán,ar ARG,DF,25.0,17,13,1197.0,13.3,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.8,0.8,0.3,1.1,1.0,28.0,0.0,0.08,0.08,0.15,0.08,0.15,0.06,0.02,0.08,0.06,0.08,Matches,2019-2020,Alaves
Ljubomir Fejsa,rs SRB,MF,30.0,13,11,786.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Alaves
Édgar Méndez,es ESP,"MF,FW",29.0,16,10,864.0,9.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.6,1.1,22.0,10.0,49.0,0.1,0.0,0.1,0.1,0.1,0.05,0.07,0.12,0.05,0.12,Matches,2019-2020,Alaves
Adrián Marín,es ESP,DF,22.0,12,9,852.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.2,0.9,13.0,28.0,17.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.1,0.07,0.1,Matches,2019-2020,Alaves
