Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Thibaut Courtois,be BEL,GK,28,51,51,4590.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Real Madrid
Casemiro,br BRA,MF,28,46,43,3939.0,43.8,7.0,5.0,12.0,7.0,0.0,0.0,15.0,1.0,7.6,7.6,3.2,10.8,22.0,169.0,59.0,0.16,0.11,0.27,0.16,0.27,0.18,0.08,0.26,0.18,0.26,Matches,2020-2021,Real Madrid
Karim Benzema,fr FRA,FW,32,46,43,3875.0,43.1,30.0,9.0,39.0,29.0,1.0,1.0,2.0,0.0,24.2,23.5,7.8,31.3,133.0,151.0,319.0,0.7,0.21,0.91,0.67,0.88,0.58,0.19,0.77,0.57,0.75,Matches,2020-2021,Real Madrid
Luka Modrić,hr CRO,MF,34,48,43,3711.0,41.2,6.0,6.0,12.0,6.0,0.0,0.0,4.0,0.0,3.1,3.1,6.0,9.1,88.0,380.0,129.0,0.15,0.15,0.29,0.15,0.29,0.08,0.15,0.23,0.08,0.23,Matches,2020-2021,Real Madrid
Raphaël Varane,fr FRA,DF,27,41,41,3570.0,39.7,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,3.0,3.0,0.3,3.3,36.0,122.0,5.0,0.05,0.0,0.05,0.05,0.05,0.08,0.01,0.09,0.08,0.09,Matches,2020-2021,Real Madrid
Ferland Mendy,fr FRA,DF,25,38,36,3260.0,36.2,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,1.0,1.0,2.2,3.2,111.0,129.0,210.0,0.06,0.0,0.06,0.06,0.06,0.03,0.06,0.09,0.03,0.09,Matches,2020-2021,Real Madrid
Toni Kroos,de GER,MF,30,42,36,3189.0,35.4,3.0,12.0,15.0,3.0,0.0,0.0,10.0,0.0,2.7,2.7,9.1,11.9,61.0,371.0,64.0,0.08,0.34,0.42,0.08,0.42,0.08,0.27,0.35,0.08,0.35,Matches,2020-2021,Real Madrid
Lucas Vázquez,es ESP,"DF,FW",29,34,31,2778.0,30.9,2.0,7.0,9.0,2.0,0.0,0.0,5.0,0.0,2.8,2.8,6.5,9.3,79.0,142.0,284.0,0.06,0.23,0.29,0.06,0.29,0.1,0.23,0.33,0.1,0.33,Matches,2020-2021,Real Madrid
Nacho,es ESP,DF,30,33,30,2765.0,30.7,1.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,1.5,1.5,0.3,1.8,54.0,93.0,42.0,0.03,0.0,0.03,0.03,0.03,0.05,0.01,0.06,0.05,0.06,Matches,2020-2021,Real Madrid
