Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
James Ward-Prowse,eng ENG,"MF,DF",24,44,44,3909.0,43.4,5.0,5.0,10.0,4.0,1.0,3.0,10.0,0.0,7.3,4.8,6.8,11.6,17.0,170.0,82.0,0.12,0.12,0.23,0.09,0.21,0.19,0.18,0.37,0.13,0.31,Matches,2019-2020,Southampton
Jan Bednarek,pl POL,DF,23,39,39,3476.0,38.6,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,1.1,1.1,1.1,2.2,4.0,90.0,0.0,0.03,0.05,0.08,0.03,0.08,0.03,0.03,0.07,0.03,0.07,Matches,2019-2020,Southampton
Pierre Højbjerg,dk DEN,MF,23,38,35,3202.0,35.6,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,3.2,3.2,1.8,5.0,33.0,219.0,55.0,0.0,0.03,0.03,0.0,0.03,0.11,0.06,0.16,0.11,0.16,Matches,2019-2020,Southampton
Danny Ings,eng ENG,FW,27,42,35,3089.0,34.3,25.0,3.0,28.0,24.0,1.0,2.0,3.0,0.0,16.2,14.7,2.7,17.3,50.0,75.0,194.0,0.73,0.09,0.82,0.7,0.79,0.52,0.09,0.61,0.47,0.56,Matches,2019-2020,Southampton
Nathan Redmond,eng ENG,"MF,FW",25,37,35,3059.0,34.0,5.0,6.0,11.0,5.0,0.0,0.0,2.0,0.0,5.1,5.1,3.3,8.4,126.0,104.0,200.0,0.15,0.18,0.32,0.15,0.32,0.17,0.11,0.27,0.17,0.27,Matches,2019-2020,Southampton
Ryan Bertrand,eng ENG,DF,29,35,34,3012.0,33.5,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,1.7,1.7,3.3,5.1,78.0,130.0,134.0,0.03,0.03,0.06,0.03,0.06,0.06,0.11,0.17,0.06,0.17,Matches,2019-2020,Southampton
Alex McCarthy,eng ENG,GK,29,31,31,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Southampton
Jack Stephens,eng ENG,DF,25,31,30,2721.0,30.2,2.0,3.0,5.0,2.0,0.0,0.0,4.0,1.0,1.0,1.0,1.4,2.4,17.0,81.0,11.0,0.07,0.1,0.17,0.07,0.17,0.04,0.05,0.09,0.04,0.09,Matches,2019-2020,Southampton
Oriol Romeu,es ESP,MF,27,35,25,2309.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.2,0.2,1.6,1.9,17.0,110.0,13.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.09,0.01,0.09,Matches,2019-2020,Southampton
Stuart Armstrong,sct SCO,MF,27,34,21,1892.0,21.0,5.0,3.0,8.0,5.0,0.0,0.0,4.0,0.0,2.8,2.8,2.0,4.8,45.0,71.0,101.0,0.24,0.14,0.38,0.24,0.38,0.15,0.1,0.25,0.15,0.25,Matches,2019-2020,Southampton
Shane Long,ie IRL,FW,32,31,18,1655.0,18.4,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,4.8,4.8,2.4,7.2,23.0,20.0,105.0,0.16,0.16,0.33,0.16,0.33,0.31,0.15,0.46,0.31,0.46,Matches,2019-2020,Southampton
Jannik Vestergaard,dk DEN,DF,26,21,18,1638.0,18.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.4,1.4,0.5,1.8,12.0,55.0,1.0,0.05,0.0,0.05,0.05,0.05,0.08,0.03,0.11,0.08,0.11,Matches,2019-2020,Southampton
Cédric Soares,pt POR,DF,27,19,18,1502.0,16.7,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.7,1.3,29.0,47.0,46.0,0.06,0.06,0.12,0.06,0.12,0.04,0.05,0.09,0.04,0.09,Matches,2019-2020,Southampton
Che Adams,sct SCO,FW,23,35,14,1340.0,14.9,4.0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,5.3,5.3,1.7,7.0,20.0,16.0,87.0,0.27,0.2,0.47,0.27,0.47,0.43,0.14,0.57,0.43,0.57,Matches,2019-2020,Southampton
Angus Gunn,sct SCO,GK,23,13,13,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Southampton
Sofiane Boufal,ma MAR,"MF,FW",25,25,12,1085.0,12.1,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.9,3.9,48.0,41.0,67.0,0.08,0.17,0.25,0.08,0.25,0.12,0.34,0.46,0.12,0.46,Matches,2019-2020,Southampton
Moussa Djenepo,ml MLI,"MF,DF",21,20,11,1066.0,11.8,2.0,2.0,4.0,2.0,0.0,0.0,4.0,1.0,2.4,2.4,1.9,4.3,39.0,27.0,72.0,0.17,0.17,0.34,0.17,0.34,0.23,0.19,0.41,0.23,0.41,Matches,2019-2020,Southampton
Michael Obafemi,ie IRL,FW,19,25,11,889.0,9.9,4.0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,1.8,1.8,1.1,2.9,8.0,7.0,52.0,0.4,0.3,0.71,0.4,0.71,0.24,0.15,0.39,0.24,0.39,Matches,2019-2020,Southampton
Yan Valery,tn TUN,DF,20,12,11,869.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.0,1.3,20.0,14.0,31.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12,0.15,0.03,0.15,Matches,2019-2020,Southampton
Maya Yoshida,jp JPN,DF,30,11,8,771.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.0,0.7,1.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,2019-2020,Southampton
Kyle Walker-Peters,eng ENG,DF,22,10,7,703.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.6,0.7,26.0,18.0,25.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.1,0.01,0.1,Matches,2019-2020,Southampton
Kevin Danso,at AUT,DF,20,10,7,601.0,6.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.1,0.1,0.2,0.3,6.0,12.0,4.0,0.0,0.15,0.15,0.0,0.15,0.02,0.08,0.1,0.02,0.1,Matches,2019-2020,Southampton
William Smallbone,ie IRL,MF,19,10,5,462.0,5.1,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.4,4.0,12.0,13.0,0.19,0.39,0.58,0.19,0.58,0.06,0.04,0.1,0.06,0.1,Matches,2019-2020,Southampton
Jake Vokins,eng ENG,DF,19,3,2,181.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,4.0,3.0,11.0,0.5,0.0,0.5,0.5,0.5,0.02,0.08,0.1,0.02,0.1,Matches,2019-2020,Southampton
Nathan Tella,ng NGA,FW,20,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,1.27,1.27,1.27,Matches,2019-2020,Southampton
Will Ferry,ie IRL,"DF,MF",18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,Southampton
Alexandre Jankewitz,ch SUI,MF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,Southampton
