Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Jules Koundé,fr FRA,DF,21,49,45,4124.0,45.8,4.0,1.0,5.0,4.0,0.0,0.0,8.0,0.0,2.9,2.9,1.1,4.0,54.0,202.0,38.0,0.09,0.02,0.11,0.09,0.11,0.08,0.03,0.1,0.08,0.1,Matches,2020-2021,Sevilla
Yassine Bounou,ma MAR,GK,29,45,45,4110.0,45.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,0.0,0.0,0.01,0.0,0.01,Matches,2020-2021,Sevilla
Diego Carlos,br BRA,DF,27,46,45,4048.0,45.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,2.5,2.5,0.7,3.2,7.0,67.0,3.0,0.02,0.0,0.02,0.02,0.02,0.06,0.02,0.08,0.06,0.08,Matches,2020-2021,Sevilla
Jesús Navas,es ESP,DF,34,43,42,3542.0,39.4,0.0,6.0,6.0,0.0,0.0,0.0,4.0,1.0,1.2,1.2,8.4,9.6,136.0,185.0,333.0,0.0,0.15,0.15,0.0,0.15,0.03,0.23,0.26,0.03,0.26,Matches,2020-2021,Sevilla
Fernando,br BRA,"MF,DF",33,44,38,3523.0,39.1,3.0,5.0,8.0,3.0,0.0,0.0,10.0,1.0,1.7,1.7,3.1,4.7,22.0,140.0,27.0,0.08,0.13,0.2,0.08,0.2,0.05,0.09,0.14,0.05,0.14,Matches,2020-2021,Sevilla
Lucas Ocampos,ar ARG,"FW,DF",26,46,37,3388.0,37.6,8.0,4.0,12.0,3.0,5.0,7.0,3.0,0.0,12.3,8.4,6.1,14.4,120.0,114.0,304.0,0.21,0.11,0.32,0.08,0.19,0.36,0.18,0.54,0.24,0.42,Matches,2020-2021,Sevilla
Joan Jordán,es ESP,MF,26,50,38,3323.0,36.9,2.0,7.0,9.0,1.0,1.0,1.0,15.0,1.0,2.5,2.4,4.1,6.5,44.0,208.0,71.0,0.05,0.19,0.24,0.03,0.22,0.08,0.13,0.21,0.08,0.21,Matches,2020-2021,Sevilla
Ivan Rakitić,hr CRO,MF,32,50,35,3083.0,34.3,8.0,3.0,11.0,6.0,2.0,2.0,5.0,0.0,5.6,4.0,2.5,6.6,38.0,209.0,65.0,0.23,0.09,0.32,0.18,0.26,0.19,0.08,0.27,0.14,0.22,Matches,2020-2021,Sevilla
Youssef En-Nesyri,ma MAR,FW,23,52,29,3006.0,33.4,24.0,0.0,24.0,23.0,1.0,1.0,4.0,0.0,18.5,17.7,3.1,20.8,35.0,14.0,133.0,0.72,0.0,0.72,0.69,0.69,0.62,0.1,0.72,0.59,0.69,Matches,2020-2021,Sevilla
Suso,es ESP,FW,26,44,36,2848.0,31.6,4.0,6.0,10.0,4.0,0.0,0.0,2.0,0.0,2.4,2.4,4.7,7.1,76.0,182.0,218.0,0.13,0.19,0.32,0.13,0.32,0.09,0.17,0.26,0.09,0.26,Matches,2020-2021,Sevilla
Marcos Acuña,ar ARG,DF,28,37,31,2828.0,31.4,1.0,4.0,5.0,1.0,0.0,0.0,9.0,0.0,1.0,1.0,4.0,5.0,79.0,140.0,152.0,0.03,0.13,0.16,0.03,0.16,0.03,0.14,0.17,0.03,0.17,Matches,2020-2021,Sevilla
Luuk de Jong,nl NED,FW,29,48,25,2157.0,24.0,9.0,0.0,9.0,9.0,0.0,0.0,3.0,1.0,6.4,6.4,1.6,8.0,9.0,24.0,84.0,0.38,0.0,0.38,0.38,0.38,0.35,0.09,0.44,0.35,0.44,Matches,2020-2021,Sevilla
Óliver Torres,es ESP,"MF,FW",25,47,21,2106.0,23.4,0.0,7.0,7.0,0.0,0.0,0.0,3.0,0.0,1.1,1.1,2.8,3.9,49.0,153.0,95.0,0.0,0.3,0.3,0.0,0.3,0.06,0.15,0.21,0.06,0.21,Matches,2020-2021,Sevilla
Nemanja Gudelj,rs SRB,"MF,DF",28,44,19,1951.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.4,0.4,0.0,0.4,5.0,37.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03,Matches,2020-2021,Sevilla
