Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Sergi,es ESP,DF,32.0,40,36,3255.0,36.2,2.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.5,1.5,0.4,1.9,3.0,77.0,2.0,0.06,0.0,0.06,0.06,0.06,0.05,0.01,0.06,0.05,0.06,Matches,2024-2025,Leganes
Marko Dmitrović,rs SRB,GK,32.0,32,32,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,2024-2025,Leganes
Valentin Rosier,fr FRA,DF,27.0,36,31,2861.0,31.8,1.0,2.0,3.0,1.0,0.0,0.0,9.0,0.0,0.9,0.9,1.1,2.0,41.0,74.0,89.0,0.03,0.06,0.09,0.03,0.09,0.03,0.04,0.07,0.03,0.07,Matches,2024-2025,Leganes
Seydouba Cissé,gn GUI,MF,23.0,37,34,2667.0,29.6,3.0,1.0,4.0,3.0,0.0,0.0,4.0,1.0,3.0,3.0,1.0,4.0,26.0,110.0,42.0,0.1,0.03,0.13,0.1,0.13,0.11,0.04,0.15,0.11,0.15,Matches,2024-2025,Leganes
Javi Hernández,es ESP,DF,26.0,35,29,2645.0,29.4,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,0.8,0.8,1.5,2.2,40.0,80.0,90.0,0.1,0.03,0.14,0.1,0.14,0.03,0.06,0.08,0.03,0.08,Matches,2024-2025,Leganes
Juan Cruz,es ESP,"FW,MF",24.0,39,30,2628.0,29.2,8.0,5.0,13.0,7.0,1.0,1.0,2.0,0.0,2.7,2.7,4.1,6.9,59.0,66.0,131.0,0.27,0.17,0.45,0.24,0.41,0.11,0.17,0.27,0.11,0.27,Matches,2024-2025,Leganes
Renato Tapia,pe PER,"MF,DF",29.0,37,30,2618.0,29.1,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.6,0.6,0.4,1.0,17.0,83.0,20.0,0.03,0.0,0.03,0.03,0.03,0.02,0.01,0.04,0.02,0.04,Matches,2024-2025,Leganes
Yvan Neyou,cm CMR,MF,27.0,33,28,2459.0,27.3,1.0,1.0,2.0,1.0,0.0,0.0,14.0,0.0,0.6,0.6,0.6,1.3,24.0,96.0,30.0,0.04,0.04,0.07,0.04,0.07,0.03,0.03,0.05,0.03,0.05,Matches,2024-2025,Leganes
Matija Nastasić,rs SRB,DF,31.0,29,27,2380.0,26.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.1,0.1,0.1,0.2,1.0,59.0,0.0,0.04,0.0,0.04,0.04,0.04,0.0,0.01,0.01,0.0,0.01,Matches,2024-2025,Leganes
