Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Jeffrey Gouweleeuw,nl NED,DF,33-320,37,37,3334.0,37.0,1.0,4.0,5.0,1.0,0.0,1.0,9.0,0.0,1.7,0.9,2.2,3.1,24.0,142.0,19.0,0.03,0.11,0.13,0.03,0.13,0.05,0.07,0.12,0.03,0.1,Matches,2024-2025,Augsburg
Dimitris Giannoulis,gr GRE,DF,29-221,34,34,2920.0,32.4,1.0,5.0,6.0,1.0,0.0,0.0,10.0,0.0,1.1,1.1,4.2,5.3,60.0,104.0,164.0,0.03,0.15,0.18,0.03,0.18,0.04,0.14,0.18,0.04,0.18,Matches,2024-2025,Augsburg
Chrislain Matsima,fr FRA,DF,23-011,33,31,2851.0,31.7,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.8,1.8,0.3,2.1,14.0,84.0,13.0,0.03,0.03,0.06,0.03,0.06,0.06,0.01,0.07,0.06,0.07,Matches,2024-2025,Augsburg
Frank Onyeka,ng NGA,MF,27-145,34,33,2792.0,31.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,1.4,1.4,1.3,2.7,46.0,106.0,71.0,0.0,0.06,0.06,0.0,0.06,0.05,0.04,0.09,0.05,0.09,Matches,2024-2025,Augsburg
Kristijan Jakić,hr CRO,MF,28-012,35,30,2561.0,28.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.8,0.8,1.2,2.0,24.0,106.0,49.0,0.0,0.04,0.04,0.0,0.04,0.03,0.05,0.08,0.03,0.08,Matches,2024-2025,Augsburg
Marius Wolf,de GER,DF,29-364,36,31,2426.0,27.0,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,3.2,3.9,36.0,117.0,95.0,0.04,0.11,0.15,0.04,0.15,0.03,0.14,0.16,0.03,0.16,Matches,2024-2025,Augsburg
Alexis Claude-Maurice,fr FRA,"MF,FW",26-354,31,28,2322.0,25.8,10.0,2.0,12.0,10.0,0.0,0.0,4.0,0.0,4.7,4.7,1.2,5.9,59.0,61.0,102.0,0.39,0.08,0.47,0.39,0.47,0.2,0.05,0.25,0.2,0.25,Matches,2024-2025,Augsburg
Phillip Tietz,de GER,FW,27-321,38,23,2065.0,22.9,8.0,3.0,11.0,7.0,1.0,1.0,5.0,0.0,6.1,5.3,1.2,6.5,8.0,29.0,113.0,0.35,0.13,0.48,0.31,0.44,0.33,0.07,0.39,0.28,0.35,Matches,2024-2025,Augsburg
Elvis Rexhbeçaj,xk KVX,MF,27-206,31,25,2047.0,22.7,2.0,1.0,3.0,2.0,0.0,0.0,10.0,0.0,1.4,1.4,1.1,2.5,31.0,94.0,82.0,0.09,0.04,0.13,0.09,0.13,0.07,0.05,0.13,0.07,0.13,Matches,2024-2025,Augsburg
Finn Dahmen,de GER,GK,27-060,21,21,1920.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Augsburg
Samuel Essende,cd COD,FW,27-123,34,23,1831.0,20.3,10.0,2.0,12.0,10.0,0.0,0.0,4.0,2.0,4.2,4.2,1.3,5.5,33.0,21.0,118.0,0.49,0.1,0.59,0.49,0.59,0.23,0.07,0.3,0.23,0.3,Matches,2024-2025,Augsburg
Keven Schlotterbeck,de GER,DF,28-028,22,19,1654.0,18.4,3.0,1.0,4.0,3.0,0.0,0.0,5.0,1.0,0.8,0.8,0.6,1.4,3.0,59.0,2.0,0.16,0.05,0.22,0.16,0.22,0.05,0.04,0.1,0.05,0.1,Matches,2024-2025,Augsburg
Nediljko Labrović,hr CRO,GK,25-228,17,17,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Augsburg
Cedric Zesiger,ch SUI,DF,26-336,15,15,1221.0,13.6,0.0,2.0,2.0,0.0,0.0,0.0,7.0,1.0,1.2,1.2,1.3,2.5,4.0,40.0,7.0,0.0,0.15,0.15,0.0,0.15,0.09,0.09,0.18,0.09,0.18,Matches,2024-2025,Augsburg
Arne Maier,de GER,MF,26-138,32,8,1126.0,12.5,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.5,1.5,1.5,3.0,19.0,44.0,56.0,0.08,0.08,0.16,0.08,0.16,0.15,0.14,0.29,0.15,0.29,Matches,2024-2025,Augsburg
Henri Koudossou,de GER,DF,25-265,23,5,879.0,9.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.8,0.9,19.0,23.0,48.0,0.0,0.1,0.1,0.0,0.1,0.01,0.09,0.1,0.01,0.1,Matches,2024-2025,Augsburg
Fredrik Jensen,fi FIN,MF,27-259,21,9,771.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1.4,16.0,20.0,58.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.16,0.08,0.16,Matches,2024-2025,Augsburg
Mert Kömür,de GER,MF,19-313,23,5,744.0,8.3,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.1,1.1,1.5,2.6,18.0,11.0,46.0,0.24,0.12,0.36,0.24,0.36,0.16,0.2,0.36,0.16,0.36,Matches,2024-2025,Augsburg
Maximilian Bauer,de GER,DF,25-106,12,8,681.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,4.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04,Matches,2024-2025,Augsburg
