Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Pedri,es ESP,MF,16.0,36,34,2823.0,31.4,4.0,6.0,10.0,4.0,0.0,0.0,4.0,0.0,0.13,0.19,0.32,0.13,0.32,Matches,2019-2020,Las Palmas
Alberto de la Bella,es ESP,DF,33.0,32,31,2735.0,30.4,0.0,3.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,2019-2020,Las Palmas
Aythami Artiles,es ESP,DF,33.0,29,29,2550.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Las Palmas
Iñigo Ruiz de Galarreta,es ESP,MF,25.0,33,28,2466.0,27.4,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,2019-2020,Las Palmas
Eric Curbelo,es ESP,DF,25.0,29,25,2196.0,24.4,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,2019-2020,Las Palmas
Javi Castellano,es ESP,MF,31.0,27,24,2151.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Las Palmas
Martín Mantovani,ar ARG,DF,35.0,25,24,2088.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Las Palmas
Mauricio Lemos,uy URU,DF,23.0,26,23,2079.0,23.1,1.0,0.0,1.0,1.0,0.0,0.0,12.0,2.0,0.04,0.0,0.04,0.04,0.04,Matches,2019-2020,Las Palmas
Juanjo Narváez,co COL,"FW,MF",24.0,29,23,2021.0,22.5,7.0,0.0,7.0,7.0,0.0,0.0,2.0,0.0,0.31,0.0,0.31,0.31,0.31,Matches,2019-2020,Las Palmas
Benito Ramírez,es ESP,"MF,DF",24.0,25,22,1900.0,21.1,2.0,2.0,4.0,2.0,0.0,0.0,8.0,0.0,0.09,0.09,0.19,0.09,0.19,Matches,2019-2020,Las Palmas
Josep Martinez,es ESP,GK,21.0,21,21,1845.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Las Palmas
Rubén Castro,es ESP,FW,38.0,24,21,1828.0,20.3,15.0,1.0,16.0,10.0,5.0,5.0,0.0,0.0,0.74,0.05,0.79,0.49,0.54,Matches,2019-2020,Las Palmas
Álvaro Vallés,es ESP,GK,22.0,21,20,1845.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Las Palmas
