Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Donovan Léon,gf GUF,GK,28,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Auxerre
Jubal,br BRA,DF,27,38,38,3390.0,37.7,2.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,0.05,0.0,0.05,0.05,0.05,Matches,2021-2022,Auxerre
Birama Touré,ml MLI,MF,29,39,37,3335.0,37.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.03,0.0,0.03,0.03,0.03,Matches,2021-2022,Auxerre
Théo Pellenard,fr FRA,DF,27,35,35,3112.0,34.6,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.03,0.0,0.03,0.03,0.03,Matches,2021-2022,Auxerre
Gauthier Hein,fr FRA,"MF,FW",24,37,34,2890.0,32.1,12.0,7.0,19.0,12.0,0.0,0.0,7.0,0.0,0.37,0.22,0.59,0.37,0.59,Matches,2021-2022,Auxerre
Quentin Bernard,fr FRA,DF,32,35,32,2881.0,32.0,0.0,5.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.16,0.16,0.0,0.16,Matches,2021-2022,Auxerre
Mathias Autret,fr FRA,MF,30,36,33,2693.0,29.9,6.0,5.0,11.0,3.0,3.0,3.0,3.0,1.0,0.2,0.17,0.37,0.1,0.27,Matches,2021-2022,Auxerre
Gaëtan Charbonnier,fr FRA,FW,32,33,29,2667.0,29.6,17.0,7.0,24.0,17.0,0.0,0.0,6.0,2.0,0.57,0.24,0.81,0.57,0.81,Matches,2021-2022,Auxerre
Hamza Sakhi,fr FRA,MF,25,33,28,2587.0,28.7,5.0,4.0,9.0,5.0,0.0,0.0,0.0,1.0,0.17,0.14,0.31,0.17,0.31,Matches,2021-2022,Auxerre
Carlens Arcus,ht HAI,DF,25,32,28,2488.0,27.6,1.0,4.0,5.0,1.0,0.0,0.0,5.0,0.0,0.04,0.14,0.18,0.04,0.18,Matches,2021-2022,Auxerre
Alexandre Coeff,fr FRA,"DF,MF",29,28,21,2042.0,22.7,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.04,0.04,0.09,0.04,0.09,Matches,2021-2022,Auxerre
Gaëtan Perrin,fr FRA,"MF,FW",25,37,23,2004.0,22.3,5.0,2.0,7.0,5.0,0.0,0.0,2.0,0.0,0.22,0.09,0.31,0.22,0.31,Matches,2021-2022,Auxerre
