Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Hauke Wahl,de GER,DF,24,36,36,3223.0,35.8,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,0.06,0.03,0.08,0.06,0.08,Matches,2018-2019,Holstein Kiel
Alexander Mühling,de GER,MF,25,36,36,3169.0,35.2,10.0,7.0,17.0,8.0,2.0,2.0,6.0,0.0,0.28,0.2,0.48,0.23,0.43,Matches,2018-2019,Holstein Kiel
Jannik Dehm,de GER,DF,22,36,36,3139.0,34.9,0.0,3.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0,0.09,0.09,0.0,0.09,Matches,2018-2019,Holstein Kiel
Johannes van den Bergh,de GER,DF,31,34,34,2972.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.03,0.03,0.0,0.03,Matches,2018-2019,Holstein Kiel
Dominik Schmidt,de GER,DF,31,34,32,2920.0,32.4,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,2018-2019,Holstein Kiel
Kenneth Kronholm,de GER,GK,32,30,30,2700.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Holstein Kiel
Janni Serra,de GER,FW,20,33,28,2449.0,27.2,11.0,2.0,13.0,10.0,1.0,1.0,2.0,0.0,0.4,0.07,0.48,0.37,0.44,Matches,2018-2019,Holstein Kiel
Lee Jae-sung,kr KOR,"MF,FW",25,31,29,2397.0,26.6,5.0,8.0,13.0,5.0,0.0,0.0,2.0,0.0,0.19,0.3,0.49,0.19,0.49,Matches,2018-2019,Holstein Kiel
Jonas Meffert,de GER,MF,23,30,28,2351.0,26.1,3.0,0.0,3.0,3.0,0.0,0.0,6.0,1.0,0.11,0.0,0.11,0.11,0.11,Matches,2018-2019,Holstein Kiel
Kingsley Schindler,gh GHA,"FW,MF",25,26,21,1908.0,21.2,7.0,6.0,13.0,5.0,2.0,2.0,3.0,1.0,0.33,0.28,0.61,0.24,0.52,Matches,2018-2019,Holstein Kiel
Atakan Karazor,,MF,21,24,17,1637.0,18.2,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,0.11,0.11,0.22,0.11,0.22,Matches,2018-2019,Holstein Kiel
David Kinsombi,,MF,22,20,17,1565.0,17.4,5.0,2.0,7.0,5.0,0.0,0.0,2.0,0.0,0.29,0.12,0.4,0.29,0.4,Matches,2018-2019,Holstein Kiel
Masaya Okugawa,jp JPN,"FW,MF",22,21,17,1463.0,16.3,5.0,1.0,6.0,5.0,0.0,0.0,4.0,0.0,0.31,0.06,0.37,0.31,0.37,Matches,2018-2019,Holstein Kiel
Mathias Honsak,at AUT,"FW,MF",21,28,14,1350.0,15.0,4.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.27,0.2,0.47,0.27,0.47,Matches,2018-2019,Holstein Kiel
László Bénes,sk SVK,MF,20,16,8,722.0,8.0,2.0,6.0,8.0,2.0,0.0,0.0,2.0,0.0,0.25,0.75,1.0,0.25,1.0,Matches,2018-2019,Holstein Kiel
Dominik Reimann,de GER,GK,21,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Holstein Kiel
Stefan Thesker,de GER,DF,27,16,7,545.0,6.1,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.33,0.0,0.33,0.33,0.33,Matches,2018-2019,Holstein Kiel
Patrick Herrmann,de GER,DF,30,6,2,246.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Holstein Kiel
Franck Evina,cm CMR,FW,18,9,1,226.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Holstein Kiel
Benjamin Girth,de GER,"FW,MF",26,7,3,221.0,2.5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.81,0.0,0.81,0.81,0.81,Matches,2018-2019,Holstein Kiel
Aaron Seydel,de GER,MF,22,7,1,181.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.99,0.5,1.49,0.99,1.49,Matches,2018-2019,Holstein Kiel
Heinz Mörschel,do DOM,"FW,MF",20,8,0,125.0,1.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.72,0.0,0.72,0.72,0.72,Matches,2018-2019,Holstein Kiel
Arne Sicker,de GER,DF,21,3,1,98.0,1.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.92,0.0,0.92,Matches,2018-2019,Holstein Kiel
Patrick Kammerbauer,de GER,MF,21,4,1,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Holstein Kiel
Steven Lewerenz,de GER,MF,27,5,1,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Holstein Kiel
Yann Aurel Bisseck,de GER,DF,17,3,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Holstein Kiel
Noah Awuku,de GER,FW,18,2,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Holstein Kiel
Philipp Sander,de GER,MF,20,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Holstein Kiel
Manuel Janzer,de GER,MF,26,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Holstein Kiel
Timon Weiner,de GER,GK,19,0,0,,,,,,,,,,,,,,,,Matches,2018-2019,Holstein Kiel
