Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Toni Lato,es ESP,DF,26,15,8,711.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4,0.4,15.0,26.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,2024-2025,Mallorca
Abdón Prats,es ESP,"FW,MF",31,26,4,531.0,5.9,2.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,2.2,1.5,0.1,1.6,0.0,7.0,14.0,0.34,0.0,0.34,0.17,0.17,0.45,0.03,0.47,0.29,0.32,Matches,2024-2025,Mallorca
Valery Fernández,es ESP,"MF,FW",24,19,2,374.0,4.2,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.8,0.8,0.0,0.9,2.0,5.0,14.0,0.48,0.0,0.48,0.48,0.48,0.24,0.01,0.25,0.24,0.25,Matches,2024-2025,Mallorca
Marc Domenech,es ESP,"FW,MF",18,10,3,303.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,0.9,1.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.22,0.06,0.27,0.22,0.27,Matches,2024-2025,Mallorca
David López,es ESP,DF,21,2,2,169.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Mallorca
Chiquinho,pt POR,"MF,FW",24,9,1,162.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.0,0.3,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.19,0.02,0.21,0.19,0.21,Matches,2024-2025,Mallorca
Siebe Van Der Heyden,be BEL,"DF,MF",26,2,1,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1,Matches,2024-2025,Mallorca
Javier Llabrés,es ESP,FW,21,1,1,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.08,0.14,0.21,0.08,0.21,Matches,2024-2025,Mallorca
Jan Salas,es ESP,"MF,FW",18,4,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,2024-2025,Mallorca
Daniel Luna,co COL,MF,21,2,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Mallorca
Iván Cuéllar,es ESP,GK,40,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Mallorca
Pere Joan,es ESP,GK,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Mallorca
Sebastian Wade,es ESP,DF,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Mallorca
