Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Alphonse Areola,fr FRA,GK,27,37,37,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Fulham
Tosin Adarabioyo,eng ENG,DF,22,34,34,3034.0,33.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,0.3,1.4,5.0,75.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,2020-2021,Fulham
Ola Aina,ng NGA,DF,23,33,33,2852.0,31.7,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.2,1.2,1.5,2.8,63.0,106.0,50.0,0.06,0.03,0.09,0.06,0.09,0.04,0.05,0.09,0.04,0.09,Matches,2020-2021,Fulham
Ademola Lookman,ng NGA,"FW,MF",22,35,31,2792.0,31.0,4.0,4.0,8.0,4.0,0.0,1.0,5.0,0.0,6.3,5.5,5.2,10.7,110.0,110.0,236.0,0.13,0.13,0.26,0.13,0.26,0.21,0.17,0.37,0.18,0.35,Matches,2020-2021,Fulham
Joachim Andersen,dk DEN,DF,24,31,30,2730.0,30.3,1.0,1.0,2.0,1.0,0.0,0.0,7.0,1.0,1.2,1.2,0.4,1.7,20.0,95.0,7.0,0.03,0.03,0.07,0.03,0.07,0.04,0.01,0.05,0.04,0.05,Matches,2020-2021,Fulham
Andre-Frank Zambo Anguissa,cm CMR,MF,24,38,31,2722.0,30.2,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,1.6,1.6,2.5,4.0,81.0,156.0,68.0,0.0,0.1,0.1,0.0,0.1,0.05,0.09,0.14,0.05,0.14,Matches,2020-2021,Fulham
Bobby De Cordova-Reid,jm JAM,"MF,FW",27,37,31,2673.0,29.7,7.0,2.0,9.0,7.0,0.0,0.0,7.0,0.0,3.8,3.8,1.1,4.9,44.0,67.0,138.0,0.24,0.07,0.3,0.24,0.3,0.14,0.04,0.19,0.14,0.19,Matches,2020-2021,Fulham
Ivan Cavaleiro,pt POR,FW,26,37,28,2538.0,28.2,3.0,0.0,3.0,2.0,1.0,2.0,2.0,0.0,6.4,4.8,2.7,7.5,68.0,63.0,230.0,0.11,0.0,0.11,0.07,0.07,0.23,0.1,0.33,0.17,0.27,Matches,2020-2021,Fulham
Antonee Robinson,us USA,DF,22,32,27,2462.0,27.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.4,0.4,1.9,2.3,98.0,82.0,145.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1,Matches,2020-2021,Fulham
Harrison Reed,eng ENG,MF,25,33,27,2346.0,26.1,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,1.7,2.1,24.0,127.0,16.0,0.0,0.08,0.08,0.0,0.08,0.02,0.07,0.08,0.02,0.08,Matches,2020-2021,Fulham
Ruben Loftus-Cheek,eng ENG,"MF,FW",24,32,22,2022.0,22.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.4,3.4,1.2,4.6,57.0,82.0,97.0,0.04,0.0,0.04,0.04,0.04,0.16,0.06,0.22,0.16,0.22,Matches,2020-2021,Fulham
Mario Lemina,ga GAB,MF,26,30,21,1846.0,20.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.7,0.7,0.8,1.5,19.0,78.0,15.0,0.05,0.0,0.05,0.05,0.05,0.04,0.04,0.08,0.04,0.08,Matches,2020-2021,Fulham
Aleksandar Mitrović,rs SRB,FW,25,31,16,1724.0,19.2,4.0,4.0,8.0,3.0,1.0,2.0,4.0,0.0,6.2,4.6,2.7,7.3,10.0,27.0,88.0,0.21,0.21,0.42,0.16,0.37,0.4,0.18,0.57,0.29,0.47,Matches,2020-2021,Fulham
Kenny Tete,nl NED,"DF,MF",24,24,20,1651.0,18.3,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.4,1.7,38.0,71.0,73.0,0.0,0.11,0.11,0.0,0.11,0.02,0.09,0.1,0.02,0.1,Matches,2020-2021,Fulham
