Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Gabriel Magalhães,br BRA,DF,24,48,45,4134.0,45.9,3.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,5.9,5.9,0.3,6.1,21.0,176.0,18.0,0.07,0.0,0.07,0.07,0.07,0.14,0.01,0.14,0.14,0.14,Matches,2022-2023,Arsenal
Bukayo Saka,eng ENG,FW,20,48,42,3733.0,41.5,15.0,11.0,26.0,13.0,2.0,3.0,7.0,0.0,12.4,10.3,9.7,20.0,201.0,127.0,582.0,0.36,0.27,0.63,0.31,0.58,0.31,0.25,0.56,0.26,0.51,Matches,2022-2023,Arsenal
Aaron Ramsdale,eng ENG,GK,24,41,41,3720.0,41.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Arsenal
Granit Xhaka,ch SUI,MF,29,47,43,3692.0,41.0,9.0,7.0,16.0,9.0,0.0,0.0,8.0,0.0,5.6,5.6,6.1,11.8,47.0,252.0,208.0,0.22,0.17,0.39,0.22,0.39,0.14,0.16,0.3,0.14,0.3,Matches,2022-2023,Arsenal
Ben White,eng ENG,DF,24,46,39,3461.0,38.5,2.0,5.0,7.0,2.0,0.0,0.0,5.0,0.0,1.3,1.3,3.2,4.5,68.0,275.0,138.0,0.05,0.13,0.18,0.05,0.18,0.03,0.08,0.12,0.03,0.12,Matches,2022-2023,Arsenal
Gabriel Martinelli,br BRA,FW,21,46,40,3427.0,38.1,15.0,7.0,22.0,15.0,0.0,0.0,5.0,0.0,11.1,11.1,10.1,21.2,144.0,111.0,412.0,0.39,0.18,0.58,0.39,0.58,0.31,0.28,0.59,0.31,0.59,Matches,2022-2023,Arsenal
Martin Ødegaard,no NOR,MF,23,45,39,3387.0,37.6,15.0,7.0,22.0,15.0,0.0,0.0,5.0,0.0,10.2,10.2,9.7,20.0,92.0,290.0,207.0,0.4,0.19,0.58,0.4,0.58,0.28,0.26,0.54,0.28,0.54,Matches,2022-2023,Arsenal
William Saliba,fr FRA,DF,21,33,32,2812.0,31.2,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,1.2,1.2,1.2,2.5,13.0,110.0,2.0,0.1,0.03,0.13,0.1,0.13,0.04,0.04,0.08,0.04,0.08,Matches,2022-2023,Arsenal
Thomas Partey,gh GHA,MF,29,40,29,2698.0,30.0,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,2.3,2.3,1.5,3.8,37.0,246.0,35.0,0.1,0.0,0.1,0.1,0.1,0.08,0.05,0.13,0.08,0.13,Matches,2022-2023,Arsenal
Oleksandr Zinchenko,ua UKR,DF,25,33,28,2396.0,26.6,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,1.5,1.5,2.3,3.8,69.0,241.0,74.0,0.04,0.08,0.11,0.04,0.11,0.06,0.09,0.15,0.06,0.15,Matches,2022-2023,Arsenal
Gabriel Jesus,br BRA,FW,25,33,27,2337.0,26.0,11.0,7.0,18.0,10.0,1.0,1.0,7.0,0.0,15.2,14.4,5.3,19.7,52.0,71.0,219.0,0.42,0.27,0.69,0.39,0.65,0.59,0.21,0.79,0.56,0.76,Matches,2022-2023,Arsenal
Eddie Nketiah,eng ENG,FW,23,39,18,1877.0,20.9,9.0,2.0,11.0,9.0,0.0,0.0,3.0,0.0,11.4,11.4,1.4,12.7,53.0,25.0,130.0,0.43,0.1,0.53,0.43,0.53,0.64,0.08,0.71,0.64,0.71,Matches,2022-2023,Arsenal
Kieran Tierney,sct SCO,DF,25,36,15,1471.0,16.3,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.2,1.2,0.7,1.9,41.0,73.0,60.0,0.06,0.12,0.18,0.06,0.18,0.08,0.05,0.13,0.08,0.13,Matches,2022-2023,Arsenal
Fabio Vieira,pt POR,"MF,FW",22,33,14,1421.0,15.8,2.0,6.0,8.0,2.0,0.0,0.0,1.0,0.0,3.2,3.2,3.8,7.0,22.0,68.0,86.0,0.13,0.38,0.51,0.13,0.51,0.24,0.29,0.53,0.24,0.53,Matches,2022-2023,Arsenal
Rob Holding,eng ENG,DF,26,24,15,1404.0,15.6,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.7,0.7,0.2,1.0,7.0,57.0,2.0,0.13,0.0,0.13,0.13,0.13,0.06,0.02,0.08,0.06,0.08,Matches,2022-2023,Arsenal
Takehiro Tomiyasu,jp JPN,DF,23,31,13,1233.0,13.7,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.9,0.9,1.0,1.9,24.0,92.0,41.0,0.0,0.15,0.15,0.0,0.15,0.08,0.08,0.16,0.08,0.16,Matches,2022-2023,Arsenal
Leandro Trossard,be BEL,FW,27,22,11,1071.0,11.9,1.0,10.0,11.0,1.0,0.0,0.0,0.0,0.0,1.9,1.9,5.1,7.1,37.0,60.0,106.0,0.08,0.84,0.92,0.08,0.92,0.18,0.47,0.65,0.18,0.65,Matches,2022-2023,Arsenal
Jorginho,it ITA,MF,30,16,11,989.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,15.0,107.0,10.0,0.0,0.09,0.09,0.0,0.09,0.02,0.02,0.04,0.02,0.04,Matches,2022-2023,Arsenal
Albert Sambi Lokonga,be BEL,MF,22,15,10,858.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,6.0,49.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07,Matches,2022-2023,Arsenal
Matt Turner,us USA,GK,28,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Arsenal
Reiss Nelson,eng ENG,FW,22,18,5,600.0,6.7,3.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,1.8,1.8,1.8,3.6,27.0,12.0,66.0,0.45,0.45,0.9,0.45,0.9,0.31,0.32,0.63,0.31,0.63,Matches,2022-2023,Arsenal
Jakub Kiwior,pl POL,DF,22,8,6,497.0,5.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,10.0,6.0,0.18,0.0,0.18,0.18,0.18,0.02,0.01,0.02,0.02,0.02,Matches,2022-2023,Arsenal
Mohamed Elneny,eg EGY,MF,30,8,4,354.0,3.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.25,0.0,0.25,0.25,0.25,0.01,0.0,0.01,0.01,0.01,Matches,2022-2023,Arsenal
Marquinhos,br BRA,MF,19,6,3,217.0,2.4,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.9,1.7,4.0,4.0,27.0,0.41,0.41,0.83,0.41,0.83,0.45,0.57,1.02,0.45,1.02,Matches,2022-2023,Arsenal
