Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Kevin Müller,de GER,GK,28,34,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Heidenheim
Marnon Busch,de GER,DF,24,35,34,3040.0,33.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,2019-2020,Heidenheim
Patrick Mainka,de GER,DF,24,34,34,3031.0,33.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,2019-2020,Heidenheim
Niklas Dorsch,de GER,MF,21,34,34,2988.0,33.2,1.0,4.0,5.0,1.0,0.0,0.0,8.0,0.0,0.03,0.12,0.15,0.03,0.15,Matches,2019-2020,Heidenheim
Sebastian Griesbeck,de GER,MF,28,31,31,2644.0,29.4,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,2019-2020,Heidenheim
Norman Theuerkauf,de GER,"DF,MF",32,33,29,2515.0,27.9,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.07,0.07,0.14,0.07,0.14,Matches,2019-2020,Heidenheim
Tim Kleindienst,de GER,FW,23,27,27,2290.0,25.4,14.0,4.0,18.0,14.0,0.0,0.0,7.0,1.0,0.55,0.16,0.71,0.55,0.71,Matches,2019-2020,Heidenheim
Robert Leipertz,de GER,"MF,FW",26,34,24,2229.0,24.8,8.0,2.0,10.0,8.0,0.0,1.0,2.0,0.0,0.32,0.08,0.4,0.32,0.4,Matches,2019-2020,Heidenheim
Marc Schnatterer,de GER,"MF,FW",33,33,28,2225.0,24.7,4.0,6.0,10.0,1.0,3.0,4.0,1.0,0.0,0.16,0.24,0.4,0.04,0.28,Matches,2019-2020,Heidenheim
Timo Beermann,de GER,DF,28,22,20,1791.0,19.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,2019-2020,Heidenheim
Konstantin Kerschbaumer,at AUT,MF,27,24,22,1633.0,18.1,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,0.17,0.11,0.28,0.17,0.28,Matches,2019-2020,Heidenheim
Oliver Hüsing,de GER,DF,26,20,18,1622.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Heidenheim
Jonas Föhrenbach,de GER,"DF,MF",23,27,15,1514.0,16.8,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.06,0.12,0.18,0.06,0.18,Matches,2019-2020,Heidenheim
David Otto,de GER,"FW,MF",20,27,13,1199.0,13.3,1.0,4.0,5.0,1.0,0.0,0.0,2.0,0.0,0.08,0.3,0.38,0.08,0.38,Matches,2019-2020,Heidenheim
Tobias Mohr,de GER,"MF,FW",23,16,10,900.0,10.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.2,Matches,2019-2020,Heidenheim
Maurice Multhaup,de GER,"MF,FW",22,21,5,667.0,7.4,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.13,0.13,0.27,0.13,0.27,Matches,2019-2020,Heidenheim
Denis Thomalla,de GER,FW,26,14,6,667.0,7.4,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.13,0.13,0.27,0.0,0.13,Matches,2019-2020,Heidenheim
Stefan Schimmer,de GER,FW,25,24,1,622.0,6.9,6.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.87,0.14,1.01,0.87,1.01,Matches,2019-2020,Heidenheim
Merveille Biankadi,cd COD,MF,24,8,1,203.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Heidenheim
Patrick Schmidt,de GER,FW,25,4,2,183.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Heidenheim
Vitus Eicher,de GER,GK,28,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Heidenheim
Robert Strauß,de GER,DF,32,4,2,149.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Heidenheim
Arne Feick,de GER,DF,31,5,2,149.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Heidenheim
Kevin Sessa,de GER,MF,19,3,1,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Heidenheim
Kolja Pusch,de GER,MF,26,1,1,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Heidenheim
Andrew Owusu,de GER,FW,19,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,Heidenheim
Jonas Brändle,de GER,MF,19,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,Heidenheim
Diant Ramaj,de GER,GK,17,0,0,,,,,,,,,,,,,,,,Matches,2019-2020,Heidenheim
