Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Sebastiano Luperto,it ITA,DF,26,39,39,3496.0,38.8,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.7,1.7,1.0,2.7,13.0,100.0,13.0,0.03,0.03,0.05,0.03,0.05,0.04,0.03,0.07,0.04,0.07,Matches,2023-2024,Empoli
Youssef Maleh,ma MAR,MF,24,34,30,2602.0,28.9,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,1.6,1.6,2.4,4.0,17.0,117.0,65.0,0.0,0.03,0.03,0.0,0.03,0.05,0.08,0.14,0.05,0.14,Matches,2023-2024,Empoli
Nicolò Cambiaghi,it ITA,"FW,MF",22,37,29,2553.0,28.4,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,3.9,3.9,2.8,6.7,128.0,63.0,197.0,0.04,0.04,0.07,0.04,0.07,0.14,0.1,0.24,0.14,0.24,Matches,2023-2024,Empoli
Elia Caprile,it ITA,GK,21,24,24,2160.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,2023-2024,Empoli
Ardian Ismajli,al ALB,DF,26,27,24,2135.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,0.4,9.0,49.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,Matches,2023-2024,Empoli
Sebastian Walukiewicz,pl POL,DF,23,27,23,2055.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.1,0.1,0.1,0.2,14.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,2023-2024,Empoli
Liberato Cacace,nz NZL,DF,22,32,19,1979.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.4,0.4,1.7,2.1,34.0,84.0,55.0,0.0,0.05,0.05,0.0,0.05,0.02,0.08,0.1,0.02,0.1,Matches,2023-2024,Empoli
Emmanuel Gyasi,gh GHA,"DF,FW",29,34,22,1960.0,21.8,1.0,2.0,3.0,1.0,0.0,0.0,9.0,0.0,3.5,3.5,1.5,5.0,15.0,41.0,60.0,0.05,0.09,0.14,0.05,0.14,0.17,0.07,0.24,0.17,0.24,Matches,2023-2024,Empoli
Alberto Grassi,it ITA,MF,28,28,23,1897.0,21.1,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,1.1,1.1,0.6,1.7,13.0,75.0,13.0,0.0,0.05,0.05,0.0,0.05,0.05,0.03,0.09,0.05,0.09,Matches,2023-2024,Empoli
Răzvan Marin,ro ROU,MF,27,31,21,1875.0,20.8,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,1.1,1.1,3.0,4.1,21.0,72.0,24.0,0.0,0.14,0.14,0.0,0.14,0.05,0.15,0.2,0.05,0.2,Matches,2023-2024,Empoli
Matteo Cancellieri,it ITA,"FW,MF",21,36,18,1788.0,19.9,4.0,3.0,7.0,4.0,0.0,0.0,7.0,0.0,4.7,4.7,2.9,7.6,48.0,26.0,138.0,0.2,0.15,0.35,0.2,0.35,0.24,0.15,0.38,0.24,0.38,Matches,2023-2024,Empoli
Bartosz Bereszyński,pl POL,DF,31,24,22,1762.0,19.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.3,0.4,15.0,69.0,18.0,0.0,0.05,0.05,0.0,0.05,0.0,0.02,0.02,0.0,0.02,Matches,2023-2024,Empoli
Francesco Caputo,it ITA,FW,35,21,16,1358.0,15.1,4.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,3.4,2.6,0.7,3.4,7.0,18.0,65.0,0.27,0.0,0.27,0.2,0.2,0.24,0.05,0.3,0.19,0.24,Matches,2023-2024,Empoli
Etrit Berisha,al ALB,GK,34,14,14,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Empoli
Jacopo Fazzini,it ITA,MF,20,31,14,1232.0,13.7,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,1.2,1.2,2.3,3.5,24.0,47.0,51.0,0.07,0.07,0.15,0.07,0.15,0.09,0.16,0.26,0.09,0.26,Matches,2023-2024,Empoli
Tyronne Ebuehi,ng NGA,DF,27,16,12,1156.0,12.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.9,1.2,34.0,37.0,35.0,0.0,0.08,0.08,0.0,0.08,0.02,0.07,0.1,0.02,0.1,Matches,2023-2024,Empoli
Giuseppe Pezzella,it ITA,DF,25,20,14,1118.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.5,0.6,44.0,44.0,36.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches,2023-2024,Empoli
Szymon Żurkowski,pl POL,MF,25,13,10,868.0,9.6,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,0.1,1.1,17.0,20.0,37.0,0.41,0.0,0.41,0.41,0.41,0.1,0.01,0.11,0.1,0.11,Matches,2023-2024,Empoli
Tommaso Baldanzi,it ITA,"MF,FW",20,14,8,745.0,8.3,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.1,2.1,1.0,3.1,20.0,30.0,40.0,0.24,0.0,0.24,0.24,0.24,0.25,0.13,0.38,0.25,0.38,Matches,2023-2024,Empoli
Simone Bastoni,it ITA,"MF,DF",26,16,9,745.0,8.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,0.5,0.9,12.0,31.0,26.0,0.12,0.0,0.12,0.12,0.12,0.05,0.06,0.11,0.05,0.11,Matches,2023-2024,Empoli
