Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Bruno Guimarães,br BRA,MF,25,50,48,4385.0,48.7,7.0,10.0,17.0,7.0,0.0,0.0,14.0,0.0,5.1,5.1,6.8,11.8,70.0,310.0,83.0,0.14,0.21,0.35,0.14,0.35,0.12,0.16,0.28,0.12,0.28,Matches,2023-2024,Newcastle Utd
Fabian Schär,ch SUI,DF,31,47,45,3984.0,44.3,5.0,1.0,6.0,5.0,0.0,0.0,9.0,0.0,2.8,2.8,0.7,3.5,33.0,154.0,22.0,0.11,0.02,0.14,0.11,0.14,0.07,0.02,0.09,0.07,0.09,Matches,2023-2024,Newcastle Utd
Anthony Gordon,eng ENG,FW,22,48,45,3845.0,42.7,12.0,10.0,22.0,11.0,1.0,1.0,14.0,1.0,10.8,10.0,8.4,18.4,149.0,114.0,265.0,0.28,0.23,0.51,0.26,0.49,0.29,0.23,0.52,0.27,0.5,Matches,2023-2024,Newcastle Utd
Sean Longstaff,eng ENG,MF,25,46,40,3672.0,40.8,8.0,2.0,10.0,8.0,0.0,0.0,8.0,0.0,6.7,6.7,2.4,9.1,27.0,159.0,127.0,0.2,0.05,0.25,0.2,0.25,0.19,0.07,0.26,0.19,0.26,Matches,2023-2024,Newcastle Utd
Dan Burn,eng ENG,DF,31,43,39,3455.0,38.4,4.0,2.0,6.0,4.0,0.0,0.0,4.0,0.0,3.3,3.3,1.1,4.4,15.0,86.0,33.0,0.1,0.05,0.16,0.1,0.16,0.1,0.03,0.13,0.1,0.13,Matches,2023-2024,Newcastle Utd
Kieran Trippier,eng ENG,DF,32,39,35,3104.0,34.5,1.0,11.0,12.0,1.0,0.0,0.0,5.0,0.0,0.8,0.8,8.1,8.9,43.0,199.0,158.0,0.03,0.32,0.35,0.03,0.35,0.03,0.27,0.29,0.03,0.29,Matches,2023-2024,Newcastle Utd
Alexander Isak,se SWE,FW,23,40,36,2959.0,32.9,25.0,2.0,27.0,19.0,6.0,7.0,1.0,0.0,21.7,17.0,4.2,21.2,75.0,80.0,147.0,0.76,0.06,0.82,0.58,0.64,0.76,0.15,0.91,0.6,0.74,Matches,2023-2024,Newcastle Utd
Miguel Almirón,py PAR,FW,29,45,29,2762.0,30.7,5.0,4.0,9.0,5.0,0.0,0.0,4.0,0.0,5.9,5.9,3.2,9.2,96.0,101.0,192.0,0.16,0.13,0.29,0.16,0.29,0.23,0.12,0.35,0.23,0.35,Matches,2023-2024,Newcastle Utd
Martin Dúbravka,sk SVK,GK,34,30,29,2675.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Newcastle Utd
Jamaal Lascelles,eng ENG,DF,29,26,22,1951.0,21.7,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.8,0.8,0.1,1.0,9.0,41.0,6.0,0.05,0.0,0.05,0.05,0.05,0.05,0.01,0.06,0.05,0.06,Matches,2023-2024,Newcastle Utd
Valentino Livramento,eng ENG,"DF,FW",20,35,18,1931.0,21.5,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,1.0,1.4,51.0,77.0,89.0,0.05,0.05,0.09,0.05,0.09,0.02,0.06,0.08,0.02,0.08,Matches,2023-2024,Newcastle Utd
Nick Pope,eng ENG,GK,31,21,21,1885.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Newcastle Utd
Joelinton,br BRA,"MF,FW",26,27,22,1839.0,20.4,3.0,3.0,6.0,3.0,0.0,0.0,9.0,0.0,3.6,3.6,3.8,7.4,38.0,71.0,81.0,0.15,0.15,0.29,0.15,0.29,0.2,0.21,0.41,0.2,0.41,Matches,2023-2024,Newcastle Utd
Sven Botman,nl NED,DF,23,22,20,1774.0,19.7,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.6,0.6,1.0,1.6,0.0,38.0,5.0,0.1,0.1,0.2,0.1,0.2,0.04,0.06,0.1,0.04,0.1,Matches,2023-2024,Newcastle Utd
Lewis Miley,eng ENG,MF,17,26,19,1754.0,19.5,1.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,1.8,3.1,15.0,58.0,64.0,0.05,0.21,0.26,0.05,0.26,0.08,0.12,0.2,0.08,0.2,Matches,2023-2024,Newcastle Utd
