Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Albert Sambi Lokonga,be BEL,MF,22,9,6,536.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03,Matches,2022-2023,Crystal Palace
James Tomkins,eng ENG,DF,33,7,4,458.0,5.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.2,0.0,0.2,0.2,0.2,0.27,0.0,0.27,0.27,0.27,Matches,2022-2023,Crystal Palace
Joseph Whitworth,eng ENG,GK,18,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Crystal Palace
Jaïro Riedewald,nl NED,"DF,MF",25,7,0,107.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,2022-2023,Crystal Palace
Naouirou Ahamada,fr FRA,"MF,FW",20,8,0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.2,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.15,0.07,0.22,0.15,0.22,Matches,2022-2023,Crystal Palace
Malcolm Ebiowei,eng ENG,"MF,FW",18,5,0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Crystal Palace
Kaden Rodney,eng ENG,"DF,MF",17,1,1,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,2022-2023,Crystal Palace
James McArthur,sct SCO,MF,34,4,0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Crystal Palace
Killian Phillips,ie IRL,MF,20,1,1,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,2022-2023,Crystal Palace
David Ozoh,eng ENG,FW,17,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Crystal Palace
David Boateng,eng ENG,DF,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Crystal Palace
Adler Nascimento,pt POR,FW,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Crystal Palace
Jack Wells-Morrison,eng ENG,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Crystal Palace
Owen Goodman,eng ENG,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Crystal Palace
Luke Plange,eng ENG,FW,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Crystal Palace
John-Kymani Gordon,eng ENG,"FW,MF",19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Crystal Palace
Tayo Adaramola,ie IRL,"DF,MF",18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Crystal Palace
Kofi Balmer,nir NIR,DF,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Crystal Palace
Jack Butland,eng ENG,GK,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Crystal Palace
