Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Daniel Congré,fr FRA,DF,33,39,39,3472.0,38.6,2.0,2.0,4.0,2.0,0.0,0.0,5.0,1.0,2.3,2.3,0.8,3.1,22.0,169.0,20.0,0.05,0.05,0.1,0.05,0.1,0.06,0.02,0.09,0.06,0.09,Matches,2018-2019,Montpellier
Benjamin Lecomte,fr FRA,GK,27,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Montpellier
Vitorino Hilton,br BRA,DF,40,37,37,3322.0,36.9,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,2.2,2.2,0.8,3.0,12.0,114.0,5.0,0.0,0.05,0.05,0.0,0.05,0.06,0.02,0.08,0.06,0.08,Matches,2018-2019,Montpellier
Andy Delort,dz ALG,FW,26,38,37,3225.0,35.8,14.0,7.0,21.0,11.0,3.0,3.0,4.0,0.0,15.2,12.8,8.3,21.1,79.0,102.0,345.0,0.39,0.2,0.59,0.31,0.5,0.44,0.24,0.68,0.37,0.61,Matches,2018-2019,Montpellier
Ellyes Skhiri,tn TUN,MF,23,38,36,3180.0,35.3,3.0,2.0,5.0,3.0,0.0,0.0,5.0,0.0,1.2,1.2,1.2,2.3,38.0,175.0,52.0,0.08,0.06,0.14,0.08,0.14,0.03,0.03,0.07,0.03,0.07,Matches,2018-2019,Montpellier
Gaëtan Laborde,fr FRA,"FW,MF",24,38,36,2998.0,33.3,11.0,4.0,15.0,11.0,0.0,0.0,1.0,1.0,9.8,9.8,5.8,15.6,100.0,95.0,246.0,0.33,0.12,0.45,0.33,0.45,0.3,0.18,0.49,0.3,0.49,Matches,2018-2019,Montpellier
Damien Le Tallec,fr FRA,MF,28,37,32,2895.0,32.2,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,4.1,4.1,1.1,5.1,9.0,125.0,28.0,0.09,0.0,0.09,0.09,0.09,0.13,0.03,0.16,0.13,0.16,Matches,2018-2019,Montpellier
Pedro Mendes,pt POR,DF,27,32,32,2740.0,30.4,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.9,0.9,0.4,1.2,23.0,93.0,5.0,0.03,0.0,0.03,0.03,0.03,0.03,0.01,0.04,0.03,0.04,Matches,2018-2019,Montpellier
Ruben Aguilar,fr FRA,DF,25,30,30,2618.0,29.1,1.0,4.0,5.0,1.0,0.0,0.0,8.0,0.0,0.9,0.9,2.5,3.4,85.0,128.0,155.0,0.03,0.14,0.17,0.03,0.17,0.03,0.09,0.12,0.03,0.12,Matches,2018-2019,Montpellier
Florent Mollet,fr FRA,MF,26,33,31,2584.0,28.7,6.0,4.0,10.0,6.0,0.0,0.0,6.0,1.0,3.9,3.9,7.1,11.1,67.0,168.0,228.0,0.21,0.14,0.35,0.21,0.35,0.14,0.25,0.39,0.14,0.39,Matches,2018-2019,Montpellier
Ambroise Oyongo,cm CMR,DF,27,27,26,2226.0,24.7,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,1.1,1.1,1.2,2.3,52.0,87.0,109.0,0.08,0.0,0.08,0.08,0.08,0.05,0.05,0.1,0.05,0.1,Matches,2018-2019,Montpellier
Paul Lasne,fr FRA,"MF,DF",29,37,20,1955.0,21.7,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,1.4,1.4,1.7,3.1,28.0,103.0,72.0,0.09,0.0,0.09,0.09,0.09,0.07,0.09,0.16,0.07,0.16,Matches,2018-2019,Montpellier
Nicolas Cozza,fr FRA,DF,19,14,13,1158.0,12.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,12.0,35.0,14.0,0.0,0.08,0.08,0.0,0.08,0.0,0.05,0.05,0.0,0.05,Matches,2018-2019,Montpellier
Junior Sambia,fr FRA,"MF,FW",21,32,9,1106.0,12.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.1,2.1,1.6,3.7,35.0,38.0,77.0,0.0,0.08,0.08,0.0,0.08,0.21,0.16,0.36,0.21,0.36,Matches,2018-2019,Montpellier
Petar Škuletić,rs SRB,FW,28,30,5,686.0,7.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.8,3.8,1.7,5.6,5.0,13.0,38.0,0.13,0.13,0.26,0.13,0.26,0.58,0.26,0.83,0.58,0.83,Matches,2018-2019,Montpellier
Mathías Suárez,uy URU,DF,22,10,7,550.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,6.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,2018-2019,Montpellier
Mihailo Ristić,rs SRB,"DF,MF",22,10,3,326.0,3.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,1.2,10.0,8.0,30.0,0.28,0.0,0.28,0.28,0.28,0.29,0.03,0.32,0.29,0.32,Matches,2018-2019,Montpellier
Souleymane Camara,sn SEN,"FW,MF",35,13,1,207.0,2.3,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.9,0.9,0.2,1.1,4.0,5.0,21.0,1.3,0.0,1.3,1.3,1.3,0.59,0.14,0.73,0.59,0.73,Matches,2018-2019,Montpellier
Facundo Píriz,uy URU,"MF,FW",28,7,1,186.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Montpellier
Dimitry Bertaud,cd COD,GK,20,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Montpellier
Keagan Dolly,za RSA,FW,25,4,2,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.11,0.04,0.11,Matches,2018-2019,Montpellier
Jérémie Porsan-Clémenté,mq MTQ,FW,20,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,2018-2019,Montpellier
Morgan Poaty,cg CGO,MF,21,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.09,0.05,0.09,Matches,2018-2019,Montpellier
Giovanni Sio,ci CIV,FW,29,1,1,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,2018-2019,Montpellier
Bilal Boutobba,fr FRA,"FW,MF",19,2,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.31,0.15,0.46,0.31,0.46,Matches,2018-2019,Montpellier
Yanis Ammour,fr FRA,MF,19,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Montpellier
Bryan Passi,cg CGO,"DF,MF",20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Montpellier
Jonathan Ligali,fr FRA,GK,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Montpellier
Amir Adouyev,ru RUS,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Montpellier
Kylian Kaïboué,fr FRA,"DF,MF",19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Montpellier
