Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Łukasz Skorupski,pl POL,GK,28,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Bologna
Riccardo Orsolini,it ITA,"FW,MF",22,39,34,2861.0,31.8,9.0,6.0,15.0,9.0,0.0,0.0,3.0,0.0,9.6,9.6,8.3,17.9,88.0,99.0,304.0,0.28,0.19,0.47,0.28,0.47,0.32,0.28,0.6,0.32,0.6,Matches,2019-2020,Bologna
Danilo Larangeira,br BRA,DF,35,31,31,2728.0,30.3,2.0,0.0,2.0,2.0,0.0,0.0,11.0,1.0,0.9,0.9,0.2,1.1,14.0,101.0,1.0,0.07,0.0,0.07,0.07,0.07,0.03,0.01,0.04,0.03,0.04,Matches,2019-2020,Bologna
Takehiro Tomiyasu,jp JPN,DF,20,30,30,2618.0,29.1,1.0,3.0,4.0,1.0,0.0,0.0,8.0,0.0,1.1,1.1,2.1,3.2,73.0,177.0,64.0,0.03,0.1,0.14,0.03,0.14,0.04,0.07,0.11,0.04,0.11,Matches,2019-2020,Bologna
Rodrigo Palacio,ar ARG,FW,37,36,29,2600.0,28.9,8.0,3.0,11.0,8.0,0.0,0.0,5.0,0.0,8.9,8.9,4.6,13.4,93.0,91.0,383.0,0.28,0.1,0.38,0.28,0.38,0.32,0.16,0.48,0.32,0.48,Matches,2019-2020,Bologna
Roberto Soriano,it ITA,MF,28,30,30,2559.0,28.4,5.0,5.0,10.0,5.0,0.0,0.0,4.0,2.0,4.3,4.3,4.8,9.1,97.0,176.0,124.0,0.18,0.18,0.35,0.18,0.35,0.16,0.18,0.33,0.16,0.33,Matches,2019-2020,Bologna
Stefano Denswil,sr SUR,DF,26,28,27,2420.0,26.9,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,1.2,1.2,0.6,1.8,20.0,113.0,8.0,0.0,0.04,0.04,0.0,0.04,0.05,0.02,0.07,0.05,0.07,Matches,2019-2020,Bologna
Nicola Sansone,it ITA,"FW,MF",27,34,26,2276.0,25.3,4.0,3.0,7.0,1.0,3.0,4.0,6.0,0.0,9.9,6.7,5.6,12.4,80.0,96.0,200.0,0.16,0.12,0.28,0.04,0.16,0.39,0.22,0.62,0.27,0.49,Matches,2019-2020,Bologna
Mattia Bani,it ITA,DF,25,27,26,2207.0,24.5,4.0,0.0,4.0,4.0,0.0,0.0,13.0,1.0,3.7,3.7,0.1,3.8,6.0,72.0,7.0,0.16,0.0,0.16,0.16,0.16,0.15,0.0,0.15,0.15,0.15,Matches,2019-2020,Bologna
Andrea Poli,it ITA,MF,29,30,24,2039.0,22.7,3.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,2.0,2.0,1.7,3.6,19.0,125.0,30.0,0.13,0.0,0.13,0.13,0.13,0.09,0.08,0.17,0.09,0.17,Matches,2019-2020,Bologna
Gary Medel,cl CHI,MF,31,24,23,1874.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.2,0.2,0.3,0.5,19.0,102.0,11.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,2019-2020,Bologna
Ibrahima Mbaye,sn SEN,DF,24,21,17,1597.0,17.7,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.7,0.7,1.1,1.8,22.0,68.0,27.0,0.0,0.17,0.17,0.0,0.17,0.04,0.06,0.11,0.04,0.11,Matches,2019-2020,Bologna
Musa Barrow,gm GAM,"FW,MF",20,18,14,1354.0,15.0,9.0,2.0,11.0,8.0,1.0,1.0,1.0,0.0,5.3,4.5,3.1,7.6,59.0,62.0,96.0,0.6,0.13,0.73,0.53,0.66,0.35,0.2,0.56,0.3,0.5,Matches,2019-2020,Bologna
Mattias Svanberg,se SWE,MF,20,27,13,1156.0,12.8,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.6,1.6,1.3,2.9,26.0,35.0,43.0,0.08,0.16,0.23,0.08,0.23,0.14,0.11,0.25,0.14,0.25,Matches,2019-2020,Bologna
Jerdy Schouten,nl NED,MF,22,20,13,1127.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.2,0.2,0.3,0.5,13.0,53.0,8.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches,2019-2020,Bologna
Ladislav Krejčí,cz CZE,DF,27,15,12,1118.0,12.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.4,2.0,35.0,74.0,42.0,0.08,0.0,0.08,0.08,0.08,0.05,0.12,0.17,0.05,0.17,Matches,2019-2020,Bologna
Mitchell Dijks,nl NED,DF,26,14,13,1096.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,29.0,54.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,2019-2020,Bologna
Federico Santander,py PAR,FW,28,25,5,789.0,8.8,1.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,3.5,2.7,0.9,3.6,13.0,16.0,73.0,0.11,0.0,0.11,0.0,0.0,0.41,0.1,0.51,0.32,0.42,Matches,2019-2020,Bologna
Andreas Skov Olsen,dk DEN,"FW,MF",19,26,7,760.0,8.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.1,2.1,0.6,2.6,41.0,20.0,104.0,0.12,0.0,0.12,0.12,0.12,0.24,0.07,0.31,0.24,0.31,Matches,2019-2020,Bologna
Nicolás Domínguez,ar ARG,MF,21,16,7,699.0,7.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,1.1,1.5,7.0,40.0,12.0,0.0,0.13,0.13,0.0,0.13,0.05,0.15,0.19,0.05,0.19,Matches,2019-2020,Bologna
Blerim Džemaili,ch SUI,MF,33,14,8,698.0,7.8,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,1.3,1.8,20.0,58.0,27.0,0.13,0.13,0.26,0.13,0.26,0.07,0.17,0.24,0.07,0.24,Matches,2019-2020,Bologna
Mattia Destro,it ITA,FW,28,7,3,279.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,1.0,1.6,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.27,0.51,0.78,0.27,0.78,Matches,2019-2020,Bologna
Musa Juwara,gm GAM,"FW,MF",17,8,2,243.0,2.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.3,0.3,0.2,0.4,17.0,9.0,20.0,0.37,0.0,0.37,0.37,0.37,0.16,0.09,0.25,0.16,0.25,Matches,2019-2020,Bologna
