Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Joshua Kimmich,de GER,MF,27,47,46,4046.0,45.0,7.0,11.0,18.0,5.0,2.0,2.0,10.0,1.0,3.9,2.4,9.5,11.8,50.0,397.0,61.0,0.16,0.24,0.4,0.11,0.36,0.1,0.24,0.33,0.06,0.29,Matches,2022-2023,Bayern Munich
Matthijs de Ligt,nl NED,DF,22,43,38,3390.0,37.7,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,1.2,1.2,0.5,1.7,18.0,171.0,17.0,0.08,0.03,0.11,0.08,0.11,0.04,0.02,0.05,0.04,0.05,Matches,2022-2023,Bayern Munich
Dayot Upamecano,fr FRA,DF,23,43,40,3381.0,37.6,1.0,1.0,2.0,1.0,0.0,0.0,9.0,1.0,0.7,0.7,0.4,1.1,40.0,205.0,7.0,0.03,0.03,0.05,0.03,0.05,0.02,0.01,0.03,0.02,0.03,Matches,2022-2023,Bayern Munich
Benjamin Pavard,fr FRA,DF,26,43,38,3370.0,37.4,7.0,1.0,8.0,7.0,0.0,0.0,11.0,1.0,3.6,3.6,2.6,6.2,44.0,255.0,85.0,0.19,0.03,0.21,0.19,0.21,0.11,0.08,0.18,0.11,0.18,Matches,2022-2023,Bayern Munich
Jamal Musiala,de GER,"MF,FW",19,47,36,3009.0,33.4,16.0,13.0,29.0,16.0,0.0,0.0,2.0,0.0,9.5,9.5,8.5,18.1,108.0,168.0,228.0,0.48,0.39,0.87,0.48,0.87,0.31,0.28,0.6,0.31,0.6,Matches,2022-2023,Bayern Munich
Alphonso Davies,ca CAN,DF,21,38,32,2844.0,31.6,3.0,8.0,11.0,3.0,0.0,0.0,1.0,0.0,2.2,2.2,4.5,6.7,149.0,151.0,213.0,0.09,0.25,0.35,0.09,0.35,0.07,0.15,0.23,0.07,0.23,Matches,2022-2023,Bayern Munich
Leroy Sané,de GER,"FW,MF",26,44,29,2763.0,30.7,14.0,9.0,23.0,14.0,0.0,0.0,5.0,0.0,11.0,11.0,6.3,17.3,106.0,167.0,246.0,0.46,0.29,0.75,0.46,0.75,0.39,0.22,0.61,0.39,0.61,Matches,2022-2023,Bayern Munich
Serge Gnabry,de GER,"FW,MF",27,47,28,2580.0,28.7,17.0,11.0,28.0,16.0,1.0,1.0,0.0,0.0,12.4,11.6,6.5,18.1,84.0,91.0,254.0,0.59,0.38,0.98,0.56,0.94,0.49,0.26,0.75,0.46,0.71,Matches,2022-2023,Bayern Munich
Leon Goretzka,de GER,MF,27,40,31,2545.0,28.3,6.0,6.0,12.0,6.0,0.0,0.0,6.0,0.0,6.6,6.6,4.2,10.7,51.0,158.0,89.0,0.21,0.21,0.42,0.21,0.42,0.25,0.16,0.41,0.25,0.41,Matches,2022-2023,Bayern Munich
Thomas Müller,de GER,"MF,FW",32,40,29,2330.0,25.9,8.0,12.0,20.0,8.0,0.0,0.0,1.0,0.0,10.2,10.2,6.9,17.2,39.0,111.0,208.0,0.31,0.46,0.77,0.31,0.77,0.45,0.31,0.76,0.45,0.76,Matches,2022-2023,Bayern Munich
Yann Sommer,ch SUI,GK,33,25,25,2250.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Bayern Munich
