Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
James Justin,eng ENG,DF,26.0,39,37,3182.0,35.4,4.0,2.0,6.0,4.0,0.0,0.0,6.0,0.0,1.5,1.5,0.8,2.3,39.0,91.0,96.0,0.11,0.06,0.17,0.11,0.17,0.05,0.03,0.07,0.05,0.07,Matches,2024-2025,Leicester City
Wout Faes,be BEL,DF,26.0,37,33,3066.0,34.1,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.5,1.5,0.1,1.6,12.0,86.0,1.0,0.06,0.0,0.06,0.06,0.06,0.05,0.0,0.05,0.05,0.05,Matches,2024-2025,Leicester City
Jamie Vardy,eng ENG,FW,37.0,36,36,2882.0,32.0,10.0,4.0,14.0,8.0,2.0,3.0,5.0,0.0,11.2,9.6,3.0,12.6,29.0,22.0,120.0,0.31,0.12,0.44,0.25,0.37,0.36,0.1,0.45,0.31,0.4,Matches,2024-2025,Leicester City
Victor Bernth Kristiansen,dk DEN,DF,21.0,31,30,2572.0,28.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.4,1.7,40.0,70.0,78.0,0.0,0.03,0.03,0.0,0.03,0.01,0.05,0.06,0.01,0.06,Matches,2024-2025,Leicester City
Boubakary Soumaré,fr FRA,MF,25.0,35,29,2531.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.3,0.3,0.4,0.7,34.0,105.0,23.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,2024-2025,Leicester City
Mads Hermansen,dk DEN,GK,24.0,28,28,2475.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Leicester City
Wilfred Ndidi,ng NGA,MF,27.0,30,30,2452.0,27.2,1.0,5.0,6.0,1.0,0.0,0.0,8.0,0.0,2.0,2.0,1.9,3.9,18.0,70.0,75.0,0.04,0.18,0.22,0.04,0.22,0.08,0.07,0.15,0.08,0.15,Matches,2024-2025,Leicester City
Bilal El Khannouss,ma MAR,"MF,FW",20.0,36,30,2414.0,26.8,3.0,5.0,8.0,3.0,0.0,0.0,4.0,0.0,1.3,1.3,4.6,5.8,73.0,128.0,89.0,0.11,0.19,0.3,0.11,0.3,0.05,0.19,0.24,0.05,0.24,Matches,2024-2025,Leicester City
Conor Coady,eng ENG,DF,31.0,26,22,2003.0,22.3,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.4,0.4,0.1,0.5,3.0,32.0,0.0,0.09,0.0,0.09,0.09,0.09,0.02,0.0,0.03,0.02,0.03,Matches,2024-2025,Leicester City
Jordan Ayew,gh GHA,"FW,MF",32.0,35,22,1924.0,21.4,6.0,1.0,7.0,5.0,1.0,1.0,5.0,0.0,3.2,2.4,1.1,3.5,49.0,46.0,86.0,0.28,0.05,0.33,0.23,0.28,0.17,0.06,0.24,0.13,0.19,Matches,2024-2025,Leicester City
Stephy Mavididi,eng ENG,FW,26.0,33,18,1789.0,19.9,6.0,1.0,7.0,5.0,1.0,1.0,2.0,0.0,1.8,1.8,2.6,4.4,91.0,57.0,138.0,0.3,0.05,0.35,0.25,0.3,0.1,0.15,0.25,0.1,0.25,Matches,2024-2025,Leicester City
Harry Winks,eng ENG,MF,28.0,25,19,1720.0,19.1,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,0.2,0.2,1.2,1.5,19.0,101.0,11.0,0.05,0.16,0.21,0.05,0.21,0.01,0.07,0.09,0.01,0.09,Matches,2024-2025,Leicester City
Facundo Buonanotte,ar ARG,"FW,MF",19.0,35,16,1710.0,19.0,6.0,3.0,9.0,6.0,0.0,0.0,9.0,0.0,3.9,3.9,3.1,7.0,39.0,54.0,74.0,0.32,0.16,0.47,0.32,0.47,0.23,0.18,0.41,0.23,0.41,Matches,2024-2025,Leicester City
Caleb Okoli,it ITA,DF,23.0,23,16,1465.0,16.3,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.6,0.6,0.0,0.6,3.0,32.0,2.0,0.06,0.0,0.06,0.06,0.06,0.05,0.0,0.05,0.05,0.05,Matches,2024-2025,Leicester City
Luke Thomas,eng ENG,DF,23.0,18,17,1437.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.5,0.9,5.0,37.0,16.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Matches,2024-2025,Leicester City
Jannik Vestergaard,dk DEN,DF,31.0,19,16,1411.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.1,0.2,3.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,Matches,2024-2025,Leicester City
Oliver Skipp,eng ENG,MF,23.0,28,12,1323.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.4,0.4,0.3,0.6,16.0,35.0,19.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches,2024-2025,Leicester City
Kasey McAteer,ie IRL,FW,22.0,23,11,1059.0,11.8,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.7,1.7,19.0,14.0,71.0,0.08,0.08,0.17,0.08,0.17,0.11,0.08,0.18,0.11,0.18,Matches,2024-2025,Leicester City
Jakub Stolarczyk,pl POL,GK,23.0,11,11,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Leicester City
Bobby De Cordova-Reid,jm JAM,FW,31.0,27,12,976.0,10.8,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.8,0.8,1.2,2.0,14.0,15.0,48.0,0.18,0.18,0.37,0.18,0.37,0.1,0.15,0.24,0.1,0.24,Matches,2024-2025,Leicester City
Patson Daka,zm ZAM,"FW,MF",25.0,25,7,847.0,9.4,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.3,1.3,0.1,1.3,11.0,8.0,36.0,0.11,0.11,0.21,0.11,0.21,0.15,0.01,0.16,0.15,0.16,Matches,2024-2025,Leicester City
Abdul Fatawu Issahaku,gh GHA,FW,20.0,13,7,677.0,7.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.6,2.0,42.0,17.0,60.0,0.0,0.27,0.27,0.0,0.27,0.06,0.24,0.31,0.06,0.31,Matches,2024-2025,Leicester City
Ricardo Pereira,pt POR,DF,30.0,12,6,568.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,3.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,2024-2025,Leicester City
Danny Ward,wls WAL,GK,31.0,5,4,405.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Leicester City
Hamza Choudhury,bd BAN,"MF,DF",26.0,6,2,238.0,2.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,4.0,3.0,6.0,0.0,0.38,0.38,0.0,0.38,0.0,0.27,0.27,0.0,0.27,Matches,2024-2025,Leicester City
