Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Alexander Mühling,de GER,MF,28,35,34,3020.0,33.6,7.0,4.0,11.0,3.0,4.0,6.0,9.0,0.0,0.21,0.12,0.33,0.09,0.21,Matches,2021-2022,Holstein Kiel
Phil Neumann,de GER,"DF,MF",24,31,27,2487.0,27.6,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,0.04,0.07,0.11,0.04,0.11,Matches,2021-2022,Holstein Kiel
Fabian Reese,de GER,MF,23,34,28,2396.0,26.6,2.0,5.0,7.0,2.0,0.0,0.0,1.0,0.0,0.08,0.19,0.26,0.08,0.26,Matches,2021-2022,Holstein Kiel
Fin Bartels,de GER,"MF,FW",34,29,27,2298.0,25.5,5.0,2.0,7.0,5.0,0.0,0.0,3.0,0.0,0.2,0.08,0.27,0.2,0.27,Matches,2021-2022,Holstein Kiel
Simon Lorenz,de GER,DF,24,28,24,2187.0,24.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,2021-2022,Holstein Kiel
Thomas Dähne,de GER,GK,27,24,23,2163.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Holstein Kiel
Stefan Thesker,de GER,DF,30,23,22,1912.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Holstein Kiel
Hauke Wahl,de GER,DF,27,20,20,1830.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Holstein Kiel
Benedikt Pichler,at AUT,FW,24,27,21,1694.0,18.8,7.0,3.0,10.0,6.0,1.0,1.0,3.0,0.0,0.37,0.16,0.53,0.32,0.48,Matches,2021-2022,Holstein Kiel
Finn Porath,de GER,MF,24,27,21,1647.0,18.3,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,0.16,0.05,0.22,0.16,0.22,Matches,2021-2022,Holstein Kiel
Lewis Holtby,de GER,MF,30,24,19,1646.0,18.3,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,0.05,0.16,0.22,0.05,0.22,Matches,2021-2022,Holstein Kiel
Johannes van den Bergh,de GER,DF,34,20,15,1356.0,15.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,2021-2022,Holstein Kiel
Steven Skrzybski,de GER,"FW,MF",28,26,14,1285.0,14.3,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,0.28,0.07,0.35,0.28,0.35,Matches,2021-2022,Holstein Kiel
Julian Korb,de GER,"MF,DF",29,22,13,1229.0,13.7,4.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,0.29,0.0,0.29,0.29,0.29,Matches,2021-2022,Holstein Kiel
