Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Hauke Wahl,de GER,DF,26,39,39,3570.0,39.7,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches,2020-2021,Holstein Kiel
Jonas Meffert,de GER,MF,25,39,39,3413.0,37.9,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,2020-2021,Holstein Kiel
Lee Jae-sung,kr KOR,"MF,FW",27,38,36,3241.0,36.0,7.0,5.0,12.0,7.0,0.0,0.0,1.0,0.0,0.19,0.14,0.33,0.19,0.33,Matches,2020-2021,Holstein Kiel
Fin Bartels,de GER,"MF,FW",33,36,34,2764.0,30.7,13.0,6.0,19.0,13.0,0.0,0.0,5.0,0.0,0.42,0.2,0.62,0.42,0.62,Matches,2020-2021,Holstein Kiel
Alexander Mühling,de GER,MF,27,35,31,2647.0,29.4,13.0,3.0,16.0,3.0,10.0,10.0,6.0,0.0,0.44,0.1,0.54,0.1,0.2,Matches,2020-2021,Holstein Kiel
Jannik Dehm,de GER,DF,24,36,28,2581.0,28.7,1.0,4.0,5.0,1.0,0.0,0.0,5.0,0.0,0.03,0.14,0.17,0.03,0.17,Matches,2020-2021,Holstein Kiel
Janni Serra,de GER,FW,22,36,29,2540.0,28.2,16.0,4.0,20.0,15.0,1.0,1.0,3.0,0.0,0.57,0.14,0.71,0.53,0.67,Matches,2020-2021,Holstein Kiel
Ioannis Gelios,gr GRE,GK,28,27,27,2490.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Holstein Kiel
Johannes van den Bergh,de GER,DF,33,27,26,2309.0,25.7,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.08,0.08,0.0,0.08,Matches,2020-2021,Holstein Kiel
Fabian Reese,de GER,"MF,FW",22,37,29,2296.0,25.5,3.0,8.0,11.0,3.0,0.0,0.0,1.0,1.0,0.12,0.31,0.43,0.12,0.43,Matches,2020-2021,Holstein Kiel
Simon Lorenz,de GER,DF,23,21,17,1596.0,17.7,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.06,0.06,0.11,0.06,0.11,Matches,2020-2021,Holstein Kiel
Niklas Hauptmann,de GER,MF,24,36,16,1572.0,17.5,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches,2020-2021,Holstein Kiel
Stefan Thesker,de GER,DF,29,14,13,1154.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Holstein Kiel
Joshua Mees,de GER,"MF,FW",24,32,10,1112.0,12.4,4.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,0.32,0.16,0.49,0.32,0.49,Matches,2020-2021,Holstein Kiel
Finn Porath,de GER,MF,23,38,7,1094.0,12.2,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.08,0.16,0.25,0.08,0.25,Matches,2020-2021,Holstein Kiel
Thomas Dähne,de GER,GK,26,12,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Holstein Kiel
Marco Komenda,hr CRO,DF,23,17,11,1030.0,11.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,2020-2021,Holstein Kiel
Phil Neumann,de GER,DF,23,19,9,785.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Holstein Kiel
Mikkel Kirkeskov,dk DEN,DF,28,8,7,689.0,7.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches,2020-2021,Holstein Kiel
Aleksandar Ignjovski,rs SRB,DF,29,11,6,509.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Holstein Kiel
Ahmet Arslan,de GER,MF,26,18,2,402.0,4.5,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.45,0.0,0.45,0.45,0.45,Matches,2020-2021,Holstein Kiel
Benjamin Girth,de GER,FW,28,18,1,246.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Holstein Kiel
