Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Javi Hernández,es ESP,DF,23,41,39,3571.0,39.7,3.0,1.0,4.0,3.0,0.0,0.0,10.0,0.0,0.08,0.03,0.1,0.08,0.1,Matches,2021-2022,Leganes
José Arnaiz,es ESP,"MF,FW",26,40,32,2790.0,31.0,7.0,1.0,8.0,6.0,1.0,1.0,3.0,0.0,0.23,0.03,0.26,0.19,0.23,Matches,2021-2022,Leganes
Sergi Palencia,es ESP,"DF,MF",25,35,29,2779.0,30.9,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,2021-2022,Leganes
Rubén Pardo,es ESP,MF,28,34,32,2732.0,30.4,1.0,9.0,10.0,1.0,0.0,0.0,5.0,1.0,0.03,0.3,0.33,0.03,0.33,Matches,2021-2022,Leganes
Gaku Shibasaki,jp JPN,MF,29,34,28,2365.0,26.3,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,0.11,0.04,0.15,0.11,0.15,Matches,2021-2022,Leganes
Sergi,es ESP,DF,29,27,26,2305.0,25.6,1.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,0.04,0.04,0.08,0.04,0.08,Matches,2021-2022,Leganes
Asier Riesgo,es ESP,GK,37,21,21,1867.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Leganes
Lazar Ranđelović,rs SRB,"MF,FW",23,37,20,1867.0,20.7,5.0,4.0,9.0,5.0,0.0,0.0,3.0,0.0,0.24,0.19,0.43,0.24,0.43,Matches,2021-2022,Leganes
Kenneth Omeruo,ng NGA,DF,27,19,19,1669.0,18.5,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,0.11,0.05,0.16,0.11,0.16,Matches,2021-2022,Leganes
Bruno González,es ESP,DF,31,20,19,1559.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Leganes
Recio,es ESP,MF,30,22,17,1423.0,15.8,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,2021-2022,Leganes
Seydouba Cissé,gn GUI,MF,20,22,15,1378.0,15.3,3.0,2.0,5.0,3.0,0.0,0.0,5.0,0.0,0.2,0.13,0.33,0.2,0.33,Matches,2021-2022,Leganes
Borja Garcés,es ESP,FW,21,30,14,1336.0,14.8,5.0,1.0,6.0,4.0,1.0,1.0,5.0,0.0,0.34,0.07,0.4,0.27,0.34,Matches,2021-2022,Leganes
Édgar Yoel Bárcenas,pa PAN,"MF,FW",27,27,12,1326.0,14.7,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.14,0.2,0.34,0.14,0.34,Matches,2021-2022,Leganes
Xavi Quintillà,es ESP,"DF,MF",24,18,13,1281.0,14.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.07,0.07,0.14,0.07,0.14,Matches,2021-2022,Leganes
