Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Ryan Bertrand,eng ENG,DF,27,40,40,3534.0,39.3,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,1.7,1.7,3.1,4.8,89.0,174.0,213.0,0.0,0.1,0.1,0.0,0.1,0.05,0.09,0.14,0.05,0.14,Matches,2017-2018,Southampton
Oriol Romeu,es ESP,MF,25,40,38,3274.0,36.4,1.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,2.6,2.6,1.4,4.0,44.0,201.0,16.0,0.03,0.0,0.03,0.03,0.03,0.08,0.04,0.13,0.08,0.13,Matches,2017-2018,Southampton
Dušan Tadić,rs SRB,"MF,FW",28,41,38,3171.0,35.2,7.0,4.0,11.0,6.0,1.0,1.0,4.0,0.0,5.8,5.0,5.7,10.7,113.0,167.0,312.0,0.2,0.11,0.31,0.17,0.28,0.19,0.18,0.37,0.16,0.35,Matches,2017-2018,Southampton
Cédric Soares,pt POR,DF,25,36,36,3154.0,35.0,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,0.7,0.7,3.1,3.9,52.0,139.0,151.0,0.03,0.09,0.11,0.03,0.11,0.02,0.1,0.12,0.02,0.12,Matches,2017-2018,Southampton
Wesley Hoedt,nl NED,DF,23,32,32,2880.0,32.0,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,1.3,1.3,0.5,1.9,21.0,143.0,3.0,0.03,0.03,0.06,0.03,0.06,0.05,0.02,0.07,0.05,0.07,Matches,2017-2018,Southampton
Jack Stephens,eng ENG,DF,23,27,27,2430.0,27.0,3.0,0.0,3.0,3.0,0.0,0.0,6.0,1.0,1.3,1.3,0.2,1.6,24.0,45.0,14.0,0.11,0.0,0.11,0.11,0.11,0.06,0.01,0.07,0.06,0.07,Matches,2017-2018,Southampton
Maya Yoshida,jp JPN,DF,28,28,26,2345.0,26.1,2.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,2.0,2.0,0.4,2.4,7.0,58.0,6.0,0.08,0.0,0.08,0.08,0.08,0.09,0.02,0.11,0.09,0.11,Matches,2017-2018,Southampton
Nathan Redmond,eng ENG,"FW,MF",23,36,23,2109.0,23.4,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,2.2,2.2,3.6,5.8,84.0,94.0,182.0,0.04,0.13,0.17,0.04,0.17,0.1,0.17,0.27,0.1,0.27,Matches,2017-2018,Southampton
Alex McCarthy,eng ENG,GK,27,23,23,2070.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Southampton
Pierre Højbjerg,dk DEN,MF,21,28,24,2068.0,23.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,1.0,0.6,1.5,19.0,90.0,37.0,0.04,0.0,0.04,0.04,0.04,0.05,0.03,0.08,0.05,0.08,Matches,2017-2018,Southampton
Mario Lemina,ga GAB,MF,23,29,23,2001.0,22.2,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.8,0.8,0.7,1.5,51.0,86.0,36.0,0.04,0.04,0.09,0.04,0.09,0.04,0.04,0.08,0.04,0.08,Matches,2017-2018,Southampton
James Ward-Prowse,eng ENG,"FW,MF",22,33,23,1986.0,22.1,4.0,4.0,8.0,4.0,0.0,0.0,3.0,0.0,2.2,2.2,2.8,5.0,9.0,66.0,102.0,0.18,0.18,0.36,0.18,0.36,0.11,0.15,0.26,0.11,0.26,Matches,2017-2018,Southampton
Fraser Forster,eng ENG,GK,29,21,21,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Southampton
Shane Long,ie IRL,FW,30,35,18,1844.0,20.5,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,3.7,3.7,1.3,5.0,17.0,21.0,151.0,0.1,0.05,0.15,0.1,0.15,0.21,0.07,0.29,0.21,0.29,Matches,2017-2018,Southampton
Steven Davis,nir NIR,MF,32,25,19,1701.0,18.9,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.9,0.9,1.1,2.0,23.0,129.0,56.0,0.16,0.0,0.16,0.16,0.16,0.05,0.07,0.12,0.05,0.12,Matches,2017-2018,Southampton
Sofiane Boufal,ma MAR,"FW,MF",23,30,15,1493.0,16.6,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.7,1.7,1.8,3.4,78.0,76.0,114.0,0.12,0.12,0.24,0.12,0.24,0.12,0.13,0.25,0.12,0.25,Matches,2017-2018,Southampton
Manolo Gabbiadini,it ITA,FW,25,33,12,1219.0,13.5,5.0,0.0,5.0,4.0,1.0,2.0,2.0,0.0,2.5,1.7,0.5,2.2,12.0,12.0,58.0,0.37,0.0,0.37,0.3,0.3,0.21,0.04,0.25,0.14,0.18,Matches,2017-2018,Southampton
Charlie Austin,eng ENG,FW,28,26,12,1202.0,13.4,7.0,0.0,7.0,6.0,1.0,1.0,3.0,0.0,7.1,6.3,0.8,7.1,5.0,18.0,67.0,0.52,0.0,0.52,0.45,0.45,0.62,0.07,0.68,0.55,0.61,Matches,2017-2018,Southampton
Virgil van Dijk,nl NED,DF,26,12,11,994.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.0,2.0,17.0,42.0,8.0,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.18,0.08,0.18,Matches,2017-2018,Southampton
Jan Bednarek,pl POL,DF,21,8,8,665.0,7.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,0.0,14.0,0.0,0.14,0.0,0.14,0.14,0.14,0.03,0.0,0.03,0.03,0.03,Matches,2017-2018,Southampton
Guido Carrillo,ar ARG,FW,26,10,7,622.0,6.9,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.4,1.0,3.0,8.0,32.0,0.0,0.29,0.29,0.0,0.29,0.13,0.08,0.21,0.13,0.21,Matches,2017-2018,Southampton
Jérémy Pied,fr FRA,DF,28,4,3,321.0,3.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,7.0,13.0,5.0,0.0,0.28,0.28,0.0,0.28,0.02,0.08,0.1,0.02,0.1,Matches,2017-2018,Southampton
Sam McQueen,eng ENG,"DF,MF",22,8,2,238.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,7.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.11,0.02,0.11,Matches,2017-2018,Southampton
Josh Sims,eng ENG,"FW,MF",20,7,1,169.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,0.7,10.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.34,0.07,0.41,0.34,0.41,Matches,2017-2018,Southampton
Matt Targett,eng ENG,DF,21,2,2,166.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,2017-2018,Southampton
Michael Obafemi,ie IRL,FW,17,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.73,0.0,3.73,3.73,3.73,Matches,2017-2018,Southampton
Stuart Taylor,eng ENG,GK,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2017-2018,Southampton
