Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Theo Hernández,fr FRA,DF,23,41,39,3551.0,39.5,5.0,8.0,13.0,4.0,1.0,2.0,10.0,2.0,4.3,3.4,6.5,9.8,140.0,134.0,162.0,0.13,0.2,0.33,0.1,0.3,0.12,0.18,0.31,0.1,0.28,Matches,2021-2022,Milan
Mike Maignan,fr FRA,GK,26,39,39,3540.0,39.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4,0.4,0.0,1.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.01,0.01,0.0,0.01,Matches,2021-2022,Milan
Fikayo Tomori,eng ENG,DF,23,40,38,3353.0,37.3,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.9,1.9,0.1,2.0,14.0,88.0,5.0,0.03,0.0,0.03,0.03,0.03,0.05,0.0,0.06,0.05,0.06,Matches,2021-2022,Milan
Rafael Leão,pt POR,FW,22,42,38,3181.0,35.3,14.0,12.0,26.0,14.0,0.0,0.0,5.0,0.0,8.8,8.8,7.3,16.1,171.0,104.0,229.0,0.4,0.34,0.74,0.4,0.74,0.27,0.23,0.5,0.27,0.5,Matches,2021-2022,Milan
Sandro Tonali,it ITA,MF,21,45,38,3141.0,34.9,5.0,2.0,7.0,5.0,0.0,0.0,11.0,0.0,4.2,4.2,4.0,8.2,61.0,154.0,48.0,0.14,0.06,0.2,0.14,0.2,0.13,0.12,0.25,0.13,0.25,Matches,2021-2022,Milan
Franck Kessié,ci CIV,MF,24,39,32,2899.0,32.2,7.0,1.0,8.0,5.0,2.0,3.0,4.0,1.0,4.9,2.6,2.1,4.7,36.0,146.0,73.0,0.22,0.03,0.25,0.16,0.19,0.17,0.07,0.24,0.09,0.16,Matches,2021-2022,Milan
Davide Calabria,it ITA,DF,24,33,30,2588.0,28.8,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,3.8,3.8,1.8,5.6,37.0,118.0,80.0,0.07,0.07,0.14,0.07,0.14,0.14,0.07,0.21,0.14,0.21,Matches,2021-2022,Milan
Pierre Kalulu,fr FRA,DF,21,37,26,2524.0,28.0,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,0.7,1.1,27.0,84.0,44.0,0.04,0.07,0.11,0.04,0.11,0.02,0.03,0.05,0.02,0.05,Matches,2021-2022,Milan
Olivier Giroud,fr FRA,FW,34,38,29,2509.0,27.9,14.0,3.0,17.0,12.0,2.0,2.0,6.0,0.0,10.3,8.7,2.4,11.1,9.0,26.0,116.0,0.5,0.11,0.61,0.43,0.54,0.43,0.1,0.53,0.36,0.46,Matches,2021-2022,Milan
