Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Silvan Widmer,ch SUI,DF,28,36,36,3214.0,35.7,4.0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,2.4,2.4,3.0,5.4,51.0,117.0,135.0,0.11,0.14,0.25,0.11,0.25,0.07,0.09,0.17,0.07,0.17,Matches,2021-2022,Mainz 05
Robin Zentner,de GER,GK,26,35,35,3210.0,35.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Mainz 05
Stefan Bell,de GER,DF,29,36,36,3133.0,34.8,2.0,0.0,2.0,2.0,0.0,0.0,10.0,0.0,1.7,1.7,1.4,3.1,13.0,93.0,15.0,0.06,0.0,0.06,0.06,0.06,0.05,0.04,0.1,0.05,0.1,Matches,2021-2022,Mainz 05
Jonathan Burkardt,de GER,"FW,MF",21,37,34,2825.0,31.4,14.0,4.0,18.0,13.0,1.0,1.0,0.0,0.0,12.8,12.0,2.7,14.8,64.0,64.0,200.0,0.45,0.13,0.57,0.41,0.54,0.44,0.09,0.54,0.42,0.51,Matches,2021-2022,Mainz 05
Moussa Niakhate,sn SEN,DF,25,33,31,2816.0,31.3,4.0,0.0,4.0,2.0,2.0,2.0,2.0,0.0,3.9,2.3,0.5,2.9,27.0,112.0,14.0,0.13,0.0,0.13,0.06,0.06,0.14,0.02,0.16,0.08,0.1,Matches,2021-2022,Mainz 05
Karim Onisiwo,at AUT,FW,29,33,30,2523.0,28.0,7.0,9.0,16.0,7.0,0.0,0.0,0.0,0.0,8.2,8.2,6.6,14.8,82.0,51.0,237.0,0.25,0.32,0.57,0.25,0.57,0.31,0.25,0.57,0.31,0.57,Matches,2021-2022,Mainz 05
Aarón Martín,es ESP,DF,24,31,26,2473.0,27.5,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,5.0,5.9,32.0,69.0,87.0,0.04,0.04,0.07,0.04,0.07,0.04,0.19,0.23,0.04,0.23,Matches,2021-2022,Mainz 05
Alexander Hack,de GER,DF,27,30,26,2245.0,24.9,3.0,1.0,4.0,3.0,0.0,0.0,6.0,1.0,2.8,2.8,1.2,4.0,5.0,74.0,7.0,0.12,0.04,0.16,0.12,0.16,0.12,0.05,0.17,0.12,0.17,Matches,2021-2022,Mainz 05
Jean-Paul Boëtius,nl NED,MF,27,36,21,2028.0,22.5,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,2.7,3.7,17.0,119.0,49.0,0.09,0.09,0.18,0.09,0.18,0.05,0.13,0.19,0.05,0.19,Matches,2021-2022,Mainz 05
Anton Stach,de GER,MF,22,32,21,2021.0,22.5,1.0,8.0,9.0,1.0,0.0,0.0,7.0,0.0,2.1,2.1,4.5,6.6,48.0,103.0,50.0,0.04,0.36,0.4,0.04,0.4,0.1,0.22,0.32,0.1,0.32,Matches,2021-2022,Mainz 05
Leandro Barreiro Martins,lu LUX,MF,21,34,22,1977.0,22.0,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,2.5,2.5,2.7,5.1,15.0,54.0,53.0,0.05,0.09,0.14,0.05,0.14,0.12,0.14,0.26,0.12,0.26,Matches,2021-2022,Mainz 05
Dominik Kohr,de GER,MF,27,24,21,1854.0,20.6,0.0,3.0,3.0,0.0,0.0,0.0,11.0,2.0,1.3,1.3,1.2,2.6,15.0,100.0,30.0,0.0,0.15,0.15,0.0,0.15,0.07,0.07,0.14,0.07,0.14,Matches,2021-2022,Mainz 05
Lee Jae-sung,kr KOR,"MF,FW",28,30,21,1613.0,17.9,4.0,3.0,7.0,4.0,0.0,0.0,4.0,0.0,3.2,3.2,1.6,4.8,21.0,68.0,93.0,0.22,0.17,0.39,0.22,0.39,0.2,0.1,0.3,0.2,0.3,Matches,2021-2022,Mainz 05
Anderson Lucoqui,ao ANG,DF,24,15,11,892.0,9.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,0.3,1.0,9.0,15.0,25.0,0.1,0.0,0.1,0.1,0.1,0.09,0.03,0.12,0.09,0.12,Matches,2021-2022,Mainz 05
Marcus Ingvartsen,dk DEN,"FW,MF",25,27,6,734.0,8.2,7.0,0.0,7.0,6.0,1.0,1.0,2.0,0.0,3.3,2.5,0.4,2.9,10.0,18.0,51.0,0.86,0.0,0.86,0.74,0.74,0.43,0.05,0.49,0.33,0.39,Matches,2021-2022,Mainz 05
Jerry St. Juste,nl NED,DF,24,9,8,724.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.1,0.9,11.0,19.0,5.0,0.12,0.0,0.12,0.12,0.12,0.11,0.02,0.13,0.11,0.13,Matches,2021-2022,Mainz 05
Kevin Stöger,at AUT,MF,27,25,2,558.0,6.2,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.4,1.4,1.1,2.5,10.0,51.0,39.0,0.16,0.16,0.32,0.16,0.32,0.29,0.24,0.53,0.29,0.53,Matches,2021-2022,Mainz 05
Niklas Tauer,de GER,"DF,MF",20,11,6,487.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.3,0.0,0.3,2.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,2021-2022,Mainz 05
David Nemeth,at AUT,DF,20,7,3,431.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Mainz 05
Daniel Brosinski,de GER,DF,33,12,4,426.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,9.0,21.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,2021-2022,Mainz 05
Ádám Szalai,hu HUN,FW,33,14,3,379.0,4.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.3,1.3,0.5,1.9,0.0,2.0,32.0,0.24,0.24,0.47,0.24,0.47,0.46,0.18,0.64,0.46,0.64,Matches,2021-2022,Mainz 05
Paul Nebel,de GER,"MF,FW",18,11,2,248.0,2.8,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.3,0.8,2.0,5.0,14.0,0.0,0.36,0.36,0.0,0.36,0.19,0.14,0.33,0.19,0.33,Matches,2021-2022,Mainz 05
