Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Iván Cuéllar,es ESP,GK,33,35,35,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Leganes
Javier Eraso,es ESP,"MF,FW",27,42,36,3032.0,33.7,5.0,5.0,10.0,5.0,0.0,0.0,4.0,0.0,4.3,4.3,3.4,7.7,39.0,75.0,145.0,0.15,0.15,0.3,0.15,0.3,0.15,0.12,0.27,0.15,0.27,Matches,2017-2018,Leganes
Rubén Pérez,es ESP,MF,28,36,34,2891.0,32.1,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.3,0.3,0.8,1.1,13.0,161.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches,2017-2018,Leganes
Gabriel,br BRA,MF,23,35,33,2872.0,31.9,6.0,2.0,8.0,5.0,1.0,1.0,7.0,1.0,5.5,4.7,2.0,6.7,31.0,117.0,50.0,0.19,0.06,0.25,0.16,0.22,0.21,0.08,0.28,0.18,0.26,Matches,2017-2018,Leganes
Diego Rico,es ESP,DF,24,33,32,2776.0,30.8,3.0,2.0,5.0,3.0,0.0,0.0,10.0,1.0,1.4,1.4,3.5,4.9,50.0,107.0,107.0,0.1,0.06,0.16,0.1,0.16,0.06,0.14,0.2,0.06,0.2,Matches,2017-2018,Leganes
Nabil El Zhar,ma MAR,"FW,MF",30,38,28,2663.0,29.6,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,3.8,3.8,2.3,6.2,67.0,97.0,132.0,0.1,0.07,0.17,0.1,0.17,0.17,0.11,0.28,0.17,0.28,Matches,2017-2018,Leganes
Dimitris Siovas,gr GRE,DF,28,30,30,2564.0,28.5,2.0,1.0,3.0,2.0,0.0,0.0,11.0,1.0,1.7,1.7,0.7,2.4,11.0,44.0,1.0,0.07,0.04,0.11,0.07,0.11,0.08,0.03,0.11,0.08,0.11,Matches,2017-2018,Leganes
Joseba Zaldúa,es ESP,DF,25,30,29,2557.0,28.4,1.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.6,0.6,2.2,2.8,64.0,100.0,95.0,0.04,0.0,0.04,0.04,0.04,0.02,0.08,0.1,0.02,0.1,Matches,2017-2018,Leganes
Unai Bustinza,es ESP,DF,25,26,24,2177.0,24.2,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,2.4,2.4,0.2,2.6,12.0,37.0,9.0,0.08,0.04,0.12,0.08,0.12,0.13,0.01,0.14,0.13,0.14,Matches,2017-2018,Leganes
