Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Juan Musso,ar ARG,GK,25,39,39,3510.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Udinese
Jens Stryger Larsen,dk DEN,DF,28,36,33,2926.0,32.5,1.0,3.0,4.0,1.0,0.0,0.0,6.0,0.0,1.3,1.3,2.0,3.2,56.0,128.0,145.0,0.03,0.09,0.12,0.03,0.12,0.04,0.06,0.1,0.04,0.1,Matches,2019-2020,Udinese
Rodrigo De Paul,ar ARG,MF,25,35,34,2909.0,32.3,7.0,6.0,13.0,7.0,0.0,0.0,5.0,1.0,5.1,5.1,9.4,14.6,176.0,227.0,183.0,0.22,0.19,0.4,0.22,0.4,0.16,0.3,0.46,0.16,0.46,Matches,2019-2020,Udinese
Kevin Lasagna,it ITA,FW,26,39,30,2794.0,31.0,12.0,2.0,14.0,12.0,0.0,0.0,1.0,0.0,10.6,10.6,2.5,13.1,66.0,38.0,139.0,0.39,0.06,0.45,0.39,0.45,0.37,0.09,0.46,0.37,0.46,Matches,2019-2020,Udinese
William Troost-Ekong,ng NGA,DF,25,31,30,2666.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,0.1,0.9,10.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,2019-2020,Udinese
Ken Sema,se SWE,"DF,MF",25,33,31,2514.0,27.9,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,0.6,0.6,3.9,4.5,82.0,66.0,164.0,0.07,0.04,0.11,0.07,0.11,0.02,0.14,0.17,0.02,0.17,Matches,2019-2020,Udinese
Seko Fofana,ci CIV,MF,24,35,26,2421.0,26.9,3.0,8.0,11.0,3.0,0.0,0.0,4.0,0.0,3.4,3.4,3.7,7.0,71.0,102.0,123.0,0.11,0.3,0.41,0.11,0.41,0.13,0.15,0.28,0.13,0.28,Matches,2019-2020,Udinese
Stefano Okaka,it ITA,FW,29,33,28,2415.0,26.8,8.0,2.0,10.0,8.0,0.0,0.0,10.0,0.0,7.7,7.7,1.9,9.7,61.0,46.0,168.0,0.3,0.07,0.37,0.3,0.37,0.29,0.07,0.36,0.29,0.36,Matches,2019-2020,Udinese
Bram Nuytinck,nl NED,DF,29,28,28,2405.0,26.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,1.0,1.5,20.0,91.0,5.0,0.0,0.04,0.04,0.0,0.04,0.02,0.04,0.06,0.02,0.06,Matches,2019-2020,Udinese
