Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Luka Milivojević,rs SRB,MF,27,42,40,3638.0,40.4,12.0,3.0,15.0,2.0,10.0,11.0,11.0,0.0,10.9,2.2,3.0,5.2,32.0,219.0,15.0,0.3,0.07,0.37,0.05,0.12,0.29,0.08,0.37,0.06,0.14,Matches,2018-2019,Crystal Palace
Andros Townsend,eng ENG,"FW,MF",27,45,40,3558.0,39.5,9.0,5.0,14.0,8.0,1.0,1.0,1.0,0.0,4.6,4.6,3.6,8.3,144.0,106.0,280.0,0.23,0.13,0.35,0.2,0.33,0.14,0.11,0.25,0.14,0.25,Matches,2018-2019,Crystal Palace
Aaron Wan-Bissaka,eng ENG,DF,20,39,38,3474.0,38.6,0.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,0.5,0.5,2.1,2.6,100.0,159.0,119.0,0.0,0.08,0.08,0.0,0.08,0.01,0.06,0.07,0.01,0.07,Matches,2018-2019,Crystal Palace
Patrick van Aanholt,nl NED,DF,27,39,39,3453.0,38.4,4.0,2.0,6.0,4.0,0.0,0.0,3.0,0.0,2.6,2.6,4.4,7.0,89.0,212.0,106.0,0.1,0.05,0.16,0.1,0.16,0.07,0.12,0.2,0.07,0.2,Matches,2018-2019,Crystal Palace
Wilfried Zaha,ci CIV,FW,25,36,36,3216.0,35.7,10.0,5.0,15.0,10.0,0.0,0.0,11.0,2.0,5.7,5.7,4.8,10.6,182.0,141.0,355.0,0.28,0.14,0.42,0.28,0.42,0.17,0.14,0.31,0.17,0.31,Matches,2018-2019,Crystal Palace
James McArthur,sct SCO,MF,30,40,37,3152.0,35.0,3.0,6.0,9.0,3.0,0.0,0.0,7.0,0.0,4.1,4.1,3.3,7.4,42.0,142.0,137.0,0.09,0.17,0.26,0.09,0.26,0.12,0.1,0.22,0.12,0.22,Matches,2018-2019,Crystal Palace
James Tomkins,eng ENG,DF,29,30,30,2650.0,29.4,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,1.4,1.4,0.9,2.4,4.0,50.0,4.0,0.03,0.03,0.07,0.03,0.07,0.05,0.03,0.08,0.05,0.08,Matches,2018-2019,Crystal Palace
Mamadou Sakho,fr FRA,DF,28,27,27,2416.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.2,0.6,8.0,91.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02,Matches,2018-2019,Crystal Palace
Cheikhou Kouyaté,sn SEN,MF,28,37,25,2345.0,26.1,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.1,1.1,1.1,2.2,19.0,86.0,31.0,0.0,0.08,0.08,0.0,0.08,0.05,0.05,0.11,0.05,0.11,Matches,2018-2019,Crystal Palace
