Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Karl Jakob Hein,ee EST,GK,22,32,32,2834.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Valladolid
Luis Pérez,es ESP,DF,29,33,29,2697.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,2.1,2.2,41.0,89.0,117.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08,Matches,2024-2025,Valladolid
Raúl Moro,es ESP,"MF,FW",21,34,27,2431.0,27.0,5.0,6.0,11.0,5.0,0.0,0.0,2.0,0.0,4.1,4.1,5.7,9.8,112.0,81.0,190.0,0.19,0.22,0.41,0.19,0.41,0.16,0.22,0.38,0.16,0.38,Matches,2024-2025,Valladolid
Javi Sánchez,es ESP,DF,27,26,26,2081.0,23.1,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.5,0.5,0.3,0.8,4.0,34.0,4.0,0.09,0.0,0.09,0.09,0.09,0.02,0.01,0.03,0.02,0.03,Matches,2024-2025,Valladolid
Lucas Oliveira Rosa,br BRA,DF,24,23,23,2021.0,22.5,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.9,0.9,2.0,2.8,31.0,50.0,74.0,0.0,0.04,0.04,0.0,0.04,0.04,0.09,0.13,0.04,0.13,Matches,2024-2025,Valladolid
Eray Cömert,ch SUI,"DF,MF",26,28,22,1959.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.9,0.9,0.0,0.9,9.0,48.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,2024-2025,Valladolid
Stanko Jurić,hr CRO,MF,27,28,21,1866.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.8,0.8,0.5,1.3,5.0,57.0,8.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.07,0.04,0.07,Matches,2024-2025,Valladolid
Mario Martín,es ESP,MF,20,32,21,1857.0,20.6,0.0,1.0,1.0,0.0,0.0,0.0,9.0,3.0,1.8,1.8,1.4,3.2,18.0,66.0,22.0,0.0,0.05,0.05,0.0,0.05,0.09,0.07,0.16,0.09,0.16,Matches,2024-2025,Valladolid
Anuar,ma MAR,"MF,FW",29,28,22,1840.0,20.4,2.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,1.7,1.7,1.2,2.9,24.0,30.0,68.0,0.1,0.0,0.1,0.1,0.1,0.09,0.06,0.15,0.09,0.15,Matches,2024-2025,Valladolid
David Torres,es ESP,DF,21,21,18,1687.0,18.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,0.0,0.3,11.0,37.0,3.0,0.0,0.05,0.05,0.0,0.05,0.02,0.0,0.02,0.02,0.02,Matches,2024-2025,Valladolid
Mamadou Sylla,sn SEN,"FW,MF",30,29,17,1583.0,17.6,5.0,1.0,6.0,1.0,4.0,4.0,5.0,0.0,5.1,2.0,1.7,3.6,15.0,22.0,52.0,0.28,0.06,0.34,0.06,0.11,0.29,0.09,0.39,0.11,0.21,Matches,2024-2025,Valladolid
Juanmi Latasa,es ESP,FW,23,31,16,1580.0,17.6,5.0,1.0,6.0,5.0,0.0,0.0,7.0,1.0,4.2,4.2,0.9,5.1,3.0,17.0,40.0,0.28,0.06,0.34,0.28,0.34,0.27,0.06,0.33,0.27,0.33,Matches,2024-2025,Valladolid
Iván Sánchez,es ESP,"MF,FW",31,35,12,1554.0,17.3,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.7,0.7,2.9,3.5,60.0,77.0,93.0,0.12,0.12,0.23,0.12,0.23,0.04,0.19,0.23,0.04,0.23,Matches,2024-2025,Valladolid
Selim Amallah,ma MAR,MF,27,25,19,1436.0,16.0,4.0,2.0,6.0,3.0,1.0,1.0,6.0,0.0,3.5,2.7,1.1,3.8,24.0,57.0,27.0,0.25,0.13,0.38,0.19,0.31,0.23,0.07,0.3,0.18,0.25,Matches,2024-2025,Valladolid
