Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Morten Frendrup,dk DEN,MF,22,39,37,3310.0,36.8,2.0,6.0,8.0,2.0,0.0,0.0,8.0,0.0,1.7,1.7,1.6,3.3,36.0,105.0,69.0,0.05,0.16,0.22,0.05,0.22,0.05,0.05,0.09,0.05,0.09,Matches,2023-2024,Genoa
Josep Martinez,es ESP,GK,25,36,36,3239.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Genoa
Albert Guðmundsson,is ISL,"FW,MF",26,37,35,3151.0,35.0,16.0,5.0,21.0,12.0,4.0,5.0,4.0,0.0,9.9,5.8,5.2,11.0,82.0,120.0,168.0,0.46,0.14,0.6,0.34,0.49,0.3,0.16,0.45,0.17,0.33,Matches,2023-2024,Genoa
Johan Vásquez,mx MEX,DF,24,38,33,2940.0,32.7,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,1.9,1.9,0.8,2.7,29.0,81.0,61.0,0.06,0.03,0.09,0.06,0.09,0.06,0.03,0.08,0.06,0.08,Matches,2023-2024,Genoa
Milan Badelj,hr CRO,MF,34,35,33,2687.0,29.9,1.0,3.0,4.0,1.0,0.0,0.0,6.0,0.0,1.4,1.4,1.1,2.5,18.0,151.0,36.0,0.03,0.1,0.13,0.03,0.13,0.05,0.04,0.09,0.05,0.09,Matches,2023-2024,Genoa
Koni De Winter,be BEL,DF,21,31,27,2522.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0.8,0.8,1.0,1.8,21.0,76.0,15.0,0.0,0.04,0.04,0.0,0.04,0.03,0.04,0.07,0.03,0.07,Matches,2023-2024,Genoa
Stefano Sabelli,it ITA,DF,30,33,30,2441.0,27.1,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,1.9,2.7,69.0,88.0,101.0,0.0,0.04,0.04,0.0,0.04,0.03,0.07,0.1,0.03,0.1,Matches,2023-2024,Genoa
Mateo Retegui,it ITA,FW,24,31,28,2361.0,26.2,9.0,3.0,12.0,8.0,1.0,1.0,5.0,0.0,5.8,5.0,0.7,5.8,18.0,17.0,112.0,0.34,0.11,0.46,0.3,0.42,0.24,0.03,0.27,0.2,0.24,Matches,2023-2024,Genoa
Mattia Bani,it ITA,DF,29,28,28,2360.0,26.2,2.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,1.2,1.2,0.1,1.3,5.0,37.0,4.0,0.08,0.0,0.08,0.08,0.08,0.05,0.0,0.05,0.05,0.05,Matches,2023-2024,Genoa
Radu Drăgușin,ro ROU,DF,21,22,21,1934.0,21.5,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8,1.9,6.0,29.0,13.0,0.09,0.05,0.14,0.09,0.14,0.05,0.04,0.1,0.05,0.1,Matches,2023-2024,Genoa
