Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Kalidou Koulibaly,sn SEN,DF,27,48,48,4302.0,47.8,2.0,2.0,4.0,2.0,0.0,0.0,14.0,1.0,3.0,3.0,0.7,3.7,60.0,241.0,19.0,0.04,0.04,0.08,0.04,0.08,0.07,0.01,0.08,0.07,0.08,Matches,2018-2019,Napoli
José Callejón,es ESP,MF,31,47,41,3701.0,41.1,4.0,14.0,18.0,4.0,0.0,0.0,3.0,0.0,8.2,8.2,11.7,19.8,72.0,180.0,330.0,0.1,0.34,0.44,0.1,0.44,0.2,0.29,0.49,0.2,0.49,Matches,2018-2019,Napoli
Allan,br BRA,MF,27,47,40,3634.0,40.4,1.0,3.0,4.0,1.0,0.0,0.0,11.0,0.0,1.2,1.2,2.8,4.0,59.0,310.0,56.0,0.02,0.07,0.1,0.02,0.1,0.03,0.07,0.1,0.03,0.1,Matches,2018-2019,Napoli
Piotr Zieliński,pl POL,"MF,FW",24,49,41,3623.0,40.3,7.0,2.0,9.0,7.0,0.0,0.0,6.0,0.0,6.8,6.8,6.0,12.8,157.0,301.0,233.0,0.17,0.05,0.22,0.17,0.22,0.17,0.15,0.33,0.17,0.33,Matches,2018-2019,Napoli
Arkadiusz Milik,pl POL,FW,24,47,35,3152.0,35.0,20.0,5.0,25.0,20.0,0.0,0.0,7.0,0.0,18.5,18.5,3.7,22.2,34.0,66.0,213.0,0.57,0.14,0.71,0.57,0.71,0.56,0.11,0.67,0.56,0.67,Matches,2018-2019,Napoli
Fabián Ruiz Peña,es ESP,MF,22,40,33,3082.0,34.2,7.0,5.0,12.0,7.0,0.0,0.0,4.0,1.0,4.5,4.5,5.0,9.5,101.0,267.0,179.0,0.2,0.15,0.35,0.2,0.35,0.14,0.15,0.3,0.14,0.3,Matches,2018-2019,Napoli
Lorenzo Insigne,it ITA,FW,27,41,36,3058.0,34.0,14.0,6.0,20.0,12.0,2.0,3.0,7.0,1.0,14.1,11.7,6.3,18.0,99.0,178.0,352.0,0.41,0.18,0.59,0.35,0.53,0.44,0.2,0.64,0.37,0.56,Matches,2018-2019,Napoli
Dries Mertens,be BEL,FW,31,47,31,3017.0,33.5,19.0,13.0,32.0,18.0,1.0,1.0,2.0,0.0,14.9,14.1,11.6,25.7,82.0,121.0,329.0,0.57,0.39,0.95,0.54,0.92,0.45,0.35,0.8,0.42,0.77,Matches,2018-2019,Napoli
Elseid Hysaj,al ALB,DF,24,35,30,2707.0,30.1,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.6,0.6,0.7,1.3,73.0,149.0,106.0,0.0,0.07,0.07,0.0,0.07,0.02,0.02,0.04,0.02,0.04,Matches,2018-2019,Napoli
Mário Rui,pt POR,DF,27,31,27,2316.0,25.7,1.0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,0.8,0.8,4.1,4.9,100.0,152.0,205.0,0.04,0.04,0.08,0.04,0.08,0.03,0.17,0.2,0.03,0.2,Matches,2018-2019,Napoli
Nikola Maksimović,rs SRB,DF,26,28,26,2305.0,25.6,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.2,0.2,1.1,1.3,7.0,74.0,7.0,0.0,0.04,0.04,0.0,0.04,0.01,0.05,0.05,0.01,0.05,Matches,2018-2019,Napoli
Raúl Albiol,es ESP,DF,32,26,25,2208.0,24.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.3,0.3,0.4,0.7,4.0,101.0,2.0,0.04,0.0,0.04,0.04,0.04,0.01,0.02,0.03,0.01,0.03,Matches,2018-2019,Napoli
David Ospina,co COL,GK,29,24,23,2087.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Napoli
Kévin Malcuit,ma MAR,"DF,FW",27,27,22,1992.0,22.1,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,2.4,2.8,87.0,91.0,144.0,0.0,0.14,0.14,0.0,0.14,0.02,0.11,0.13,0.02,0.13,Matches,2018-2019,Napoli
Alex Meret,it ITA,GK,21,21,20,1781.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Napoli
Faouzi Ghoulam,dz ALG,DF,27,21,16,1500.0,16.7,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,3.6,4.7,49.0,88.0,174.0,0.06,0.18,0.24,0.06,0.24,0.07,0.23,0.3,0.07,0.3,Matches,2018-2019,Napoli
Marek Hamšík,sk SVK,MF,31,19,17,1372.0,15.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.3,1.3,0.9,2.2,32.0,137.0,35.0,0.07,0.07,0.13,0.07,0.13,0.08,0.06,0.14,0.08,0.14,Matches,2018-2019,Napoli
