Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Rubén Castro,es ESP,FW,37,42,38,3356.0,37.3,15.0,3.0,18.0,13.0,2.0,2.0,3.0,0.0,0.4,0.08,0.48,0.35,0.43,Matches,2018-2019,Las Palmas
Álvaro Lemos,es ESP,"DF,MF",25,38,33,3006.0,33.4,2.0,5.0,7.0,2.0,0.0,0.0,15.0,0.0,0.06,0.15,0.21,0.06,0.21,Matches,2018-2019,Las Palmas
David Timor,es ESP,MF,28,35,35,2995.0,33.3,2.0,4.0,6.0,2.0,0.0,0.0,14.0,1.0,0.06,0.12,0.18,0.06,0.18,Matches,2018-2019,Las Palmas
Raúl Fernández,es ESP,GK,30,32,32,2825.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Las Palmas
Iñigo Ruiz de Galarreta,es ESP,MF,24,35,33,2759.0,30.7,2.0,2.0,4.0,2.0,0.0,0.0,12.0,1.0,0.07,0.07,0.13,0.07,0.13,Matches,2018-2019,Las Palmas
Cala,es ESP,DF,28,30,30,2657.0,29.5,1.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.03,0.0,0.03,0.03,0.03,Matches,2018-2019,Las Palmas
Alberto de la Bella,es ESP,DF,32,25,25,2172.0,24.1,1.0,3.0,4.0,1.0,0.0,0.0,8.0,0.0,0.04,0.12,0.17,0.04,0.17,Matches,2018-2019,Las Palmas
David García,es ESP,DF,36,22,22,1848.0,20.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.05,0.0,0.05,0.05,0.05,Matches,2018-2019,Las Palmas
Sergio Araujo,ar ARG,"FW,MF",26,26,19,1799.0,20.0,4.0,3.0,7.0,4.0,0.0,0.0,8.0,0.0,0.2,0.15,0.35,0.2,0.35,Matches,2018-2019,Las Palmas
Dani Castellano,es ESP,"DF,MF",30,22,18,1685.0,18.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,2018-2019,Las Palmas
Rafa Mir,es ESP,"MF,FW",21,30,19,1648.0,18.3,7.0,2.0,9.0,7.0,0.0,0.0,5.0,0.0,0.38,0.11,0.49,0.38,0.49,Matches,2018-2019,Las Palmas
Eric Curbelo,es ESP,DF,24,18,16,1439.0,16.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.06,0.06,0.13,0.06,0.13,Matches,2018-2019,Las Palmas
