Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Cristiano Biraghi,it ITA,DF,25,40,40,3554.0,39.5,1.0,5.0,6.0,1.0,0.0,0.0,9.0,0.0,1.4,1.4,6.1,7.5,76.0,119.0,177.0,0.03,0.13,0.15,0.03,0.15,0.04,0.17,0.21,0.04,0.21,Matches,2018-2019,Fiorentina
Federico Chiesa,it ITA,FW,20,41,38,3380.0,37.6,12.0,5.0,17.0,12.0,0.0,0.0,4.0,0.0,8.8,8.8,5.6,14.4,158.0,106.0,357.0,0.32,0.13,0.45,0.32,0.45,0.26,0.17,0.43,0.26,0.43,Matches,2018-2019,Fiorentina
Alban Lafont,fr FRA,GK,19,38,38,3375.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,2018-2019,Fiorentina
Nikola Milenković,rs SRB,DF,20,38,38,3368.0,37.4,3.0,0.0,3.0,3.0,0.0,0.0,9.0,1.0,2.7,2.7,0.2,2.9,38.0,159.0,27.0,0.08,0.0,0.08,0.08,0.08,0.08,0.01,0.09,0.08,0.09,Matches,2018-2019,Fiorentina
Jordan Veretout,fr FRA,MF,25,37,37,3301.0,36.7,5.0,4.0,9.0,0.0,5.0,6.0,13.0,1.0,5.9,1.2,6.1,7.3,69.0,293.0,60.0,0.14,0.11,0.25,0.0,0.11,0.18,0.19,0.37,0.04,0.22,Matches,2018-2019,Fiorentina
Germán Pezzella,ar ARG,DF,27,35,35,3120.0,34.7,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,3.0,2.9,0.6,3.5,16.0,84.0,8.0,0.06,0.03,0.09,0.06,0.09,0.09,0.02,0.11,0.09,0.11,Matches,2018-2019,Fiorentina
Vitor Hugo,br BRA,DF,27,33,30,2671.0,29.7,0.0,2.0,2.0,0.0,0.0,0.0,8.0,1.0,1.2,1.2,1.4,2.6,11.0,95.0,2.0,0.0,0.07,0.07,0.0,0.07,0.05,0.05,0.1,0.05,0.1,Matches,2018-2019,Fiorentina
Marco Benassi,it ITA,MF,23,36,33,2628.0,29.2,9.0,2.0,11.0,9.0,0.0,0.0,7.0,1.0,5.6,5.6,2.0,7.6,58.0,112.0,148.0,0.31,0.07,0.38,0.31,0.38,0.22,0.08,0.3,0.22,0.3,Matches,2018-2019,Fiorentina
Gerson,br BRA,"MF,FW",21,40,29,2594.0,28.8,3.0,3.0,6.0,3.0,0.0,0.0,9.0,0.0,2.8,2.8,2.7,5.5,82.0,150.0,104.0,0.1,0.1,0.21,0.1,0.21,0.1,0.1,0.21,0.1,0.21,Matches,2018-2019,Fiorentina
Giovanni Simeone,ar ARG,FW,23,40,27,2526.0,28.1,8.0,3.0,11.0,8.0,0.0,0.0,2.0,0.0,11.2,11.2,2.4,13.5,38.0,26.0,173.0,0.29,0.11,0.39,0.29,0.39,0.41,0.09,0.5,0.41,0.5,Matches,2018-2019,Fiorentina
Edimilson Fernandes,ch SUI,MF,22,33,25,2192.0,24.4,2.0,1.0,3.0,2.0,0.0,0.0,9.0,1.0,1.2,1.2,1.3,2.5,35.0,100.0,51.0,0.08,0.04,0.12,0.08,0.12,0.06,0.06,0.12,0.05,0.11,Matches,2018-2019,Fiorentina
Luis Muriel,co COL,FW,27,23,20,1756.0,19.5,9.0,2.0,11.0,9.0,0.0,0.0,2.0,0.0,3.5,3.5,1.5,5.0,56.0,33.0,100.0,0.46,0.1,0.56,0.46,0.56,0.22,0.1,0.31,0.22,0.31,Matches,2018-2019,Fiorentina
Kevin Mirallas,be BEL,"FW,MF",30,30,18,1527.0,17.0,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,3.3,3.3,1.4,4.7,49.0,44.0,118.0,0.12,0.18,0.29,0.12,0.29,0.23,0.1,0.32,0.23,0.32,Matches,2018-2019,Fiorentina
Federico Ceccherini,it ITA,DF,26,17,13,1163.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.3,0.4,7.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,2018-2019,Fiorentina
